card_no,deal_date,deal_type,deal_money,deal_value,equ_no,company_name,station,car_no,conn_mark,close_date
CCJJDAEEH,2018-09-01 10:05:44,地铁入站,0,0,268001126,地铁一号线,罗湖站,AGT-126,0,2018-09-01 00:00:00
FFGICAFHA,2018-09-01 10:05:22,地铁出站,380,400,268023145,地铁一号线,,,0,2018-09-01 00:00:00
FHECAIJJB,2018-09-01 08:33:22,巴士,160,200,220000352,东部公共交通,M359,05461D,0,2018-09-01 00:00:00
CFAJAIEEG,2018-09-01 10:05:28,地铁出站,380,400,268001143,地铁一号线,罗湖站,AGM-143,0,2018-09-01 00:00:00
CCJJCIJAB,2018-09-01 07:24:30,巴士,160,200,231011529,巴士集团,43路,04421D,0,2018-09-01 00:00:00
FHFJJICAG,2018-09-01 07:10:53,巴士,120,200,231011529,巴士集团,43路,04421D,1,2018-09-01 00:00:00
CBHHHDAGA,2018-09-01 10:05:21,地铁出站,665,700,268004125,地铁一号线,大剧院站,OGT-125,0,2018-09-01 00:00:00
CCAJJAJJG,2018-09-01 10:05:32,地铁出站,570,600,268006105,地铁一号线,华强路站,OGT-105,0,2018-09-01 00:00:00
CBIEHEFIE,2018-09-01 07:28:28,巴士,160,200,231011529,巴士集团,43路,04421D,0,2018-09-01 00:00:00
FIJCFBFEC,2018-09-01 10:02:48,地铁出站,475,500,265029115,地铁七号线,华强南,出AGM05-06,0,2018-09-01 00:00:00
FHHBJFEEA,2018-09-01 07:28:20,巴士,160,200,231011529,巴士集团,43路,04421D,0,2018-09-01 00:00:00
FFCGEIFEJ,2018-09-01 10:05:46,地铁出站,380,400,268001133,地铁一号线,罗湖站,IGT-133,0,2018-09-01 00:00:00
BHGAHHCED,2018-09-01 10:03:38,地铁出站,285,300,265029112,地铁七号线,华强南,出AGM02-03,0,2018-09-01 00:00:00
CBIEBCFCF,2018-09-01 08:39:21,巴士,160,200,220000356,东部公共交通,810,07965D,0,2018-09-01 00:00:00
FFIJIIACD,2018-09-01 08:23:00,巴士,160,200,231011529,巴士集团,43路,04421D,0,2018-09-01 00:00:00
FHHGDGGJJ,2018-09-01 08:44:27,巴士,160,200,220000356,东部公共交通,810,07965D,0,2018-09-01 00:00:00
FHEHECIGJ,2018-09-01 08:25:14,巴士,120,200,231011529,巴士集团,43路,04421D,1,2018-09-01 00:00:00
FHGEGDCIJ,2018-09-01 08:25:17,巴士,160,200,231011529,巴士集团,43路,04421D,0,2018-09-01 00:00:00
CBBEIJACE,2018-09-01 08:58:06,巴士,160,200,220000356,东部公共交通,810,07965D,0,2018-09-01 00:00:00
BIACEGGCH,2018-09-01 08:26:27,巴士,120,200,231011529,巴士集团,43路,04421D,1,2018-09-01 00:00:00
CCJIDBCID,2018-09-01 08:32:44,巴士,120,200,231011529,巴士集团,43路,04421D,1,2018-09-01 00:00:00
FIJGGHICA,2018-09-01 08:38:20,巴士,160,200,231011529,巴士集团,43路,04421D,0,2018-09-01 00:00:00
BIDBJBIGG,2018-09-01 08:32:46,巴士,120,200,231011529,巴士集团,43路,04421D,1,2018-09-01 00:00:00
BEAEEICEB,2018-09-01 08:39:58,巴士,100,200,231011529,巴士集团,43路,04421D,0,2018-09-01 00:00:00
FFHCHDAGC,2018-09-01 08:40:00,巴士,160,200,231011529,巴士集团,43路,04421D,0,2018-09-01 00:00:00
FHIAGECFA,2018-09-01 08:44:37,巴士,160,200,231011529,巴士集团,43路,04421D,0,2018-09-01 00:00:00
BIJBCJJCI,2018-09-01 09:32:31,巴士,160,200,220000356,东部公共交通,810,07965D,0,2018-09-01 00:00:00
CFHBDDFJH,2018-09-01 08:54:17,巴士,120,200,231011529,巴士集团,43路,04421D,1,2018-09-01 00:00:00
BIFDACCJC,2018-09-01 08:54:24,巴士,120,200,231011529,巴士集团,43路,04421D,1,2018-09-01 00:00:00
CFFJDFIEE,2018-09-01 09:07:30,巴士,160,200,231011529,巴士集团,43路,04421D,0,2018-09-01 00:00:00
CCAFBBJGC,2018-09-01 10:05:42,地铁入站,0,0,268008153,地铁一号线,,,0,2018-09-01 00:00:00
FHCABDIEE,2018-09-01 10:05:38,地铁出站,475,500,268006131,地铁一号线,,,0,2018-09-01 00:00:00
BJECDHFA,2018-09-01 10:06:10,地铁入站,0,0,268005140,地铁一号线,,,0,2018-09-01 00:00:00
CBHBBHCAJ,2018-09-01 10:05:53,地铁出站,190,200,268006134,地铁一号线,,,0,2018-09-01 00:00:00
BIBBBHIAA,2018-09-01 10:07:08,地铁入站,0,0,268001110,地铁一号线,罗湖站,AGT-110,0,2018-09-01 00:00:00
CBCDAFCFC,2018-09-01 10:02:49,地铁出站,190,200,260034119,地铁二号线,华强北,AGT-119,0,2018-09-01 00:00:00
BAAAJJHCB,2018-09-01 10:07:24,地铁出站,0,200,268022102,地铁一号线,白石洲,AGM-102,0,2018-09-01 00:00:00
FHIEFEHAC,2018-09-01 10:07:29,地铁出站,285,300,268005116,地铁一号线,科学馆站,IGT-116,0,2018-09-01 00:00:00
FFFEBEADA,2018-09-01 10:07:02,地铁入站,0,0,268025124,地铁一号线,桃园,IGT-124,0,2018-09-01 00:00:00
FIAHBBGDA,2018-09-01 10:07:21,地铁出站,245,300,268015118,地铁一号线,华侨城站,OGT-118,1,2018-09-01 00:00:00
FHHJHCHEE,2018-09-01 10:07:27,地铁出站,665,700,268025102,地铁一号线,桃园,OGT-102,0,2018-09-01 00:00:00
FIJBGDAJJ,2018-09-01 10:07:16,地铁出站,285,300,268032103,地铁一号线,坪洲,OGT-103,0,2018-09-01 00:00:00
FIJFCECAI,2018-09-01 10:07:21,地铁出站,760,800,268001127,地铁一号线,罗湖站,OGT-127,0,2018-09-01 00:00:00
CBCFHJGGF,2018-09-01 10:07:16,地铁出站,380,400,268005121,地铁一号线,科学馆站,IGT-121,0,2018-09-01 00:00:00
CFHJCCBAB,2018-09-01 10:07:01,地铁出站,190,200,268024104,地铁一号线,深圳大学,AGM-104,0,2018-09-01 00:00:00
HHAAACBCA,2018-09-01 10:07:10,地铁出站,0,500,268030125,地铁一号线,宝安中心,OGT-125,0,2018-09-01 00:00:00
FHHJAAGCB,2018-09-01 10:07:19,地铁出站,285,300,268032101,地铁一号线,坪洲,OGT-101,0,2018-09-01 00:00:00
FFHCHJIEH,2018-09-01 09:12:43,巴士,160,200,220000379,东部公共交通,328,04866D,0,2018-09-01 00:00:00
FFFFHEDDJ,2018-09-01 09:58:12,地铁入站,0,0,268032128,地铁一号线,,,0,2018-09-01 00:00:00
FHGEFGJCA,2018-09-01 10:07:33,地铁入站,0,0,268025122,地铁一号线,桃园,IGT-122,0,2018-09-01 00:00:00
BEAHABBEG,2018-09-01 10:07:30,地铁入站,0,0,268015110,地铁一号线,华侨城站,AGT-110,0,2018-09-01 00:00:00
FHIHAEBFG,2018-09-01 10:07:34,地铁出站,625,700,268015122,地铁一号线,华侨城站,"AGT-122 ",1,2018-09-01 00:00:00
CBCEAEEJH,2018-09-01 10:07:05,地铁出站,950,1000,268006131,地铁一号线,,,0,2018-09-01 00:00:00
CFADFDDDG,2018-09-01 10:07:29,地铁出站,665,700,268034112,地铁一号线,固戍,OGT-112,0,2018-09-01 00:00:00
FFAJJEFCI,2018-09-01 10:06:47,地铁入站,0,0,267013109,地铁九号线,深圳湾公园,IGT-109,0,2018-09-01 00:00:00
FHGHHCBDF,2018-09-01 10:03:28,地铁入站,0,0,241017125,地铁十一号线,宝安站,IGT-125,0,2018-09-01 00:00:00
FFFBJABGH,2018-09-01 10:05:27,地铁入站,0,0,267013107,地铁九号线,深圳湾公园,IGT-107,0,2018-09-01 00:00:00
FHEJEICCD,2018-09-01 10:07:05,地铁入站,0,0,268025116,地铁一号线,桃园,AGT-116,0,2018-09-01 00:00:00
FFAJBHHHE,2018-09-01 10:07:10,地铁入站,0,0,268004135,地铁一号线,大剧院站,IGT-135,0,2018-09-01 00:00:00
FHFGGAAFC,2018-09-01 10:02:02,地铁出站,570,600,241017111,地铁十一号线,宝安站,OGT-111,0,2018-09-01 00:00:00
CFHAIFJCJ,2018-09-01 10:03:06,地铁入站,0,0,241017123,地铁十一号线,宝安站,IGT-123,0,2018-09-01 00:00:00
FIAAJICBJ,2018-09-01 10:05:51,地铁出站,475,500,267013102,地铁九号线,深圳湾公园,OGT-102,0,2018-09-01 00:00:00
CBCDJEAIC,2018-09-01 10:06:21,地铁出站,285,300,241017104,地铁十一号线,宝安站,OGT-104,0,2018-09-01 00:00:00
BICFGCEGE,2018-09-01 10:06:22,地铁出站,380,400,267013103,地铁九号线,深圳湾公园,OGT-103,0,2018-09-01 00:00:00
FIJFFDAFG,2018-09-01 10:07:20,地铁出站,1900,1900,268005118,地铁一号线,科学馆站,IGT-118,0,2018-09-01 00:00:00
BEAIHAHHD,2018-09-01 10:05:57,地铁出站,200,400,267013105,地铁九号线,深圳湾公园,OGT-105,0,2018-09-01 00:00:00
CFCJGGAHE,2018-09-01 10:07:32,地铁出站,570,600,268035116,地铁一号线,后瑞,OGT-116,0,2018-09-01 00:00:00
FHEEJJHIF,2018-09-01 10:06:07,地铁出站,380,400,267013121,地铁九号线,深圳湾公园,双AGM-121,0,2018-09-01 00:00:00
FHDHGICHA,2018-09-01 10:01:46,地铁出站,570,600,241017110,地铁十一号线,宝安站,OGT-110,0,2018-09-01 00:00:00
BEBJEJDJG,2018-09-01 10:07:21,地铁出站,150,300,268005121,地铁一号线,科学馆站,IGT-121,0,2018-09-01 00:00:00
CFJHEACEH,2018-09-01 08:03:20,巴士,120,200,220000380,东部公共交通,328,05452D,0,2018-09-01 00:00:00
FHGJFIGJF,2018-09-01 10:07:31,地铁出站,570,600,268005117,地铁一号线,科学馆站,IGT-117,0,2018-09-01 00:00:00
FHAFBFAAA,2018-09-01 08:04:12,巴士,160,200,220000380,东部公共交通,328,05452D,0,2018-09-01 00:00:00
FHFEBJFFE,2018-09-01 08:07:38,巴士,160,200,220000380,东部公共交通,328,05452D,0,2018-09-01 00:00:00
FHFJDJJHE,2018-09-01 08:11:46,巴士,160,200,220000380,东部公共交通,328,05452D,0,2018-09-01 00:00:00
FIAJBBJBE,2018-09-01 08:26:45,巴士,160,200,220000380,东部公共交通,328,05452D,0,2018-09-01 00:00:00
FIABECAGJ,2018-09-01 08:46:58,巴士,120,200,220000380,东部公共交通,328,05452D,0,2018-09-01 00:00:00
FHEGAJBAG,2018-09-01 10:02:27,地铁入站,0,0,267024112,地铁九号线,泥岗,IGT-112,0,2018-09-01 00:00:00
FHGJJIBJB,2018-09-01 10:07:19,地铁入站,0,0,268007114,地铁一号线,岗厦站,IGT-114,0,2018-09-01 00:00:00
BIAJIJGEH,2018-09-01 10:07:09,地铁入站,0,0,268030121,地铁一号线,宝安中心,IGT-121,0,2018-09-01 00:00:00
BAABJADIE,2018-09-01 10:07:07,地铁入站,0,0,268015103,地铁一号线,华侨城站,IGT-103,0,2018-09-01 00:00:00
GJJJBJHJD,2018-09-01 10:07:31,地铁出站,475,500,268001131,地铁一号线,罗湖站,IGT-131,0,2018-09-01 00:00:00
CBECJGDAA,2018-09-01 10:02:02,地铁入站,0,0,267024118,地铁九号线,泥岗,宽AGM-118,0,2018-09-01 00:00:00
FFEGIHDDG,2018-09-01 10:02:51,地铁入站,0,0,267024112,地铁九号线,泥岗,IGT-112,0,2018-09-01 00:00:00
BHEAGDIJH,2018-09-01 10:03:36,地铁入站,0,0,267024112,地铁九号线,泥岗,IGT-112,0,2018-09-01 00:00:00
BIDBFIBBJ,2018-09-01 10:04:40,地铁入站,0,0,267024112,地铁九号线,泥岗,IGT-112,0,2018-09-01 00:00:00
CCJBFFFAE,2018-09-01 10:05:42,地铁出站,285,300,261009133,地铁三号线,华新,AGM-133,0,2018-09-01 00:00:00
CBIGHIFDB,2018-09-01 10:02:34,地铁入站,0,0,268026113,地铁一号线,大新,IGT-113,0,2018-09-01 00:00:00
FFFIICCBD,2018-09-01 10:02:32,地铁入站,0,0,268032126,地铁一号线,,,0,2018-09-01 00:00:00
FFHEIAHFI,2018-09-01 10:03:15,地铁入站,0,0,268011130,地铁一号线,,,0,2018-09-01 00:00:00
FIJDBAHEG,2018-09-01 10:03:03,地铁入站,0,0,268016117,地铁一号线,世界之窗站,OGT-117,0,2018-09-01 00:00:00
FHGGIJEAJ,2018-09-01 10:06:39,地铁入站,0,0,261032116,地铁三号线,双龙,AGM-116,0,2018-09-01 00:00:00
BIDAJAHFG,2018-09-01 10:07:10,地铁入站,0,0,261030118,地铁三号线,龙城广场,AGM-118,0,2018-09-01 00:00:00
FHIJDGDEH,2018-09-01 10:03:45,地铁出站,380,400,268001143,地铁一号线,罗湖站,AGM-143,0,2018-09-01 00:00:00
FHHCFAAIA,2018-09-01 10:07:50,地铁入站,0,0,261012154,地铁三号线,老街,AGM-154,0,2018-09-01 00:00:00
CBFJIHEAB,2018-09-01 10:08:10,地铁入站,0,0,261010110,地铁三号线,通新岭,AGM-110,0,2018-09-01 00:00:00
CBGAABIED,2018-09-01 10:04:23,地铁入站,0,0,268022120,地铁一号线,白石洲,AGM-120,0,2018-09-01 00:00:00
FHEGFCAAI,2018-09-01 10:04:12,地铁出站,530,600,268001105,地铁一号线,罗湖站,AGT-105,1,2018-09-01 00:00:00
FHIFBEIFI,2018-09-01 10:04:36,地铁入站,0,0,268002128,地铁一号线,,,0,2018-09-01 00:00:00
FHHAAIAGC,2018-09-01 10:04:52,地铁入站,0,0,268023124,地铁一号线,,,0,2018-09-01 00:00:00
CBEGFBIGB,2018-09-01 10:04:41,地铁入站,0,0,268005123,地铁一号线,科学馆站,IGT-123,0,2018-09-01 00:00:00
BEAEDIJCJ,2018-09-01 08:08:17,巴士,100,200,231011502,巴士集团,M467,37760D,0,2018-09-01 00:00:00
FHFGEEEAI,2018-09-01 08:50:16,巴士,160,200,231011502,巴士集团,M467,37760D,0,2018-09-01 00:00:00
CFAGGHICD,2018-09-01 10:04:53,地铁出站,245,300,268015112,地铁一号线,华侨城站,OGT-112,1,2018-09-01 00:00:00
CFHBHFHJD,2018-09-01 07:27:34,巴士,240,300,231011506,巴士集团,M300,47753D,0,2018-09-01 00:00:00
FHHCDCAFD,2018-09-01 08:36:49,巴士,200,250,231011507,巴士集团,M299,41271D,0,2018-09-01 00:00:00
FFFCCDBBB,2018-09-01 08:33:02,巴士,160,200,224004184,西部公共汽车,337线（混租电动）,粤B07576D,0,2018-09-01 00:00:00
FFEIHIFJB,2018-09-01 08:47:16,巴士,160,250,231011507,巴士集团,M299,41271D,1,2018-09-01 00:00:00
CCJIJJIJC,2018-09-01 09:06:45,巴士,160,200,224004184,西部公共汽车,337线（混租电动）,粤B07576D,0,2018-09-01 00:00:00
CFJFCGFDH,2018-09-01 09:17:11,巴士,240,300,224004184,西部公共汽车,337线（混租电动）,粤B07576D,0,2018-09-01 00:00:00
FIJIJAFIF,2018-09-01 10:04:32,地铁入站,0,0,268034106,地铁一号线,固戍,IGT-106,0,2018-09-01 00:00:00
FFIJCJEGD,2018-09-01 10:05:02,地铁出站,380,400,268024110,地铁一号线,深圳大学,AGM-110,0,2018-09-01 00:00:00
FIABDIJCI,2018-09-01 10:00:46,地铁入站,0,0,265025119,地铁七号线,福民,进AGM25-26,0,2018-09-01 00:00:00
CBHBJEECA,2018-09-01 10:02:51,地铁出站,190,200,265025104,地铁七号线,福民,出AGM05-06,0,2018-09-01 00:00:00
FHHDBDDEJ,2018-09-01 10:10:06,地铁出站,380,400,261028112,地铁三号线,爱联,AGM-112,0,2018-09-01 00:00:00
CBICAJIHJ,2018-09-01 10:10:20,地铁入站,0,0,261011111,地铁三号线,红岭,AGM-111,0,2018-09-01 00:00:00
CCJBJCIJD,2018-09-01 10:09:49,地铁出站,285,300,261012144,地铁三号线,老街,AGM-144,0,2018-09-01 00:00:00
BHEACGFJJ,2018-09-01 08:08:31,巴士,200,300,231011522,巴士集团,M221,DR7401,1,2018-09-01 00:00:00
CCABJFJFD,2018-09-01 08:36:01,巴士,200,300,231011522,巴士集团,M221,DR7401,1,2018-09-01 00:00:00
FIABDIIBH,2018-09-01 10:10:23,地铁出站,285,300,261009101,地铁三号线,华新,AGM-101,0,2018-09-01 00:00:00
FFEJHBFFJ,2018-09-01 08:09:51,巴士,160,200,224004582,西部公共汽车,M548线（混租电动）,粤B38216D,0,2018-09-01 00:00:00
FHGIFCADF,2018-09-01 10:10:35,地铁出站,475,500,261003126,地铁三号线,益田,AGM-126,0,2018-09-01 00:00:00
FHHBIIBAF,2018-09-01 07:58:47,巴士,200,300,231011527,巴士集团,M528,05697D,1,2018-09-01 00:00:00
CBIFCJFCH,2018-09-01 08:34:31,巴士,725,1000,220000348,东部公共交通,E23,03468D,0,2018-09-01 00:00:00
FHIBIBDED,2018-09-01 08:02:42,巴士,240,300,231011527,巴士集团,M528,05697D,0,2018-09-01 00:00:00
FIAGHBIDG,2018-09-01 08:03:08,巴士,240,300,231011527,巴士集团,M528,05697D,0,2018-09-01 00:00:00
BIJHAAIGG,2018-09-01 08:37:48,巴士,160,250,224004585,西部公共汽车,M152线（混租电动),粤B08025D,1,2018-09-01 00:00:00
FHDDGJGEI,2018-09-01 09:57:13,巴士,200,250,224004585,西部公共汽车,M152线（混租电动),粤B08025D,0,2018-09-01 00:00:00
FHHJCIGCA,2018-09-01 07:28:18,巴士,160,200,231011529,巴士集团,43路,04421D,0,2018-09-01 00:00:00
FIABGCGEH,2018-09-01 08:24:17,巴士,160,200,220000356,东部公共交通,810,07965D,0,2018-09-01 00:00:00
FHHJHIICB,2018-09-01 08:23:02,巴士,160,200,231011529,巴士集团,43路,04421D,0,2018-09-01 00:00:00
FHFHHIDBH,2018-09-01 08:32:43,巴士,120,200,231011529,巴士集团,43路,04421D,1,2018-09-01 00:00:00
FHEFBGEFG,2018-09-01 08:18:03,巴士,240,300,231011530,巴士集团,M314,34012D,0,2018-09-01 00:00:00
DIBAEFCDF,2018-09-01 08:18:17,巴士,0,300,231011530,巴士集团,M314,34012D,0,2018-09-01 00:00:00
FHEJGABEF,2018-09-01 08:32:51,巴士,240,300,231011530,巴士集团,M314,34012D,0,2018-09-01 00:00:00
FHHACJCHE,2018-09-01 10:05:43,地铁入站,0,0,268005124,地铁一号线,科学馆站,IGT-124,0,2018-09-01 00:00:00
FFIJIIGHA,2018-09-01 10:06:04,地铁入站,0,0,268001140,地铁一号线,罗湖站,OGT-140,0,2018-09-01 00:00:00
CFBHIFAJG,2018-09-01 10:05:30,地铁出站,570,600,261012114,地铁三号线,老街,AGM-114,0,2018-09-01 00:00:00
FIHDGAEJB,2018-09-01 10:03:17,地铁出站,570,600,268022105,地铁一号线,白石洲,AGM-105,0,2018-09-01 00:00:00
FHHCCBAIB,2018-09-01 10:03:11,地铁出站,380,400,268031106,地铁一号线,宝体,IGT-106,0,2018-09-01 00:00:00
FHFGFGEFG,2018-09-01 10:03:45,地铁入站,0,0,268008159,地铁一号线,,,0,2018-09-01 00:00:00
BICJIHFFE,2018-09-01 10:03:49,地铁出站,760,800,268034111,地铁一号线,固戍,OGT-111,0,2018-09-01 00:00:00
FHHFGIGAI,2018-09-01 09:59:10,地铁出站,190,200,265030104,地铁七号线,华强北,出AGM04-05,0,2018-09-01 00:00:00
