card_no,deal_date,deal_type,deal_money,deal_value,equ_no,company_name,station,car_no,conn_mark,close_date
FIABCIEIA,2018-09-01 07:55:49,巴士,160,200,224007382,西部公共汽车,M383线（混租电动）,粤B36399D,0,2018-09-01 00:00:00
FFFADHDDJ,2018-09-01 06:19:30,巴士,160,200,224007383,西部公共汽车,M383线（混租电动）,粤B34528D,0,2018-09-01 00:00:00
CCJEBBFEG,2018-09-01 06:33:10,巴士,160,200,224007383,西部公共汽车,M383线（混租电动）,粤B34528D,0,2018-09-01 00:00:00
FIAFJJIJE,2018-09-01 07:47:56,巴士,160,200,224007389,西部公共汽车,339线（混租电动）,粤B08097D,0,2018-09-01 00:00:00
FHICFDACG,2018-09-01 07:48:18,巴士,160,200,224007389,西部公共汽车,339线（混租电动）,粤B08097D,0,2018-09-01 00:00:00
FIJGAICHA,2018-09-01 07:23:54,巴士,160,200,224007391,西部公共汽车,339线,粤BBE340,0,2018-09-01 00:00:00
FIAFIJGHH,2018-09-01 07:43:27,巴士,160,200,224007391,西部公共汽车,339线,粤BBE340,0,2018-09-01 00:00:00
FHICGAEFD,2018-09-01 07:49:42,巴士,160,200,224007412,西部公共汽车,339线（混租电动）,粤B03596D,0,2018-09-01 00:00:00
CBDCCHEEB,2018-09-01 06:34:15,巴士,160,200,224007416,西部公共汽车,339线,粤BBE142,0,2018-09-01 00:00:00
BIFJIHCIE,2018-09-01 06:28:42,巴士,315,400,224007418,西部公共汽车,339线（混租电动）,粤B39899D,0,2018-09-01 00:00:00
FHEEAFFJB,2018-09-01 06:31:23,巴士,160,200,224007418,西部公共汽车,339线（混租电动）,粤B39899D,0,2018-09-01 00:00:00
FHEFGBBJB,2018-09-01 07:00:36,巴士,315,400,224007418,西部公共汽车,339线（混租电动）,粤B39899D,0,2018-09-01 00:00:00
CFCACIFJD,2018-09-01 07:13:06,巴士,240,300,224007418,西部公共汽车,339线（混租电动）,粤B39899D,0,2018-09-01 00:00:00
CFHABFCHH,2018-08-31 08:47:46,巴士,200,250,224007623,西部公共汽车,M225线（混租电动）,粤B43237D,0,2018-09-01 00:00:00
FIJFCIDBJ,2018-08-31 09:50:39,巴士,200,250,224007623,西部公共汽车,M225线（混租电动）,粤B43237D,0,2018-09-01 00:00:00
FHIAHBECD,2018-08-31 15:35:14,巴士,200,250,224007623,西部公共汽车,M225线（混租电动）,粤B43237D,0,2018-09-01 00:00:00
CFAEAEHHC,2018-08-31 15:54:34,巴士,200,250,224007623,西部公共汽车,M225线（混租电动）,粤B43237D,0,2018-09-01 00:00:00
FFHCGJJAI,2018-08-31 16:40:37,巴士,200,250,224007623,西部公共汽车,M225线（混租电动）,粤B43237D,0,2018-09-01 00:00:00
CBAFHHJAJ,2018-08-31 16:24:20,巴士,200,250,224007623,西部公共汽车,M225线（混租电动）,粤B43237D,0,2018-09-01 00:00:00
CBBDEAJDI,2018-08-31 16:51:39,巴士,160,250,224007623,西部公共汽车,M225线（混租电动）,粤B43237D,1,2018-09-01 00:00:00
FFEEFFHFH,2018-08-31 17:21:25,巴士,200,250,224007623,西部公共汽车,M225线（混租电动）,粤B43237D,0,2018-09-01 00:00:00
CCAEECHEJ,2018-08-31 17:21:40,巴士,160,250,224007623,西部公共汽车,M225线（混租电动）,粤B43237D,1,2018-09-01 00:00:00
BIFJBEBDH,2018-08-31 17:52:10,巴士,200,250,224007623,西部公共汽车,M225线（混租电动）,粤B43237D,0,2018-09-01 00:00:00
CFHBEBIGC,2018-09-01 07:10:15,巴士,200,250,224007625,西部公共汽车,M225线（混租电动）,粤B44029D,0,2018-09-01 00:00:00
CBBADFBII,2018-09-01 07:21:47,巴士,160,250,224007625,西部公共汽车,M225线（混租电动）,粤B44029D,1,2018-09-01 00:00:00
CFHJDCCJJ,2018-09-01 07:23:43,巴士,200,250,224007625,西部公共汽车,M225线（混租电动）,粤B44029D,0,2018-09-01 00:00:00
CFBGAAGCI,2018-09-01 07:34:55,巴士,200,250,224007625,西部公共汽车,M225线（混租电动）,粤B44029D,0,2018-09-01 00:00:00
FHDDBJAIC,2018-09-01 07:56:58,巴士,200,250,224007625,西部公共汽车,M225线（混租电动）,粤B44029D,0,2018-09-01 00:00:00
FIJBEHIGE,2018-09-01 08:52:28,地铁入站,0,0,262011105,地铁四号线,清湖,AGM-105,0,2018-09-01 00:00:00
FIJEIDCGJ,2018-09-01 08:52:38,地铁入站,0,0,262013104,地铁四号线,龙胜,AGM-104,0,2018-09-01 00:00:00
CBGCCFEFI,2018-09-01 08:55:34,地铁出站,380,400,263029103,地铁五号线,上水径,OGT-103,0,2018-09-01 00:00:00
FIJBDJEGE,2018-09-01 08:57:46,地铁入站,0,0,263026120,地铁五号线,五和,IGT-120,0,2018-09-01 00:00:00
FHEIFHDHF,2018-09-01 08:57:32,地铁入站,0,0,263032106,地铁五号线,布吉,IGT-106,0,2018-09-01 00:00:00
CCABBEICB,2018-09-01 08:58:16,地铁入站,0,0,263018110,地铁五号线,兴东,IGT-110,0,2018-09-01 00:00:00
FHGGIHBCB,2018-09-01 08:58:16,地铁出站,475,500,263018105,地铁五号线,兴东,OGT-105,0,2018-09-01 00:00:00
BEAHJGFCF,2018-09-01 08:57:55,地铁入站,0,0,263035102,地铁五号线,太安,IGT-102,0,2018-09-01 00:00:00
CCABAGGBF,2018-09-01 08:58:28,地铁出站,570,600,263026110,地铁五号线,五和,OGT-110,0,2018-09-01 00:00:00
BIAIIIIEF,2018-09-01 08:58:31,地铁入站,0,0,263019111,地铁五号线,留仙洞,IGT-111,0,2018-09-01 00:00:00
FHFIAEBJB,2018-09-01 08:58:31,地铁入站,0,0,263032101,地铁五号线,布吉,IGT-101,0,2018-09-01 00:00:00
CCJIAAFIH,2018-09-01 08:59:51,地铁入站,0,0,263025109,地铁五号线,民治,AGT-109,0,2018-09-01 00:00:00
FFEFJEACJ,2018-09-01 09:00:02,地铁入站,0,0,263021102,地铁五号线,大学城,IGT-102,0,2018-09-01 00:00:00
CCJJGIJFD,2018-09-01 06:58:25,巴士,160,200,231020626,巴士集团,27路,03943D,0,2018-09-01 00:00:00
FFJHCICIE,2018-09-01 06:56:47,巴士,160,200,231020627,巴士集团,8路,09259D,0,2018-09-01 00:00:00
BEBJDEJGC,2018-09-01 06:49:18,巴士,100,200,231020631,巴士集团,57路,30401D,0,2018-09-01 00:00:00
FHEGEBCGA,2018-09-01 06:57:37,巴士,160,250,231020632,巴士集团,11路,02473D,1,2018-09-01 00:00:00
FIJHJJGHD,2018-09-01 06:28:26,巴士,200,250,231020633,巴士集团,62路,33811D,0,2018-09-01 00:00:00
FIJBDIIBF,2018-09-01 07:06:54,巴士,160,200,231020634,巴士集团,3路,32375D,0,2018-09-01 00:00:00
FFFFJEDGB,2018-09-01 07:07:33,巴士,160,200,231020634,巴士集团,3路,32375D,0,2018-09-01 00:00:00
BICBAEAJD,2018-09-01 06:59:23,巴士,160,200,231020641,巴士集团,211路,31913D,0,2018-09-01 00:00:00
BIJICIAJD,2018-09-01 06:48:37,巴士,200,250,231020662,巴士集团,58路,47425D,0,2018-09-01 00:00:00
FFEIAHGJA,2018-09-01 06:36:28,巴士,160,200,231020676,巴士集团,21路,01401D,0,2018-09-01 00:00:00
FHFDFJICE,2018-09-01 06:00:32,巴士,160,200,231020685,巴士集团,21路,37607D,0,2018-09-01 00:00:00
FHHGFAFHH,2018-09-01 06:06:19,巴士,160,200,231020685,巴士集团,21路,37607D,0,2018-09-01 00:00:00
FHEHBDBJJ,2018-09-01 06:29:24,巴士,160,200,231020685,巴士集团,21路,37607D,0,2018-09-01 00:00:00
FFIJAAJJB,2018-09-01 07:05:16,巴士,200,250,231020695,巴士集团,60路,06135D,0,2018-09-01 00:00:00
CBGJGIGFC,2018-09-01 07:01:14,巴士,160,250,231020700,巴士集团,M106,07813D,1,2018-09-01 00:00:00
CFAJHBFFG,2018-09-01 06:33:06,巴士,160,200,231020704,巴士集团,M201,00623D,0,2018-09-01 00:00:00
CCADGHGBD,2018-09-01 06:59:00,巴士,200,250,231020706,巴士集团,62路,37686D,0,2018-09-01 00:00:00
CBHFFIIBH,2018-09-01 06:59:04,巴士,240,300,231020707,巴士集团,M133,00430D,0,2018-09-01 00:00:00
BIDEFHIGD,2018-09-01 07:05:34,巴士,200,250,231020710,巴士集团,M106,01077D,0,2018-09-01 00:00:00
BIAFEBDGF,2018-09-01 06:49:46,巴士,160,200,231020719,巴士集团,97路,04182D,0,2018-09-01 00:00:00
CBCCBHJHI,2018-09-01 06:54:56,巴士,200,250,231020722,巴士集团,49路,45963D,0,2018-09-01 00:00:00
BEAGIBEHE,2018-09-01 07:04:02,巴士,125,250,231020727,巴士集团,11路,34440D,0,2018-09-01 00:00:00
DDAJFGEFE,2018-09-01 06:34:07,巴士,240,300,231020733,巴士集团,M193,05275D,0,2018-09-01 00:00:00
FHGABCIFH,2018-09-01 07:03:48,巴士,200,250,231020737,巴士集团,11路,33511D,0,2018-09-01 00:00:00
CBBAHAHBA,2018-09-01 06:09:31,巴士,160,200,231020739,巴士集团,7路,45890D,0,2018-09-01 00:00:00
CCJHGCEIF,2018-09-01 06:26:06,巴士,160,200,231020739,巴士集团,7路,45890D,0,2018-09-01 00:00:00
FIJCAGIBD,2018-09-01 06:44:04,巴士,160,250,231020742,巴士集团,M106,00699D,1,2018-09-01 00:00:00
FHGJEFIGJ,2018-09-01 06:51:46,巴士,200,250,231020742,巴士集团,M106,00699D,0,2018-09-01 00:00:00
FIAGGFEAE,2018-08-31 15:42:57,巴士,200,250,231020777,巴士集团,58路,30482D,0,2018-09-01 00:00:00
FFEDHDEAJ,2018-08-31 16:44:56,巴士,200,250,231020777,巴士集团,58路,30482D,0,2018-09-01 00:00:00
BIBDFBIBG,2018-08-31 18:23:42,巴士,160,250,231020777,巴士集团,58路,30482D,1,2018-09-01 00:00:00
CCADGHJCA,2018-09-01 06:59:20,巴士,160,200,231020778,巴士集团,29路,01491D,0,2018-09-01 00:00:00
FHFDIHACB,2018-08-31 19:48:42,巴士,200,250,231020777,巴士集团,58路,30482D,0,2018-09-01 00:00:00
CBGDAIGCF,2018-09-01 07:08:18,巴士,160,200,231020780,巴士集团,97路,01202D,0,2018-09-01 00:00:00
FHDAFFHGI,2018-09-01 06:35:47,巴士,200,250,231020777,巴士集团,58路,30482D,0,2018-09-01 00:00:00
BICECJHJA,2018-09-01 05:45:29,巴士,160,200,231021077,巴士集团,204路,09279D,0,2018-09-01 00:00:00
FFJJGFABD,2018-09-01 06:53:51,巴士,160,200,231021077,巴士集团,204路,09279D,0,2018-09-01 00:00:00
BEBJHFGBC,2018-09-01 06:55:30,巴士,100,200,231021089,巴士集团,358路,00761D,0,2018-09-01 00:00:00
BEAHIHDDJ,2018-09-01 06:33:00,巴士,100,200,224005079,西部公共汽车,M249线（融资电动）,粤B40133D,0,2018-09-01 00:00:00
BEACJGCHF,2018-09-01 06:39:07,巴士,100,200,224005079,西部公共汽车,M249线（融资电动）,粤B40133D,0,2018-09-01 00:00:00
FFGDAGJEE,2018-09-01 07:50:28,巴士,160,200,224005081,西部公共汽车,M473线（融资电动）,粤B31597D,0,2018-09-01 00:00:00
FIAJBGAEJ,2018-09-01 07:57:40,巴士,160,200,224005081,西部公共汽车,M473线（融资电动）,粤B31597D,0,2018-09-01 00:00:00
BEAIDFIBG,2018-09-01 06:49:28,巴士,100,200,224005084,西部公共汽车,M473线（融资电动）,粤B43083D,0,2018-09-01 00:00:00
FFJCGFDAI,2018-09-01 07:07:49,巴士,160,200,224005084,西部公共汽车,M473线（融资电动）,粤B43083D,0,2018-09-01 00:00:00
CBGDJFIEE,2018-09-01 07:16:17,巴士,160,250,224005087,西部公共汽车,320线（混租电动）,粤B39892D,1,2018-09-01 00:00:00
FHICJECFA,2018-09-01 07:24:12,巴士,200,250,224005087,西部公共汽车,320线（混租电动）,粤B39892D,0,2018-09-01 00:00:00
BIHDEIHCC,2018-09-01 07:22:17,巴士,160,200,224005089,西部公共汽车,M383线（混租电动）,粤B07573D,0,2018-09-01 00:00:00
FHEFHIJBE,2018-09-01 07:52:05,巴士,160,200,224005095,西部公共汽车,704线（混租电动）,粤B35339D,0,2018-09-01 00:00:00
FFIJAECCB,2018-09-01 07:14:55,巴士,80,100,224005097,西部公共汽车,M242线（混租电动）,粤B36368D,0,2018-09-01 00:00:00
FHFGHFBIC,2018-09-01 07:20:29,巴士,160,200,224005099,西部公共汽车,M236线（融资电动）,粤B44008D,0,2018-09-01 00:00:00
FIJFICAJF,2018-09-01 07:46:57,巴士,160,200,224005099,西部公共汽车,M236线（融资电动）,粤B44008D,0,2018-09-01 00:00:00
FHDEAICFC,2018-09-01 07:24:58,巴士,160,200,224005101,西部公共汽车,M372线（混租电动）,粤B05036D,0,2018-09-01 00:00:00
CBJHACHFH,2018-09-01 07:55:37,巴士,200,250,224005102,西部公共汽车,M223线（融资电动）,粤B32500D,0,2018-09-01 00:00:00
DIEACDFII,2018-09-01 06:26:42,巴士,0,250,224005123,西部公共汽车,M264线（混租电动）,粤B06823D,0,2018-09-01 00:00:00
CFJECHEFG,2018-09-01 06:58:56,巴士,200,250,224005123,西部公共汽车,M264线（混租电动）,粤B06823D,0,2018-09-01 00:00:00
FHIEHIGHB,2018-09-01 06:01:56,巴士,160,200,224005142,西部公共汽车,M372线（混租电动）,粤B02297D,0,2018-09-01 00:00:00
CBJJDBFHA,2018-09-01 06:11:39,巴士,160,200,224005142,西部公共汽车,M372线（混租电动）,粤B02297D,0,2018-09-01 00:00:00
BIDEFECDI,2018-09-01 07:35:31,巴士,160,200,224005146,西部公共汽车,339线（混租电动）,粤B05286D,0,2018-09-01 00:00:00
FHFJGHFFH,2018-09-01 07:41:19,巴士,160,200,224005192,西部公共汽车,M340线（融资电动）,粤B48686D,0,2018-09-01 00:00:00
FIAGICDGE,2018-09-01 07:16:49,巴士,200,300,224005213,西部公共汽车,M183线（混租电动）,粤B07797D,0,2018-09-01 00:00:00
FHIIEDCIH,2018-09-01 06:55:15,巴士,160,200,224005236,西部公共汽车,M286线,粤BBA387,0,2018-09-01 00:00:00
CFDJEADJD,2018-09-01 07:17:47,巴士,160,200,224005242,西部公共汽车,M286线,粤BBA398,0,2018-09-01 00:00:00
BEAFBFABC,2018-09-01 07:38:21,巴士,125,250,224005266,西部公共汽车,M226线,粤BAY147,0,2018-09-01 00:00:00
BICGGGGEB,2018-09-01 06:30:07,巴士,160,200,224005278,西部公共汽车,627线（混租电动）,粤B34869D,0,2018-09-01 00:00:00
FHGBGGAAC,2018-09-01 06:39:07,巴士,160,200,224005278,西部公共汽车,627线（混租电动）,粤B34869D,0,2018-09-01 00:00:00
BICEAIGEH,2018-09-01 07:38:55,巴士,160,200,224005278,西部公共汽车,627线（混租电动）,粤B34869D,0,2018-09-01 00:00:00
FHIFCCGGA,2018-09-01 07:09:24,巴士,160,200,224005287,西部公共汽车,336线（混租电动）,粤B32518D,0,2018-09-01 00:00:00
FIAFBJHBF,2018-09-01 07:12:24,巴士,160,200,224005287,西部公共汽车,336线（混租电动）,粤B32518D,0,2018-09-01 00:00:00
FHFJIBDHB,2018-09-01 07:42:07,巴士,160,200,224005287,西部公共汽车,336线（混租电动）,粤B32518D,0,2018-09-01 00:00:00
FHHEABJFH,2018-09-01 06:39:43,巴士,200,250,224005311,西部公共汽车,M226线,粤BBA442,0,2018-09-01 00:00:00
FFFHCFJIG,2018-09-01 07:53:35,巴士,200,250,224005363,西部公共汽车,M421线,粤BBA555,0,2018-09-01 00:00:00
BEAEDAAEH,2018-09-01 06:31:14,巴士,50,100,224005390,西部公共汽车,B919线（混租电动）,粤B03199D,0,2018-09-01 00:00:00
BEBJEDHBI,2018-09-01 06:33:42,巴士,50,100,224005390,西部公共汽车,B919线（混租电动）,粤B03199D,0,2018-09-01 00:00:00
BEAGHHEJJ,2018-09-01 06:37:22,巴士,50,100,224005390,西部公共汽车,B919线（混租电动）,粤B03199D,0,2018-09-01 00:00:00
FFDJECAFJ,2018-09-01 07:33:31,巴士,160,200,224005401,西部公共汽车,M419线（混租电动）,粤B34656D,0,2018-09-01 00:00:00
FFJEIIJCB,2018-09-01 06:43:33,巴士,160,200,224005403,西部公共汽车,M397线（混租电动）,粤B44093D,0,2018-09-01 00:00:00
BIFAFCIJC,2018-09-01 07:57:57,巴士,160,200,224005403,西部公共汽车,M397线（混租电动）,粤B44093D,0,2018-09-01 00:00:00
FHEFEGHFH,2018-09-01 07:32:25,巴士,160,200,224005404,西部公共汽车,650线（混租电动）,粤B40525D,0,2018-09-01 00:00:00
CBCGBHJJJ,2018-09-01 07:50:37,巴士,160,200,224005404,西部公共汽车,650线（混租电动）,粤B40525D,0,2018-09-01 00:00:00
BEBJAAAGC,2018-09-01 06:33:45,巴士,100,200,224005405,西部公共汽车,M419线（混租电动）,粤B31536D,0,2018-09-01 00:00:00
FHIGBIBEH,2018-09-01 06:40:45,巴士,160,200,224005405,西部公共汽车,M419线（混租电动）,粤B31536D,0,2018-09-01 00:00:00
BEAFEAGHB,2018-09-01 07:23:29,巴士,100,200,224005405,西部公共汽车,M419线（混租电动）,粤B31536D,0,2018-09-01 00:00:00
BEABJJHGF,2018-09-01 06:37:05,巴士,100,200,224005407,西部公共汽车,M419线（混租电动）,粤B33940D,0,2018-09-01 00:00:00
FFGEDHJGB,2018-09-01 07:41:28,巴士,160,200,224005407,西部公共汽车,M419线（混租电动）,粤B33940D,0,2018-09-01 00:00:00
BIFCEJFCH,2018-09-01 07:51:34,巴士,160,200,224005407,西部公共汽车,M419线（混租电动）,粤B33940D,0,2018-09-01 00:00:00
FHGJEJIGA,2018-09-01 07:19:35,巴士,160,200,224005408,西部公共汽车,M419线（混租电动）,粤B42636D,0,2018-09-01 00:00:00
CBIFIBHAC,2018-09-01 06:55:57,巴士,120,200,224005409,西部公共汽车,653线（混租电动）,粤B31535D,1,2018-09-01 00:00:00
FHGGGAEBE,2018-09-01 07:03:51,巴士,160,200,224005409,西部公共汽车,653线（混租电动）,粤B31535D,0,2018-09-01 00:00:00
BIDBJJICG,2018-08-31 09:09:07,巴士,160,200,224001068,西部公共汽车,M543线（混租电动）,粤B09151D,0,2018-09-01 00:00:00
BICFHAIGJ,2018-08-31 16:52:54,巴士,120,200,224001068,西部公共汽车,M543线（混租电动）,粤B09151D,1,2018-09-01 00:00:00
FHFIEGJCB,2018-09-01 06:46:47,巴士,160,200,224001068,西部公共汽车,M543线（混租电动）,粤B09151D,0,2018-09-01 00:00:00
CFBIFEEBG,2018-09-01 07:13:23,巴士,160,200,224001068,西部公共汽车,M543线（混租电动）,粤B09151D,0,2018-09-01 00:00:00
CFAHAADFJ,2018-09-01 07:01:44,巴士,160,200,224001070,西部公共汽车,M331线（混租电动）,粤B08937D,0,2018-09-01 00:00:00
BIJGEJBAJ,2018-09-01 07:45:00,巴士,160,200,224001070,西部公共汽车,M331线（混租电动）,粤B08937D,0,2018-09-01 00:00:00
CJJHHJEJ,2018-09-01 07:21:51,巴士,160,200,224001073,西部公共汽车,M383线（混租电动）,粤B37168D,0,2018-09-01 00:00:00
FHFJBFDGD,2018-09-01 06:57:45,巴士,160,200,224001076,西部公共汽车,M341线（混租电动）,粤B45725D,0,2018-09-01 00:00:00
BIFBGDCDG,2018-09-01 07:43:05,巴士,200,300,224001076,西部公共汽车,M341线（混租电动）,粤B45725D,1,2018-09-01 00:00:00
FIJBDAHIA,2018-09-01 07:44:48,巴士,240,300,224001077,西部公共汽车,M341线（混租电动）,粤B47752D,0,2018-09-01 00:00:00
CFJEHEDGA,2018-09-01 07:02:08,巴士,160,200,224001078,西部公共汽车,M237线（混租电动）,粤B05153D,0,2018-09-01 00:00:00
FIAFHICJI,2018-09-01 07:01:56,巴士,160,200,224001090,西部公共汽车,M372线（混租电动）,粤B03718D,0,2018-09-01 00:00:00
FHEGEHHGF,2018-09-01 07:15:23,巴士,160,200,224001090,西部公共汽车,M372线（混租电动）,粤B03718D,0,2018-09-01 00:00:00
CFJIBCFGF,2018-09-01 05:43:58,巴士,200,250,224001123,西部公共汽车,M152线（混租电动),粤B33978D,0,2018-09-01 00:00:00
FFGHABAHJ,2018-09-01 06:08:58,巴士,200,250,224001123,西部公共汽车,M152线（混租电动),粤B33978D,0,2018-09-01 00:00:00
DIEABIBEC,2018-09-01 06:39:28,巴士,0,200,224001120,西部公共汽车,E36线（混租电动）,粤B33937D,0,2018-09-01 00:00:00
FHICAHAGD,2018-09-01 07:00:07,巴士,160,200,224001120,西部公共汽车,E36线（混租电动）,粤B33937D,0,2018-09-01 00:00:00
FHHIGBBIC,2018-09-01 07:42:05,巴士,160,200,224001121,西部公共汽车,M379线（混租电动）,粤B05905D,0,2018-09-01 00:00:00
CBCHHCCHG,2018-08-31 20:10:48,巴士,350,500,224001125,西部公共汽车,高快巴士27号线（混租电动）,粤B00198D,1,2018-09-01 00:00:00
BIDCFJJCA,2018-08-31 20:23:50,巴士,390,500,224001125,西部公共汽车,高快巴士27号线（混租电动）,粤B00198D,0,2018-09-01 00:00:00
FFEIAEJCH,2018-09-01 07:36:27,巴士,160,200,224001129,西部公共汽车,M252线（融资电动）,粤B35370D,0,2018-09-01 00:00:00
FIAFEEHAJ,2018-09-01 07:52:03,巴士,160,200,224001129,西部公共汽车,M252线（融资电动）,粤B35370D,0,2018-09-01 00:00:00
FHHEGDHGF,2018-09-01 07:10:14,巴士,160,200,224001130,西部公共汽车,M237线（混租电动）,粤B03171D,0,2018-09-01 00:00:00
FHHJGBBEJ,2018-09-01 07:43:17,巴士,120,200,224001130,西部公共汽车,M237线（混租电动）,粤B03171D,1,2018-09-01 00:00:00
FHGCDBHCE,2018-09-01 07:16:24,巴士,160,200,224001131,西部公共汽车,M442线（混租电动）,粤B01276D,0,2018-09-01 00:00:00
FHHDCICGC,2018-09-01 07:17:08,巴士,120,200,224001131,西部公共汽车,M442线（混租电动）,粤B01276D,1,2018-09-01 00:00:00
FHHEAFCBH,2018-09-01 07:21:24,巴士,160,200,224001131,西部公共汽车,M442线（混租电动）,粤B01276D,0,2018-09-01 00:00:00
FHFFCFDIB,2018-09-01 07:37:27,巴士,160,200,224001131,西部公共汽车,M442线（混租电动）,粤B01276D,0,2018-09-01 00:00:00
FHEBAGHHJ,2018-09-01 07:59:15,巴士,160,200,224001131,西部公共汽车,M442线（混租电动）,粤B01276D,0,2018-09-01 00:00:00
CBBCHIECG,2018-09-01 07:20:01,巴士,160,200,224001132,西部公共汽车,M246线（融资电动）,粤B34843D,0,2018-09-01 00:00:00
CBFGAAHGA,2018-09-01 06:50:08,巴士,160,200,224001138,西部公共汽车,M372线（混租电动）,粤B04547D,0,2018-09-01 00:00:00
FFGCDACGJ,2018-09-01 07:57:47,巴士,160,200,224001135,西部公共汽车,M345线（混租电动）,粤B05109D,0,2018-09-01 00:00:00
CFBFEFGBI,2018-09-01 07:34:40,巴士,40,100,224001142,西部公共汽车,B655线,粤BBA681,1,2018-09-01 00:00:00
FFEBDCAGD,2018-09-01 06:53:16,巴士,160,200,224001146,西部公共汽车,M337线（混租电动）,粤B00697D,0,2018-09-01 00:00:00
CFHJEJEEF,2018-09-01 09:00:25,地铁入站,0,0,261021116,地铁三号线,丹竹头,AGM-116,0,2018-09-01 00:00:00
FHHBAIADH,2018-09-01 08:57:43,地铁出站,190,200,268024116,地铁一号线,深圳大学,AGM-116,0,2018-09-01 00:00:00
FIAFHGGDI,2018-09-01 09:01:03,地铁入站,0,0,261012154,地铁三号线,老街,AGM-154,0,2018-09-01 00:00:00
FHIDAGEDF,2018-09-01 08:55:17,地铁出站,570,600,265033117,地铁七号线,八卦岭,出AGM18-19,0,2018-09-01 00:00:00
FFCCDFFIF,2018-09-01 08:55:00,地铁出站,380,400,265033116,地铁七号线,八卦岭,出AGM17-18,0,2018-09-01 00:00:00
BIDJJEBAA,2018-09-01 08:58:25,地铁出站,245,300,268009108,地铁一号线,购物公园站,OGT-108,1,2018-09-01 00:00:00
CCAFCBGDH,2018-09-01 09:04:17,地铁入站,0,0,261020117,地铁三号线,大芬,AGM-117,0,2018-09-01 00:00:00
CBBAFEFCC,2018-09-01 09:04:28,地铁出站,380,400,261003105,地铁三号线,益田,AGM-105,0,2018-09-01 00:00:00
FIAJCHACE,2018-09-01 08:59:56,地铁入站,0,0,268024121,地铁一号线,,,0,2018-09-01 00:00:00
FHIHIJHDD,2018-09-01 09:00:17,地铁出站,760,800,268034115,地铁一号线,固戍,OGT-115,0,2018-09-01 00:00:00
CCJHJCCBD,2018-09-01 09:00:21,地铁出站,665,700,268035104,地铁一号线,后瑞,OGT-104,0,2018-09-01 00:00:00
FHGFCEHJE,2018-09-01 09:01:08,地铁入站,0,0,268015110,地铁一号线,华侨城站,AGT-110,0,2018-09-01 00:00:00
CBIFFIDFF,2018-09-01 08:51:14,地铁出站,380,400,262016109,地铁四号线,深圳北站,AGM-109,0,2018-09-01 00:00:00
HJCCJFHG,2018-09-01 09:01:19,地铁出站,285,300,263037142,地铁五号线,黄贝岭,AGT-142,0,2018-09-01 00:00:00
CCAEBGIHE,2018-09-01 09:01:26,地铁出站,760,800,263037129,地铁五号线,黄贝岭,OGT-129,0,2018-09-01 00:00:00
GJJBEIFHJ,2018-09-01 08:50:22,地铁入站,0,0,262019110,地铁四号线,上梅林,AGM-110,0,2018-09-01 00:00:00
FFEJHHCAF,2018-09-01 09:04:52,地铁入站,0,0,267031110,地铁九号线,向西村,IGT-110,0,2018-09-01 00:00:00
CFHDGAJAH,2018-09-01 09:04:45,地铁出站,475,500,261015120,地铁三号线,田贝,AGM-120,0,2018-09-01 00:00:00
FHGIFEGFJ,2018-09-01 09:04:30,地铁出站,380,400,263020122,地铁五号线,西丽,IGT-122,0,2018-09-01 00:00:00
BIBFEBFDB,2018-09-01 09:04:31,地铁入站,0,0,263020104,地铁五号线,西丽,OGT-104,0,2018-09-01 00:00:00
BICGFBDDD,2018-09-01 09:04:15,地铁出站,475,500,263020125,地铁五号线,西丽,IGT-125,0,2018-09-01 00:00:00
BIJHBFAAB,2018-09-01 09:05:12,地铁出站,190,200,265032115,地铁七号线,黄木岗,宽AGM21-22,0,2018-09-01 00:00:00
FHEAGCHIA,2018-09-01 09:02:16,地铁出站,435,500,261004127,地铁三号线,石厦,AGM-127,1,2018-09-01 00:00:00
FFGCJGACA,2018-09-01 09:04:35,地铁出站,285,300,265032116,地铁七号线,黄木岗,双AGM22-23,0,2018-09-01 00:00:00
FIJCEAFAC,2018-09-01 09:04:32,地铁出站,190,200,265032108,地铁七号线,黄木岗,出AGM10-11,0,2018-09-01 00:00:00
CBBGHJHII,2018-09-01 09:02:59,地铁出站,190,200,265032117,地铁七号线,黄木岗,双AGM23-24,0,2018-09-01 00:00:00
BICHFCAAD,2018-09-01 06:06:00,巴士,160,200,224007178,西部公共汽车,629线（混租电动）,粤B38030D,0,2018-09-01 00:00:00
FIACBHAIE,2018-09-01 06:22:39,巴士,350,500,224007178,西部公共汽车,629线（混租电动）,粤B38030D,1,2018-09-01 00:00:00
CFCBGCAEI,2018-09-01 07:43:05,巴士,160,200,224007179,西部公共汽车,629线（混租电动）,粤B08932D,0,2018-09-01 00:00:00
CCADDCHHB,2018-09-01 09:04:26,地铁出站,285,300,261004130,地铁三号线,石厦,AGM-130,0,2018-09-01 00:00:00
FIJADBDBB,2018-09-01 07:53:38,巴士,315,400,224007179,西部公共汽车,629线（混租电动）,粤B08932D,0,2018-09-01 00:00:00
FHEDJIIDE,2018-09-01 09:05:19,地铁入站,0,0,261004125,地铁三号线,石厦,AGM-125,0,2018-09-01 00:00:00
BEAEBGCCG,2018-09-01 09:02:59,地铁入站,0,0,261004125,地铁三号线,石厦,AGM-125,0,2018-09-01 00:00:00
