card_no,deal_date,deal_type,deal_money,deal_value,equ_no,company_name,station,car_no,conn_mark,close_date
FHEEJHHGJ,2018-09-01 09:17:20,地铁入站,0,0,262018112,地铁四号线,民乐,AGM-112,0,2018-09-01 00:00:00
FFGIFDJCC,2018-09-01 08:16:01,巴士,160,250,231017125,巴士集团,74路,02311D,1,2018-09-01 00:00:00
CFBIICJBJ,2018-09-01 07:10:59,巴士,160,200,224005181,西部公共汽车,M379线（混租电动）,粤B03127D,0,2018-09-01 00:00:00
CBAIIDJHH,2018-09-01 07:45:05,巴士,80,100,224005185,西部公共汽车,B943线,粤BBA532,0,2018-09-01 00:00:00
CFHCCCBBC,2018-09-01 07:30:09,巴士,200,250,224005187,西部公共汽车,M152线（混租电动),粤B31896D,0,2018-09-01 00:00:00
FFEDICCFF,2018-09-01 07:32:41,巴士,160,200,224005195,西部公共汽车,652线（融资电动）,粤B35311D,0,2018-09-01 00:00:00
CFDJAECJD,2018-09-01 07:51:02,巴士,120,200,224005195,西部公共汽车,652线（融资电动）,粤B35311D,1,2018-09-01 00:00:00
FHHHCEEBH,2018-09-01 06:24:29,巴士,160,200,224005214,西部公共汽车,789线（混租电动）,粤B41141D,0,2018-09-01 00:00:00
FIABBFFAF,2018-09-01 07:32:14,巴士,120,200,224005214,西部公共汽车,789线（混租电动）,粤B41141D,1,2018-09-01 00:00:00
FHEHDGCHI,2018-09-01 06:32:14,巴士,160,200,224005224,西部公共汽车,704线（混租电动）,粤B36233D,0,2018-09-01 00:00:00
FHGBJEAEA,2018-09-01 07:01:53,巴士,160,200,224005224,西部公共汽车,704线（混租电动）,粤B36233D,0,2018-09-01 00:00:00
BJAHDADB,2018-09-01 07:46:40,巴士,160,200,224005224,西部公共汽车,704线（混租电动）,粤B36233D,0,2018-09-01 00:00:00
CFBIHCFBB,2018-09-01 07:40:01,巴士,200,250,224005230,西部公共汽车,395线（混租电动),粤B49995D,0,2018-09-01 00:00:00
BHABBGEAJ,2018-09-01 07:48:04,巴士,160,250,224005241,西部公共汽车,395线（混租电动),粤B49902D,1,2018-09-01 00:00:00
BIBBFDDCJ,2018-09-01 07:50:22,巴士,200,250,224005241,西部公共汽车,395线（混租电动),粤B49902D,0,2018-09-01 00:00:00
BEAGGAJBB,2018-09-01 06:44:24,巴士,100,200,224005245,西部公共汽车,704线（混租电动）,粤B32505D,0,2018-09-01 00:00:00
BEBAFJCBB,2018-09-01 06:47:30,巴士,100,200,224005245,西部公共汽车,704线（混租电动）,粤B32505D,0,2018-09-01 00:00:00
FHGCJFHEH,2018-09-01 07:51:57,巴士,160,200,224005245,西部公共汽车,704线（混租电动）,粤B32505D,0,2018-09-01 00:00:00
FHEBGBJCH,2018-09-01 07:34:11,巴士,80,100,224005248,西部公共汽车,B780线（混租电动）,粤B06159D,0,2018-09-01 00:00:00
CBDHGBCAA,2018-09-01 07:35:05,巴士,80,100,224005248,西部公共汽车,B780线（混租电动）,粤B06159D,0,2018-09-01 00:00:00
BIBIHBGDJ,2018-09-01 07:02:49,巴士,120,200,224005249,西部公共汽车,M410线（混租电动）,粤B44082D,1,2018-09-01 00:00:00
CCAFDEIJE,2018-09-01 07:29:16,巴士,160,200,224005249,西部公共汽车,M410线（混租电动）,粤B44082D,0,2018-09-01 00:00:00
CFCBJIGDA,2018-09-01 06:44:06,巴士,200,250,224005251,西部公共汽车,395线（混租电动),粤B45620D,0,2018-09-01 00:00:00
AEAJFEGIB,2018-09-01 07:08:23,巴士,125,250,224005251,西部公共汽车,395线（混租电动),粤B45620D,0,2018-09-01 00:00:00
FFCCBFJHB,2018-09-01 07:11:00,巴士,160,200,224005252,西部公共汽车,M217线,粤BBD085,0,2018-09-01 00:00:00
BEBAIGHHD,2018-09-01 06:58:37,巴士,100,200,224005260,西部公共汽车,M351线（混租电动）,粤B42063D,0,2018-09-01 00:00:00
FFFGECFJD,2018-09-01 07:49:46,巴士,160,200,224005261,西部公共汽车,605线（混租电动）,粤B00458D,0,2018-09-01 00:00:00
FHFBCJEDG,2018-09-01 07:31:18,巴士,120,200,224005270,西部公共汽车,704线（混租电动）,粤B49163D,1,2018-09-01 00:00:00
BEAABCBAD,2018-09-01 07:45:01,巴士,100,200,224005270,西部公共汽车,704线（混租电动）,粤B49163D,0,2018-09-01 00:00:00
FHIBDDJAC,2018-09-01 07:45:01,巴士,160,200,224005288,西部公共汽车,M558线（混租电动）,粤B48829D,0,2018-09-01 00:00:00
FIJEBJBHF,2018-09-01 08:16:36,巴士,160,200,231017127,巴士集团,202路,DN4781,0,2018-09-01 00:00:00
FHICGGADH,2018-09-01 08:17:44,巴士,160,200,231017127,巴士集团,202路,DN4781,0,2018-09-01 00:00:00
AEAJBIGHG,2018-09-01 07:45:20,巴士,125,250,231017128,巴士集团,81路,46613D,0,2018-09-01 00:00:00
FIAGIJCCF,2018-09-01 08:13:11,巴士,160,250,231017128,巴士集团,81路,46613D,1,2018-09-01 00:00:00
DIBHHIGJC,2018-09-01 08:43:59,巴士,0,250,231017128,巴士集团,81路,46613D,0,2018-09-01 00:00:00
FHGHAIJAB,2018-09-01 07:21:15,巴士,200,250,224005297,西部公共汽车,395线（混租电动),粤B48895D,0,2018-09-01 00:00:00
FHIDCBJEF,2018-09-01 08:30:44,巴士,160,200,231017133,巴士集团,M500,04367D,0,2018-09-01 00:00:00
FHDDDHEIJ,2018-09-01 08:31:26,巴士,160,200,231017133,巴士集团,M500,04367D,0,2018-09-01 00:00:00
BCEAIHBF,2018-09-01 08:32:58,巴士,160,200,231017133,巴士集团,M500,04367D,0,2018-09-01 00:00:00
FFHEJHHBA,2018-09-01 09:23:08,地铁出站,190,200,263033104,地铁五号线,百鸽笼,AGT-104,0,2018-09-01 00:00:00
FHFCGHBBC,2018-08-31 18:15:40,地铁入站,0,0,263024102,地铁五号线,深圳北,IGT-102,0,2018-09-01 00:00:00
BJBJAEJI,2018-08-31 18:15:37,地铁出站,475,500,263024110,地铁五号线,深圳北,OGT-110,0,2018-09-01 00:00:00
CBIFFAFFC,2018-09-01 09:25:35,地铁入站,0,0,263037125,地铁五号线,黄贝岭,IGT-125,0,2018-09-01 00:00:00
BIJDDGABD,2018-09-01 09:25:56,地铁出站,855,900,263026103,地铁五号线,五和,OGT-103,0,2018-09-01 00:00:00
CFCBGIEAC,2018-09-01 07:05:54,巴士,160,200,224006264,西部公共汽车,769线（混租电动）,粤B09166D,0,2018-09-01 00:00:00
CBHGBECHD,2018-09-01 07:11:50,巴士,160,200,224006265,西部公共汽车,720线（混租电动）,粤B09290D,0,2018-09-01 00:00:00
FFIAJBGGH,2018-09-01 06:29:41,巴士,160,200,224006266,西部公共汽车,789线（混租电动）,粤B42160D,0,2018-09-01 00:00:00
BIDBGDFCD,2018-09-01 07:06:18,巴士,160,200,224006266,西部公共汽车,789线（混租电动）,粤B42160D,0,2018-09-01 00:00:00
BIFJFHFJE,2018-09-01 07:17:31,巴士,160,200,224006266,西部公共汽车,789线（混租电动）,粤B42160D,0,2018-09-01 00:00:00
FHDEFFFED,2018-09-01 07:15:03,巴士,160,200,224006274,西部公共汽车,M332线（混租电动）,粤B01458D,0,2018-09-01 00:00:00
CBAHIFIBD,2018-09-01 07:57:59,巴士,160,200,224006274,西部公共汽车,M332线（混租电动）,粤B01458D,0,2018-09-01 00:00:00
FHHAAEFCG,2018-09-01 09:27:00,地铁入站,0,0,268022121,地铁一号线,白石洲,AGM-121,0,2018-09-01 00:00:00
BIBGGEIHI,2018-09-01 09:27:05,地铁入站,0,0,268001113,地铁一号线,罗湖站,OGT-113,0,2018-09-01 00:00:00
CBJDDICAJ,2018-09-01 09:26:59,地铁出站,570,600,268001142,地铁一号线,罗湖站,AGM-142,0,2018-09-01 00:00:00
FIAFHIAED,2018-09-01 07:11:21,巴士,160,200,231015496,巴士集团,M392,08472D,0,2018-09-01 00:00:00
CBBGFAEGI,2018-09-01 08:52:31,巴士,200,250,231015497,巴士集团,M106,08497D,0,2018-09-01 00:00:00
CCAEGBIBB,2018-09-01 09:05:50,巴士,200,250,231015497,巴士集团,M106,08497D,0,2018-09-01 00:00:00
FHECBGAJA,2018-09-01 07:07:38,巴士,200,250,224002192,西部公共汽车,320线（混租电动）,粤B39360D,0,2018-09-01 00:00:00
DIEJIGHFB,2018-09-01 06:47:35,巴士,0,250,224002194,西部公共汽车,M378线（混租电动）,粤B01506D,0,2018-09-01 00:00:00
BIGBEIGCH,2018-09-01 08:09:39,巴士,160,200,231015498,巴士集团,85路,08680D,0,2018-09-01 00:00:00
CCJIHGDIJ,2018-09-01 08:12:29,巴士,160,200,231015498,巴士集团,85路,08680D,0,2018-09-01 00:00:00
CCACBJHHD,2018-09-01 08:36:32,巴士,160,200,231015498,巴士集团,85路,08680D,0,2018-09-01 00:00:00
BEAIHEBGB,2018-09-01 06:33:53,巴士,125,250,224002195,西部公共汽车,M355线（混租电动）,粤B33941D,0,2018-09-01 00:00:00
FHFDHIDEG,2018-09-01 07:06:35,巴士,160,200,224002197,西部公共汽车,362线（混租电动）,粤B33960D,0,2018-09-01 00:00:00
CFBJJBIGE,2018-09-01 07:32:56,巴士,160,200,224002197,西部公共汽车,362线（混租电动）,粤B33960D,0,2018-09-01 00:00:00
CBGAHHCDA,2018-09-01 07:56:42,巴士,160,200,224002197,西部公共汽车,362线（混租电动）,粤B33960D,0,2018-09-01 00:00:00
FHEJGFGBC,2018-09-01 06:18:13,巴士,160,200,224002211,西部公共汽车,615线（混租电动）,粤B06886D,0,2018-09-01 00:00:00
FFFIEGICJ,2018-09-01 06:25:58,巴士,160,200,224002211,西部公共汽车,615线（混租电动）,粤B06886D,0,2018-09-01 00:00:00
FHGJDIAHC,2018-09-01 06:33:14,巴士,160,200,224002211,西部公共汽车,615线（混租电动）,粤B06886D,0,2018-09-01 00:00:00
FHEIBCBEF,2018-09-01 06:46:27,巴士,160,200,224002211,西部公共汽车,615线（混租电动）,粤B06886D,0,2018-09-01 00:00:00
BEAIHDHJB,2018-09-01 07:07:43,巴士,100,200,224002219,西部公共汽车,M247线,粤BBA033,0,2018-09-01 00:00:00
CBAGCDEHJ,2018-09-01 07:30:09,巴士,160,200,224002219,西部公共汽车,M247线,粤BBA033,0,2018-09-01 00:00:00
BIFBBHBAJ,2018-09-01 07:35:06,巴士,160,200,224002219,西部公共汽车,M247线,粤BBA033,0,2018-09-01 00:00:00
FFGAAAJJI,2018-09-01 06:51:01,巴士,160,200,224002222,西部公共汽车,E36线（混租电动）,粤B01775D,0,2018-09-01 00:00:00
FFJBEJEGE,2018-09-01 07:58:40,巴士,160,200,224002225,西部公共汽车,E36线（混租电动）,粤B34468D,0,2018-09-01 00:00:00
CBBHEDCHB,2018-09-01 07:30:48,巴士,80,100,224002238,西部公共汽车,B784线（混租电动）,粤B38965D,0,2018-09-01 00:00:00
FHFJDCGII,2018-09-01 07:51:31,巴士,160,200,224002250,西部公共汽车,362线（混租电动）,粤B09118D,0,2018-09-01 00:00:00
FHFGHJGCC,2018-09-01 07:12:56,巴士,160,200,224002261,西部公共汽车,M244线,粤BAY377,0,2018-09-01 00:00:00
BEBJDEGJF,2018-09-01 07:34:26,巴士,100,200,224002261,西部公共汽车,M244线,粤BAY377,0,2018-09-01 00:00:00
BCDICGJD,2018-09-01 07:58:30,巴士,160,200,224002261,西部公共汽车,M244线,粤BAY377,0,2018-09-01 00:00:00
FFFAFDJDB,2018-09-01 07:29:18,巴士,160,200,224002264,西部公共汽车,M244线,粤BAY375,0,2018-09-01 00:00:00
FHHHEFGCH,2018-09-01 07:42:13,巴士,160,200,224002265,西部公共汽车,M244线,粤BAY402,0,2018-09-01 00:00:00
CCJHFDGGG,2018-09-01 07:32:13,巴士,160,200,224002273,西部公共汽车,M244线,粤BAY403,0,2018-09-01 00:00:00
FIAIAFEFF,2018-09-01 07:53:19,巴士,160,200,224002273,西部公共汽车,M244线,粤BAY403,0,2018-09-01 00:00:00
BIBBDHJBI,2018-09-01 06:43:43,巴士,275,400,224002277,西部公共汽车,M250线（混租电动）,粤B07118D,1,2018-09-01 00:00:00
BIBEEGDEC,2018-09-01 07:07:16,巴士,160,200,224002277,西部公共汽车,M250线（混租电动）,粤B07118D,0,2018-09-01 00:00:00
FFHCCEGGB,2018-09-01 07:17:22,巴士,120,200,224002277,西部公共汽车,M250线（混租电动）,粤B07118D,1,2018-09-01 00:00:00
CBBEBDBEC,2018-09-01 07:10:11,巴士,160,200,224002441,西部公共汽车,M236线（融资电动）,粤B32546D,0,2018-09-01 00:00:00
CFAGJIGJA,2018-09-01 07:13:43,巴士,160,200,224002441,西部公共汽车,M236线（融资电动）,粤B32546D,0,2018-09-01 00:00:00
FHFBEDFFH,2018-09-01 07:22:21,巴士,160,200,224002441,西部公共汽车,M236线（融资电动）,粤B32546D,0,2018-09-01 00:00:00
BIEHJJEGC,2018-09-01 07:50:10,巴士,160,200,224002441,西部公共汽车,M236线（融资电动）,粤B32546D,0,2018-09-01 00:00:00
BEBAJBEGH,2018-09-01 06:52:59,巴士,100,200,224002443,西部公共汽车,M217线,粤BBD041,0,2018-09-01 00:00:00
FIHDDEABI,2018-09-01 07:36:01,巴士,315,400,224002443,西部公共汽车,M217线,粤BBD041,0,2018-09-01 00:00:00
FFBDGJDGF,2018-09-01 07:51:03,巴士,160,200,224002443,西部公共汽车,M217线,粤BBD041,0,2018-09-01 00:00:00
FFHEJCABJ,2018-09-01 07:24:07,巴士,120,200,224002498,西部公共汽车,M442线（混租电动）,粤B02245D,1,2018-09-01 00:00:00
FHHCGFHFE,2018-09-01 06:31:54,巴士,160,200,224002501,西部公共汽车,M244线（混租电动）,粤B44075D,0,2018-09-01 00:00:00
BIGGCDJCE,2018-09-01 06:50:21,巴士,160,200,224002501,西部公共汽车,M244线（混租电动）,粤B44075D,0,2018-09-01 00:00:00
FHDDIBHAD,2018-09-01 07:23:44,巴士,160,200,224002503,西部公共汽车,M244线（混租电动）,粤B42013D,0,2018-09-01 00:00:00
BIBAHIHFH,2018-09-01 07:50:10,巴士,160,200,224002503,西部公共汽车,M244线（混租电动）,粤B42013D,0,2018-09-01 00:00:00
FHGHBIJCJ,2018-09-01 07:48:39,巴士,160,200,224002517,西部公共汽车,M495线（混租电动）,粤B35330D,0,2018-09-01 00:00:00
BEBJICDBI,2018-09-01 07:12:44,巴士,100,200,224002519,西部公共汽车,655线（混租电动）,粤B08717D,0,2018-09-01 00:00:00
FHDHEFBII,2018-09-01 09:27:22,地铁入站,0,0,268002111,地铁一号线,国贸站,IGT-111,0,2018-09-01 00:00:00
CBGDFGIDA,2018-09-01 09:27:48,地铁入站,0,0,268007114,地铁一号线,岗厦站,IGT-114,0,2018-09-01 00:00:00
CFBBHECBJ,2018-09-01 09:27:54,地铁入站,0,0,268001113,地铁一号线,罗湖站,OGT-113,0,2018-09-01 00:00:00
BCFABBBE,2018-09-01 09:28:13,地铁出站,340,400,268025110,地铁一号线,桃园,OGT-110,1,2018-09-01 00:00:00
CBAHJIEIE,2018-09-01 09:27:38,地铁出站,150,200,268023137,地铁一号线,,,1,2018-09-01 00:00:00
CCJIDGAEH,2018-09-01 09:27:56,地铁出站,625,700,268004132,地铁一号线,大剧院站,AGT-132,1,2018-09-01 00:00:00
CCACHCCJC,2018-09-01 09:27:35,地铁出站,285,300,268031106,地铁一号线,宝体,IGT-106,0,2018-09-01 00:00:00
CBDDGDJJF,2018-09-01 09:27:58,地铁出站,380,400,268032103,地铁一号线,坪洲,OGT-103,0,2018-09-01 00:00:00
FHFHIJCFJ,2018-09-01 09:28:00,地铁出站,530,600,268001101,地铁一号线,罗湖站,OGT-101,1,2018-09-01 00:00:00
FFJFEHFCE,2018-09-01 09:31:30,地铁入站,0,0,261021116,地铁三号线,丹竹头,AGM-116,0,2018-09-01 00:00:00
FHGEBJGJG,2018-09-01 09:31:29,地铁出站,190,200,261030112,地铁三号线,龙城广场,AGM-112,0,2018-09-01 00:00:00
FHFDGDGGD,2018-09-01 09:31:54,地铁出站,530,600,261003102,地铁三号线,益田,AGM-102,1,2018-09-01 00:00:00
HHAAAHJDE,2018-09-01 09:28:05,地铁出站,0,400,268026102,地铁一号线,大新,OGT-102,0,2018-09-01 00:00:00
CBJCCFCAH,2018-09-01 09:27:44,地铁出站,190,200,268004125,地铁一号线,大剧院站,OGT-125,0,2018-09-01 00:00:00
CBBDHHHFB,2018-09-01 09:28:27,地铁入站,0,0,268022113,地铁一号线,白石洲,AGM-113,0,2018-09-01 00:00:00
FIAEHIBEF,2018-09-01 09:27:57,地铁入站,0,0,268016115,地铁一号线,世界之窗站,"AGT-115 ",0,2018-09-01 00:00:00
FFJHIEGFH,2018-09-01 09:28:05,地铁出站,475,500,268002125,地铁一号线,国贸站,IGT-125,0,2018-09-01 00:00:00
FFGDHIFEH,2018-09-01 09:32:02,地铁入站,0,0,261020118,地铁三号线,大芬,AGM-118,0,2018-09-01 00:00:00
FHFDCACHA,2018-09-01 09:28:00,地铁出站,190,200,268006108,地铁一号线,华强路站,OGT-108,0,2018-09-01 00:00:00
CFCAGJBBE,2018-09-01 09:31:55,地铁入站,0,0,261024118,地铁三号线,横岗,AGM-118,0,2018-09-01 00:00:00
FHEJJIHFF,2018-09-01 09:32:07,地铁入站,0,0,261017108,地铁三号线,草埔,AGM-108,0,2018-09-01 00:00:00
FHGGCGGDA,2018-09-01 09:32:20,地铁出站,570,600,261013106,地铁三号线,晒布,AGM-106,0,2018-09-01 00:00:00
FFEHDEHDB,2018-09-01 07:07:12,巴士,160,200,224006444,西部公共汽车,779线（混租电动）,粤B02918D,0,2018-09-01 00:00:00
BIBAEGCEF,2018-09-01 06:51:02,巴士,160,200,224006445,西部公共汽车,M515线（混租电动）,粤B06879D,0,2018-09-01 00:00:00
FHDIIHAJB,2018-09-01 09:28:04,地铁入站,0,0,268022121,地铁一号线,白石洲,AGM-121,0,2018-09-01 00:00:00
FHHJFBAAE,2018-09-01 09:27:46,地铁出站,475,500,268009101,地铁一号线,购物公园站,OGT-101,0,2018-09-01 00:00:00
CBBGICGDC,2018-09-01 07:31:40,巴士,160,200,224006445,西部公共汽车,M515线（混租电动）,粤B06879D,0,2018-09-01 00:00:00
DIECFEGFE,2018-09-01 06:40:59,巴士,0,200,224006446,西部公共汽车,707线（混租电动）,粤B09018D,0,2018-09-01 00:00:00
BEAFHDIGG,2018-09-01 07:23:30,巴士,100,200,224006446,西部公共汽车,707线（混租电动）,粤B09018D,0,2018-09-01 00:00:00
BICHGAGGE,2018-09-01 07:29:16,巴士,120,200,224006446,西部公共汽车,707线（混租电动）,粤B09018D,1,2018-09-01 00:00:00
FHFCABFII,2018-09-01 09:32:24,地铁出站,340,400,261031112,地铁三号线,南联,AGM-112,1,2018-09-01 00:00:00
FFGCCEEHF,2018-09-01 09:28:04,地铁出站,380,400,268023111,地铁一号线,高新园,AGM-111,0,2018-09-01 00:00:00
BICAEJDEE,2018-09-01 08:28:23,巴士,160,200,231017279,巴士集团,M441,00780D,0,2018-09-01 00:00:00
BIADEDEAJ,2018-09-01 07:51:46,巴士,120,200,224006448,西部公共汽车,M375线（混租电动）,粤B04648D,1,2018-09-01 00:00:00
FHDHHFEAA,2018-09-01 07:36:10,巴士,160,200,231017280,巴士集团,M506,07901D,0,2018-09-01 00:00:00
HHAAABACC,2018-09-01 09:28:11,地铁出站,0,200,268031106,地铁一号线,宝体,IGT-106,0,2018-09-01 00:00:00
FHDEDIFCC,2018-09-01 09:27:50,地铁入站,0,0,268036112,地铁一号线,机场东,AGT-112,0,2018-09-01 00:00:00
CBCJJGFFA,2018-09-01 09:28:22,地铁出站,285,300,268016138,地铁一号线,,,0,2018-09-01 00:00:00
FFGDAIIHF,2018-09-01 09:28:13,地铁出站,285,300,268025112,地铁一号线,桃园,IGT-112,0,2018-09-01 00:00:00
FFHDGBBJF,2018-09-01 07:17:45,巴士,160,200,224006451,西部公共汽车,779线（混租电动）,粤B09911D,0,2018-09-01 00:00:00
CFHJIBJJJ,2018-09-01 09:32:23,地铁入站,0,0,261032115,地铁三号线,双龙,AGM-115,0,2018-09-01 00:00:00
FIJCDFFGE,2018-09-01 09:32:45,地铁出站,285,300,261021113,地铁三号线,丹竹头,AGM-113,0,2018-09-01 00:00:00
FFIJHEIJJ,2018-09-01 09:32:32,地铁出站,380,400,261010106,地铁三号线,通新岭,AGM-106,0,2018-09-01 00:00:00
CFCJCCAAD,2018-09-01 07:33:47,巴士,160,200,224006454,西部公共汽车,M541线（混租电动）,粤B30999D,0,2018-09-01 00:00:00
FIJIJEIJD,2018-09-01 09:28:16,地铁入站,0,0,268002126,地铁一号线,,,0,2018-09-01 00:00:00
FIJBBCCGC,2018-09-01 09:28:24,地铁出站,665,700,268007101,地铁一号线,岗厦站,OGT-101,0,2018-09-01 00:00:00
FIAHAFIDE,2018-09-01 09:28:29,地铁出站,475,500,268023108,地铁一号线,高新园,AGM-108,0,2018-09-01 00:00:00
FIJBCHFFE,2018-09-01 09:28:16,地铁出站,475,500,268031109,地铁一号线,宝体,AGT-109,0,2018-09-01 00:00:00
FIAHFJGJI,2018-09-01 09:29:02,地铁出站,570,600,268012182,地铁一号线,,,0,2018-09-01 00:00:00
CBBBFIFHD,2018-09-01 09:28:27,地铁出站,435,500,268023107,地铁一号线,高新园,AGM-107,1,2018-09-01 00:00:00
FFHCDGGCH,2018-09-01 09:28:27,地铁出站,475,500,268023131,地铁一号线,,,0,2018-09-01 00:00:00
BEBJDHAFJ,2018-09-01 09:33:29,地铁出站,100,200,261019111,地铁三号线,木棉湾,AGM-111,0,2018-09-01 00:00:00
CBCCHFAHB,2018-09-01 06:59:56,巴士,160,200,224002109,西部公共汽车,M247线,粤BBA152,0,2018-09-01 00:00:00
FHGCJGJIC,2018-09-01 07:17:21,巴士,160,200,224002111,西部公共汽车,M469线,粤BBA046,0,2018-09-01 00:00:00
BIAIADHDI,2018-09-01 07:51:03,巴士,160,200,224002111,西部公共汽车,M469线,粤BBA046,0,2018-09-01 00:00:00
FIJFEHAFI,2018-09-01 07:55:45,巴士,40,100,224002113,西部公共汽车,B711线,粤BAY412,1,2018-09-01 00:00:00
BIAEDGFGF,2018-09-01 07:53:10,巴士,120,200,231015472,巴士集团,36路,41993D,1,2018-09-01 00:00:00
FFFDGADGH,2018-09-01 08:02:17,巴士,160,200,231015472,巴士集团,36路,41993D,0,2018-09-01 00:00:00
CFHCEDEAD,2018-09-01 08:40:56,巴士,120,200,231015475,巴士集团,M240,07578D,1,2018-09-01 00:00:00
CFBEHBJDG,2018-09-01 08:43:21,巴士,160,200,231015475,巴士集团,M240,07578D,0,2018-09-01 00:00:00
BICHIIEHA,2018-09-01 08:30:31,巴士,160,200,231015478,巴士集团,M408,33977D,0,2018-09-01 00:00:00
CCJIIDBCI,2018-09-01 07:37:03,巴士,160,200,231015479,巴士集团,M112,31976D,0,2018-09-01 00:00:00
CCAABGFIG,2018-09-01 08:22:51,巴士,120,200,231015479,巴士集团,M112,31976D,1,2018-09-01 00:00:00
FFAJBIBEE,2018-09-01 08:57:37,巴士,120,200,231015479,巴士集团,M112,31976D,1,2018-09-01 00:00:00
CFAHHGHEI,2018-09-01 07:18:37,巴士,160,200,231015484,巴士集团,351路,37663D,0,2018-09-01 00:00:00
FFEDCGAAJ,2018-09-01 07:51:49,巴士,160,200,231015484,巴士集团,351路,37663D,0,2018-09-01 00:00:00
CBCHBGCHA,2018-09-01 07:16:46,巴士,120,200,231015486,巴士集团,85路,41912D,0,2018-09-01 00:00:00
FIJEICIJF,2018-09-01 09:27:12,地铁出站,475,500,268023111,地铁一号线,高新园,AGM-111,0,2018-09-01 00:00:00
CBCHDHFIC,2018-09-01 09:23:11,地铁入站,0,0,241018119,地铁十一号线,碧海湾站,IGT-119,0,2018-09-01 00:00:00
FIJGCDHDG,2018-09-01 09:21:31,地铁出站,475,500,241018103,地铁十一号线,碧海湾站,OGT-103,0,2018-09-01 00:00:00
