card_no,deal_date,deal_type,deal_money,deal_value,equ_no,company_name,station,car_no,conn_mark,close_date
FIADFJJGD,2018-09-01 09:11:56,地铁出站,285,300,260034125,地铁二号线,,,0,2018-09-01 00:00:00
FHHHBECCC,2018-09-01 09:12:01,地铁出站,285,300,260023106,地铁二号线,侨城北,OGT-106,0,2018-09-01 00:00:00
BEADHEEFA,2018-09-01 09:11:48,地铁入站,0,0,260026112,地铁二号线,侨香,IGT-112,0,2018-09-01 00:00:00
BIEADFCEF,2018-09-01 09:12:40,地铁入站,0,0,260039108,地铁二号线,新秀站,IGT-108,0,2018-09-01 00:00:00
FHHGIGFJG,2018-09-01 09:12:23,地铁出站,570,600,260018108,地铁二号线,登良,OGT-108,0,2018-09-01 00:00:00
BIBHFHFHH,2018-09-01 09:12:19,地铁入站,0,0,260014110,地铁二号线,水湾,IGT-110,0,2018-09-01 00:00:00
FHDGHEJDC,2018-09-01 09:12:48,地铁入站,0,0,260015110,地铁二号线,东角头,IGT-110,0,2018-09-01 00:00:00
CFCAGBHDF,2018-09-01 09:12:26,地铁出站,475,500,260020108,地铁二号线,科苑,OGT-108,0,2018-09-01 00:00:00
CBFCBIBBE,2018-09-01 09:12:36,地铁入站,0,0,260011111,地铁二号线,赤湾,IGT-111,0,2018-09-01 00:00:00
HHJJAHGDA,2018-09-01 09:10:13,地铁入站,0,0,260012106,地铁二号线,蛇口港,IGT-106,0,2018-09-01 00:00:00
CFAIEHAHD,2018-09-01 09:12:46,地铁出站,665,700,260036108,地铁二号线,大剧院,AGM-108,0,2018-09-01 00:00:00
FFIABEEJB,2018-09-01 09:13:53,地铁出站,380,400,260015112,地铁二号线,东角头,AGT-112,0,2018-09-01 00:00:00
BICEEJHIH,2018-09-01 09:13:24,地铁出站,190,200,260036107,地铁二号线,大剧院,AGM-107,0,2018-09-01 00:00:00
FIJGHEBFB,2018-09-01 09:14:28,地铁入站,0,0,260018109,地铁二号线,登良,IGT-109,0,2018-09-01 00:00:00
CBGDCGFDD,2018-09-01 09:13:53,地铁入站,0,0,260035110,地铁二号线,燕南,IGT-110,0,2018-09-01 00:00:00
FHIFHDCIC,2018-09-01 09:13:59,地铁出站,475,500,260020121,地铁二号线,,,0,2018-09-01 00:00:00
BIJBFJJCD,2018-09-01 09:14:16,地铁入站,0,0,260015110,地铁二号线,东角头,IGT-110,0,2018-09-01 00:00:00
BEAHFIBEE,2018-09-01 09:14:16,地铁入站,0,0,260011111,地铁二号线,赤湾,IGT-111,0,2018-09-01 00:00:00
FHIDDHCGF,2018-09-01 09:14:02,地铁出站,530,600,260036104,地铁二号线,大剧院,AGM-104,1,2018-09-01 00:00:00
HHJJBBAAH,2018-09-01 09:14:26,地铁入站,0,0,260023115,地铁二号线,侨城北,IGT-115,0,2018-09-01 00:00:00
BIAEAIBBF,2018-09-01 09:14:18,地铁入站,0,0,260030105,地铁二号线,莲花西,IGT-105,0,2018-09-01 00:00:00
FHHHCAJEE,2018-09-01 09:14:44,地铁出站,190,200,260020109,地铁二号线,科苑,OGT-109,0,2018-09-01 00:00:00
FFJDAIFAD,2018-09-01 09:14:22,地铁出站,285,300,260026105,地铁二号线,侨香,OGT-105,0,2018-09-01 00:00:00
BIJGACJDA,2018-09-01 09:14:30,地铁出站,570,600,260035114,地铁二号线,燕南,AGT-107,0,2018-09-01 00:00:00
BEAIHHFHJ,2018-09-01 09:15:07,地铁出站,250,500,260017101,地铁二号线,海月,OGT-101,0,2018-09-01 00:00:00
CFHBCCJGI,2018-09-01 09:15:10,地铁出站,570,600,260037115,地铁二号线,湖贝,AGT-115,0,2018-09-01 00:00:00
CBFFACBBI,2018-09-01 09:15:03,地铁入站,0,0,260014111,地铁二号线,水湾,IGT-111,0,2018-09-01 00:00:00
BCEEGCDJ,2018-09-01 09:16:15,地铁出站,285,300,260035113,地铁二号线,燕南,OGT-113,0,2018-09-01 00:00:00
FIJDGDFBF,2018-09-01 09:16:58,地铁出站,285,300,260034128,地铁二号线,,,0,2018-09-01 00:00:00
FFGIIBGBF,2018-09-01 09:16:36,地铁出站,570,600,260027102,地铁二号线,香蜜,OGT-102,0,2018-09-01 00:00:00
CBFCCFBIJ,2018-09-01 09:16:46,地铁出站,285,300,260019121,地铁二号线,,,0,2018-09-01 00:00:00
CFBBAEBDI,2018-09-01 09:15:21,地铁出站,570,600,261017104,地铁三号线,草埔,AGM-104,0,2018-09-01 00:00:00
FFJCIJHEC,2018-09-01 09:15:40,地铁入站,0,0,261028117,地铁三号线,爱联,AGM-117,0,2018-09-01 00:00:00
FHIAIJCEJ,2018-09-01 09:15:28,地铁入站,0,0,261024102,地铁三号线,横岗,AGM-102,0,2018-09-01 00:00:00
CCJHJEAFJ,2018-09-01 09:15:41,地铁入站,0,0,261030118,地铁三号线,龙城广场,AGM-118,0,2018-09-01 00:00:00
FHEBBHFDF,2018-09-01 09:15:24,地铁入站,0,0,261032115,地铁三号线,双龙,AGM-115,0,2018-09-01 00:00:00
FFCBJBGAH,2018-09-01 09:15:31,地铁出站,435,500,261007103,地铁三号线,少年宫,AGM-103,1,2018-09-01 00:00:00
BCJEGDBI,2018-09-01 09:15:31,地铁出站,380,400,261023114,地铁三号线,塘坑,AGM-114,0,2018-09-01 00:00:00
BIAHEFDGH,2018-09-01 09:11:01,地铁入站,0,0,265024113,地铁七号线,皇岗村,进AGM15-16,0,2018-09-01 00:00:00
FHGIEDAGC,2018-09-01 09:13:22,地铁入站,0,0,265021119,地铁七号线,上沙,进AGM26-27,0,2018-09-01 00:00:00
CCAFAJFGB,2018-09-01 09:11:53,地铁出站,380,400,265021109,地铁七号线,上沙,出AGM10-11,0,2018-09-01 00:00:00
CBCFAAEHG,2018-09-01 09:11:53,地铁入站,0,0,265024113,地铁七号线,皇岗村,进AGM15-16,0,2018-09-01 00:00:00
FHGJIFFBH,2018-09-01 09:09:22,地铁入站,0,0,267018119,地铁九号线,梅景,双AGM-119,0,2018-09-01 00:00:00
CBDFBAJHC,2018-09-01 09:13:10,地铁入站,0,0,265021115,地铁七号线,上沙,宽AGM18-19,0,2018-09-01 00:00:00
FHFEGGAFC,2018-09-01 09:10:18,地铁出站,190,200,265021110,地铁七号线,上沙,出AGM11-12,0,2018-09-01 00:00:00
FIJEFEJJE,2018-09-01 09:09:00,地铁出站,285,300,267018102,地铁九号线,梅景,OGT-102,0,2018-09-01 00:00:00
FFJBFIGIF,2018-09-01 09:08:51,地铁出站,285,300,267018104,地铁九号线,梅景,OGT-104,0,2018-09-01 00:00:00
FHDEJCCFF,2018-09-01 09:08:28,地铁出站,190,200,267018104,地铁九号线,梅景,OGT-104,0,2018-09-01 00:00:00
CCJGBJEHH,2018-09-01 09:08:58,地铁出站,285,300,267018104,地铁九号线,梅景,OGT-104,0,2018-09-01 00:00:00
CBGDHEFGD,2018-09-01 09:13:15,地铁出站,380,400,265024110,地铁七号线,皇岗村,出AGM11-12,0,2018-09-01 00:00:00
CCAEJHJEG,2018-09-01 09:08:52,地铁出站,475,500,267018106,地铁九号线,梅景,OGT-106,0,2018-09-01 00:00:00
CCADFDEDI,2018-09-01 07:12:30,巴士,160,200,231018759,巴士集团,M301,31947D,0,2018-09-01 00:00:00
BEBABJIGD,2018-09-01 07:05:22,巴士,100,200,231018759,巴士集团,M301,31947D,0,2018-09-01 00:00:00
BIBBCBHBE,2018-09-01 09:12:59,地铁出站,475,500,265024109,地铁七号线,皇岗村,出AGM10-11,0,2018-09-01 00:00:00
FFGIAEAJH,2018-09-01 09:08:35,地铁出站,190,200,267018113,地铁九号线,梅景,OGT-113,0,2018-09-01 00:00:00
CFBBIECHE,2018-09-01 09:13:08,地铁出站,475,500,265024105,地铁七号线,皇岗村,出AGM05-06,0,2018-09-01 00:00:00
CBJCDJIAJ,2018-09-01 09:13:26,地铁出站,380,400,265024111,地铁七号线,皇岗村,出AGM12-13,0,2018-09-01 00:00:00
CGJJAGIDC,2018-09-01 09:09:21,地铁出站,0,200,267018103,地铁九号线,梅景,OGT-103,0,2018-09-01 00:00:00
CCJBEEGJI,2018-09-01 07:17:59,巴士,160,200,231018759,巴士集团,M301,31947D,0,2018-09-01 00:00:00
FFEDCJAEE,2018-09-01 07:16:45,巴士,160,200,231018759,巴士集团,M301,31947D,0,2018-09-01 00:00:00
CBGEEEFBI,2018-09-01 07:19:25,巴士,240,300,231018759,巴士集团,M301,31947D,0,2018-09-01 00:00:00
FIJHDJBGI,2018-09-01 07:21:01,巴士,160,200,231018759,巴士集团,M301,31947D,0,2018-09-01 00:00:00
GJJAFIIDH,2018-09-01 07:21:10,巴士,160,200,231018759,巴士集团,M301,31947D,0,2018-09-01 00:00:00
FIJBHGJDG,2018-09-01 07:27:31,巴士,160,200,231018759,巴士集团,M301,31947D,0,2018-09-01 00:00:00
FHGGGAFED,2018-09-01 07:29:36,巴士,160,200,231018759,巴士集团,M301,31947D,0,2018-09-01 00:00:00
FHFEADJFJ,2018-09-01 07:31:54,巴士,160,200,231018759,巴士集团,M301,31947D,0,2018-09-01 00:00:00
CCACHHCCE,2018-09-01 07:51:43,巴士,160,200,231018759,巴士集团,M301,31947D,0,2018-09-01 00:00:00
BCJJBBBA,2018-09-01 07:52:33,巴士,160,200,231018759,巴士集团,M301,31947D,0,2018-09-01 00:00:00
FHHECHACC,2018-09-01 08:02:50,巴士,160,200,231018759,巴士集团,M301,31947D,0,2018-09-01 00:00:00
CCJHJEAIF,2018-09-01 07:59:53,巴士,160,200,231018759,巴士集团,M301,31947D,0,2018-09-01 00:00:00
CFJHCHBCG,2018-09-01 07:59:51,巴士,160,200,231018759,巴士集团,M301,31947D,0,2018-09-01 00:00:00
FHHHJFAFC,2018-09-01 08:03:00,巴士,160,200,231018759,巴士集团,M301,31947D,0,2018-09-01 00:00:00
CBHAEHAIF,2018-09-01 08:11:21,巴士,160,200,231018759,巴士集团,M301,31947D,0,2018-09-01 00:00:00
CFJGHFFHF,2018-09-01 08:10:55,巴士,160,200,231018759,巴士集团,M301,31947D,0,2018-09-01 00:00:00
FHHBBJGAJ,2018-09-01 08:01:50,巴士,160,200,231018760,巴士集团,M437,03436D,0,2018-09-01 00:00:00
CBGDBFAHB,2018-09-01 08:01:52,巴士,160,200,231018760,巴士集团,M437,03436D,0,2018-09-01 00:00:00
CFBEIEIHG,2018-09-01 08:22:59,巴士,160,200,231018759,巴士集团,M301,31947D,0,2018-09-01 00:00:00
FHDFHCGDH,2018-09-01 09:07:00,巴士,160,200,231018759,巴士集团,M301,31947D,0,2018-09-01 00:00:00
CCJHFJGAH,2018-09-01 08:06:19,巴士,160,200,231018760,巴士集团,M437,03436D,0,2018-09-01 00:00:00
CFAFCGGAA,2018-09-01 08:18:52,巴士,160,200,231018760,巴士集团,M437,03436D,0,2018-09-01 00:00:00
CBEBBCGAC,2018-09-01 08:18:49,巴士,160,200,231018760,巴士集团,M437,03436D,0,2018-09-01 00:00:00
CFBEGAHFJ,2018-09-01 09:09:35,地铁入站,0,0,267018117,地铁九号线,梅景,IGT-117,0,2018-09-01 00:00:00
FIJBICFJI,2018-09-01 09:12:39,地铁入站,0,0,267018122,地铁九号线,梅景,IGT-122,0,2018-09-01 00:00:00
FHIFHJAAG,2018-09-01 09:10:27,地铁入站,0,0,267018115,地铁九号线,梅景,IGT-115,0,2018-09-01 00:00:00
CFACHDFJI,2018-09-01 09:11:00,地铁入站,0,0,267018114,地铁九号线,梅景,IGT-114,0,2018-09-01 00:00:00
FIADGBJCC,2018-09-01 09:12:56,地铁入站,0,0,267018114,地铁九号线,梅景,IGT-114,0,2018-09-01 00:00:00
CBCJJDBBB,2018-09-01 09:09:30,地铁出站,190,200,267018109,地铁九号线,梅景,OGT-109,0,2018-09-01 00:00:00
FFHCAJIAF,2018-09-01 09:14:02,地铁出站,570,600,260023101,地铁二号线,侨城北,OGT-101,0,2018-09-01 00:00:00
HHJJBBFHB,2018-09-01 08:49:56,地铁出站,0,500,260012104,地铁二号线,蛇口港,OGT-104,0,2018-09-01 00:00:00
FHIEIGJEG,2018-09-01 09:15:18,地铁出站,475,500,260019101,地铁二号线,后海,OGT-101,0,2018-09-01 00:00:00
FHFJEEAHD,2018-09-01 09:15:25,地铁入站,0,0,260015110,地铁二号线,东角头,IGT-110,0,2018-09-01 00:00:00
CBCFEAGEI,2018-09-01 09:15:07,地铁入站,0,0,260014107,地铁二号线,水湾,IGT-107,0,2018-09-01 00:00:00
FHFJDDBEF,2018-09-01 09:15:18,地铁入站,0,0,260037107,地铁二号线,湖贝,AGT-107,0,2018-09-01 00:00:00
FHIAIHFJE,2018-09-01 09:15:15,地铁出站,380,400,260037113,地铁二号线,湖贝,OGT-113,0,2018-09-01 00:00:00
CBBDBGIAH,2018-09-01 09:13:59,地铁出站,475,500,260036106,地铁二号线,大剧院,AGM-106,0,2018-09-01 00:00:00
FHDCGAGBJ,2018-09-01 09:15:32,地铁出站,475,500,260014104,地铁二号线,水湾,OGT-104,0,2018-09-01 00:00:00
FHGBFJAIF,2018-09-01 09:14:09,地铁出站,475,500,260036106,地铁二号线,大剧院,AGM-106,0,2018-09-01 00:00:00
FHGFBCFCH,2018-09-01 09:17:08,地铁入站,0,0,260014109,地铁二号线,水湾,IGT-109,0,2018-09-01 00:00:00
CBGCIIHGE,2018-09-01 09:16:37,地铁出站,665,700,260016102,地铁二号线,湾厦,OGT-102,0,2018-09-01 00:00:00
FIAHEFICI,2018-09-01 09:15:27,地铁出站,380,400,261003105,地铁三号线,益田,AGM-105,0,2018-09-01 00:00:00
CFJIDHFBJ,2018-09-01 09:15:43,地铁出站,530,600,261026111,地铁三号线,荷坳,AGM-111,1,2018-09-01 00:00:00
FFGDAAAFA,2018-09-01 09:15:42,地铁入站,0,0,261017109,地铁三号线,草埔,AGM-109,0,2018-09-01 00:00:00
FHHDDIIFH,2018-09-01 09:15:25,地铁出站,380,400,261012120,地铁三号线,老街,AGM-120,0,2018-09-01 00:00:00
FIJEEBGEJ,2018-09-01 09:15:47,地铁出站,380,400,261012122,地铁三号线,老街,AGM-122,0,2018-09-01 00:00:00
FHGCABACA,2018-09-01 09:12:44,地铁入站,0,0,268032129,地铁一号线,,,0,2018-09-01 00:00:00
CBEJJFFBA,2018-09-01 09:16:09,地铁入站,0,0,261021101,地铁三号线,丹竹头,AGM-101,0,2018-09-01 00:00:00
FIJCBAFAB,2018-09-01 09:12:17,地铁出站,190,200,268033115,地铁一号线,西乡,IGT-115,0,2018-09-01 00:00:00
HHJJBJGCF,2018-09-01 09:15:59,地铁入站,0,0,261022108,地铁三号线,六约,AGM-108,0,2018-09-01 00:00:00
FFGBICIGA,2018-09-01 09:12:46,地铁出站,190,200,268033118,地铁一号线,,,0,2018-09-01 00:00:00
BIBFDIFCF,2018-09-01 09:15:58,地铁入站,0,0,261024101,地铁三号线,横岗,AGM-101,0,2018-09-01 00:00:00
FIJCBIGED,2018-09-01 09:16:23,地铁出站,340,400,261003103,地铁三号线,益田,AGM-103,1,2018-09-01 00:00:00
FHFGIGAFC,2018-09-01 09:16:33,地铁入站,0,0,261011111,地铁三号线,红岭,AGM-111,0,2018-09-01 00:00:00
FIJCHIBID,2018-09-01 09:12:30,地铁入站,0,0,268032126,地铁一号线,,,0,2018-09-01 00:00:00
FFFBIEGJG,2018-09-01 09:12:45,地铁入站,0,0,268036108,地铁一号线,机场东,OGT-108,0,2018-09-01 00:00:00
BCFAHEAJ,2018-09-01 09:12:40,地铁出站,570,600,268006119,地铁一号线,华强路站,IGT-119,0,2018-09-01 00:00:00
FHJBDAHFB,2018-09-01 09:12:48,地铁出站,475,500,268006129,地铁一号线,华强路站,OGT-129,0,2018-09-01 00:00:00
FIJGAHCGD,2018-09-01 09:12:41,地铁出站,570,600,268006104,地铁一号线,华强路站,OGT-104,0,2018-09-01 00:00:00
FHGIBAFDE,2018-09-01 08:35:37,巴士,160,200,231017398,巴士集团,M506,07825D,0,2018-09-01 00:00:00
CBEDAJIEA,2018-09-01 07:57:27,巴士,160,200,231017399,巴士集团,M441,01643D,0,2018-09-01 00:00:00
FIADHBGJH,2018-09-01 09:16:42,地铁出站,285,300,261014105,地铁三号线,翠竹,AGM-105,0,2018-09-01 00:00:00
CBIEFGCEJ,2018-09-01 09:16:53,地铁入站,0,0,261011109,地铁三号线,红岭,AGM-109,0,2018-09-01 00:00:00
FIAJHEIFC,2018-09-01 09:16:53,地铁入站,0,0,261021102,地铁三号线,丹竹头,AGM-102,0,2018-09-01 00:00:00
FIJFECBEC,2018-09-01 09:16:49,地铁入站,0,0,261020118,地铁三号线,大芬,AGM-118,0,2018-09-01 00:00:00
BEBAGFCEA,2018-09-01 09:13:17,地铁入站,0,0,268004119,地铁一号线,大剧院站,IGT-119,0,2018-09-01 00:00:00
FIAHGDDDE,2018-09-01 09:13:11,地铁出站,530,600,268030125,地铁一号线,宝安中心,OGT-125,1,2018-09-01 00:00:00
CBJCAIGGE,2018-09-01 09:16:59,地铁入站,0,0,261018120,地铁三号线,布吉,AGM-120,0,2018-09-01 00:00:00
FIABEAGAJ,2018-09-01 09:17:20,地铁出站,570,600,261014114,地铁三号线,翠竹,AGM-114,0,2018-09-01 00:00:00
FHGEJAGFD,2018-09-01 09:17:03,地铁出站,625,700,261022110,地铁三号线,六约,AGM-110,1,2018-09-01 00:00:00
FIACEIFED,2018-09-01 09:17:26,地铁出站,530,600,261028108,地铁三号线,爱联,AGM-108,1,2018-09-01 00:00:00
FFBBGAIFI,2018-09-01 09:17:10,地铁入站,0,0,261030117,地铁三号线,龙城广场,AGM-117,0,2018-09-01 00:00:00
BIHHDDFIC,2018-09-01 09:13:24,地铁入站,0,0,268036108,地铁一号线,机场东,OGT-108,0,2018-09-01 00:00:00
FHGJAHCBB,2018-09-01 09:13:30,地铁出站,475,500,268002124,地铁一号线,国贸站,IGT-124,0,2018-09-01 00:00:00
FHIBCBCDE,2018-09-01 09:13:10,地铁出站,285,300,268002102,地铁一号线,国贸站,OGT-102,0,2018-09-01 00:00:00
FHHJCBGCB,2018-09-01 09:17:44,地铁出站,285,300,261021114,地铁三号线,丹竹头,AGM-114,0,2018-09-01 00:00:00
FHGFBGGEA,2018-09-01 09:13:39,地铁入站,0,0,268016117,地铁一号线,世界之窗站,OGT-117,0,2018-09-01 00:00:00
CCADFBHGE,2018-09-01 09:13:45,地铁入站,0,0,268004104,地铁一号线,大剧院站,IGT-104,0,2018-09-01 00:00:00
FHIFABEHF,2018-09-01 09:17:48,地铁出站,190,200,261019108,地铁三号线,木棉湾,AGM-108,0,2018-09-01 00:00:00
HHAAJHHCB,2018-09-01 09:17:33,地铁入站,0,0,261032109,地铁三号线,双龙,AGM-109,0,2018-09-01 00:00:00
FHDBIBAGB,2018-09-01 09:17:50,地铁入站,0,0,261018116,地铁三号线,布吉,AGM-116,0,2018-09-01 00:00:00
FHDGABHJH,2018-09-01 09:17:49,地铁出站,245,300,261008112,地铁三号线,莲花村,AGM-112,1,2018-09-01 00:00:00
FHCAGAIAF,2018-09-01 09:15:32,地铁入站,0,0,263018110,地铁五号线,兴东,IGT-110,0,2018-09-01 00:00:00
FFJFDEGGA,2018-09-01 09:15:08,地铁出站,285,300,263034117,地铁五号线,布心,OGT-117,0,2018-09-01 00:00:00
FHDJADEGJ,2018-09-01 09:15:17,地铁出站,285,300,263032123,地铁五号线,布吉,OGT-123,0,2018-09-01 00:00:00
FHIFFEIIB,2018-09-01 09:12:14,地铁出站,570,600,260034137,地铁二号线,,,0,2018-09-01 00:00:00
FHDIGDEFA,2018-09-01 09:12:40,地铁出站,435,500,260034126,地铁二号线,,,1,2018-09-01 00:00:00
FFAEAJFJA,2018-09-01 09:12:54,地铁入站,0,0,260026110,地铁二号线,侨香,IGT-110,0,2018-09-01 00:00:00
FFJCCGFFG,2018-09-01 09:15:05,地铁出站,285,300,260024101,地铁二号线,深康,OGT-101,0,2018-09-01 00:00:00
FHEAADFGG,2018-09-01 09:15:15,地铁出站,760,800,260021102,地铁二号线,红树湾,OGT-102,0,2018-09-01 00:00:00
BICGGIBHJ,2018-09-01 08:01:50,巴士,160,200,231016166,巴士集团,M408,34517D,0,2018-09-01 00:00:00
CBCDAHEAG,2018-09-01 08:06:00,巴士,160,200,231016166,巴士集团,M408,34517D,0,2018-09-01 00:00:00
FHDGJGFBG,2018-09-01 08:27:00,巴士,160,200,231016166,巴士集团,M408,34517D,0,2018-09-01 00:00:00
FHGHIDEGA,2018-09-01 08:41:50,巴士,120,200,231016166,巴士集团,M408,34517D,0,2018-09-01 00:00:00
BEBACEHJH,2018-09-01 07:20:39,巴士,100,200,231016167,巴士集团,358路,06031D,0,2018-09-01 00:00:00
CFJFFFBED,2018-09-01 07:36:41,巴士,160,200,231016167,巴士集团,358路,06031D,0,2018-09-01 00:00:00
FIJADAEBB,2018-09-01 09:17:15,地铁入站,0,0,260018109,地铁二号线,登良,IGT-109,0,2018-09-01 00:00:00
CFBFCJFHJ,2018-09-01 09:15:45,地铁入站,0,0,261022114,地铁三号线,六约,AGM-114,0,2018-09-01 00:00:00
FIAHDADAA,2018-09-01 09:15:48,地铁出站,285,300,261017104,地铁三号线,草埔,AGM-104,0,2018-09-01 00:00:00
FIJAIACEA,2018-09-01 09:12:53,地铁出站,475,500,268007101,地铁一号线,岗厦站,OGT-101,0,2018-09-01 00:00:00
CBCIGDIJI,2018-09-01 09:16:59,地铁入站,0,0,261017113,地铁三号线,草埔,AGM-113,0,2018-09-01 00:00:00
BIBHEIIAF,2018-09-01 09:17:14,地铁入站,0,0,261027101,地铁三号线,大运,AGM-101,0,2018-09-01 00:00:00
BEAGCGCHJ,2018-09-01 09:17:05,地铁入站,0,0,261017113,地铁三号线,草埔,AGM-113,0,2018-09-01 00:00:00
FIJFGIDIH,2018-09-01 09:17:46,地铁出站,570,600,261010104,地铁三号线,通新岭,AGM-104,0,2018-09-01 00:00:00
FHDJGFAAC,2018-09-01 09:17:50,地铁入站,0,0,261020103,地铁三号线,大芬,AGM-103,0,2018-09-01 00:00:00
FFCFFHAFF,2018-09-01 09:17:43,地铁入站,0,0,261017108,地铁三号线,草埔,AGM-108,0,2018-09-01 00:00:00
FHGGCFJJA,2018-09-01 09:17:55,地铁出站,435,500,261004110,地铁三号线,石厦,AGM-110,1,2018-09-01 00:00:00
FHHCFHGCD,2018-09-01 09:18:01,地铁出站,150,200,261031107,地铁三号线,南联,AGM-107,1,2018-09-01 00:00:00
FHDCECDEE,2018-09-01 09:13:49,地铁出站,285,300,268024126,地铁一号线,,,0,2018-09-01 00:00:00
FHIEBJBBA,2018-09-01 09:13:55,地铁入站,0,0,268009116,地铁一号线,购物公园站,IGT-116,0,2018-09-01 00:00:00
BIBFAJCAF,2018-09-01 09:14:13,地铁入站,0,0,268025123,地铁一号线,桃园,IGT-123,0,2018-09-01 00:00:00
CFHCDIHCA,2018-09-01 09:18:25,地铁入站,0,0,261024101,地铁三号线,横岗,AGM-101,0,2018-09-01 00:00:00
FHDGCIJAB,2018-09-01 09:14:15,地铁出站,380,400,268002125,地铁一号线,国贸站,IGT-125,0,2018-09-01 00:00:00
