card_no,deal_date,deal_type,deal_money,deal_value,equ_no,company_name,station,car_no,conn_mark,close_date
CBBDJADFJ,2018-09-01 08:49:00,地铁入站,0,0,268032127,地铁一号线,,,0,2018-09-01 00:00:00
FIJGEBDGD,2018-09-01 08:49:21,地铁出站,340,400,268002125,地铁一号线,国贸站,IGT-125,1,2018-09-01 00:00:00
CBIFCHGFG,2018-09-01 08:48:39,地铁入站,0,0,268033107,地铁一号线,西乡,IGT-107,0,2018-09-01 00:00:00
BEBBEHEIE,2018-09-01 08:53:27,地铁入站,0,0,261021118,地铁三号线,丹竹头,AGM-118,0,2018-09-01 00:00:00
FIJFEICAC,2018-09-01 08:53:26,地铁出站,285,300,261030108,地铁三号线,龙城广场,AGM-108,0,2018-09-01 00:00:00
CCAFECJDF,2018-09-01 08:53:40,地铁入站,0,0,261021119,地铁三号线,丹竹头,AGM-119,0,2018-09-01 00:00:00
FFIJGDEFA,2018-09-01 07:09:59,巴士,160,200,220004192,东部公共交通,822,08351D,0,2018-09-01 00:00:00
FHHCGAEJG,2018-09-01 08:53:36,地铁出站,475,500,261018123,地铁三号线,布吉,AGM-123,0,2018-09-01 00:00:00
FFGGBCHED,2018-09-01 08:52:57,地铁出站,380,400,261015102,地铁三号线,田贝,AGM-102,0,2018-09-01 00:00:00
CJJDHGDB,2018-09-01 07:49:07,巴士,160,200,220004192,东部公共交通,822,08351D,0,2018-09-01 00:00:00
CBIHBDAGE,2018-09-01 06:58:24,巴士,160,200,220004195,东部公共交通,822,00830D,0,2018-09-01 00:00:00
CBIEGCDIG,2018-09-01 06:28:57,巴士,240,300,220004200,东部公共交通,M414,U0073,0,2018-09-01 00:00:00
FHGBDJBAJ,2018-09-01 06:02:55,巴士,160,200,220004203,东部公共交通,M306,06587D,0,2018-09-01 00:00:00
FIADFEHGC,2018-09-01 07:45:07,巴士,120,200,220004195,东部公共交通,822,00830D,1,2018-09-01 00:00:00
FIACGFBEG,2018-09-01 07:50:37,巴士,120,200,220004195,东部公共交通,822,00830D,1,2018-09-01 00:00:00
BEAIHCFCI,2018-09-01 06:49:14,巴士,100,200,220004203,东部公共交通,M306,06587D,0,2018-09-01 00:00:00
FFGBCCFIG,2018-09-01 07:57:14,巴士,160,200,220004195,东部公共交通,822,00830D,0,2018-09-01 00:00:00
BEAIHACIG,2018-09-01 07:55:48,巴士,500,1000,220004206,东部公共交通,E11,09521D,0,2018-09-01 00:00:00
FFIJCFBIB,2018-09-01 07:51:07,巴士,160,200,220004215,东部公共交通,369,04337D,0,2018-09-01 00:00:00
CFAFHEDFF,2018-09-01 07:58:34,巴士,160,200,220004215,东部公共交通,369,04337D,0,2018-09-01 00:00:00
FHHBFEAJI,2018-09-01 08:53:39,地铁出站,285,300,261028114,地铁三号线,爱联,AGM-114,0,2018-09-01 00:00:00
FFEIJHJBH,2018-09-01 08:53:40,地铁出站,570,600,261032101,地铁三号线,双龙,AGM-101,0,2018-09-01 00:00:00
CFJGBEACH,2018-09-01 06:59:10,巴士,160,200,220004218,东部公共交通,369,04092D,0,2018-09-01 00:00:00
BEAFJDDAF,2018-09-01 07:22:44,巴士,100,200,220004218,东部公共交通,369,04092D,0,2018-09-01 00:00:00
FFIJGDGFE,2018-09-01 08:49:46,地铁入站,0,0,268007115,地铁一号线,岗厦站,IGT-115,0,2018-09-01 00:00:00
CBCCCFGGJ,2018-09-01 08:53:55,地铁入站,0,0,261020102,地铁三号线,大芬,AGM-102,0,2018-09-01 00:00:00
FHDEBDBDH,2018-09-01 08:54:05,地铁入站,0,0,261017113,地铁三号线,草埔,AGM-113,0,2018-09-01 00:00:00
FIACGDFFI,2018-09-01 08:54:11,地铁入站,0,0,261020117,地铁三号线,大芬,AGM-117,0,2018-09-01 00:00:00
FHGCJEAFC,2018-09-01 08:50:28,地铁出站,190,200,268022101,地铁一号线,白石洲,AGM-101,0,2018-09-01 00:00:00
CBAFAEGHC,2018-09-01 08:54:08,地铁出站,380,400,261027112,地铁三号线,大运,AGM-112,0,2018-09-01 00:00:00
CBFGBGAGE,2018-09-01 08:50:27,地铁出站,285,300,268008128,地铁一号线,会展中心站,AGT-128,0,2018-09-01 00:00:00
FFGDGJCDJ,2018-09-01 08:50:13,地铁出站,245,300,268032102,地铁一号线,坪洲,OGT-102,1,2018-09-01 00:00:00
CBCEAGFIB,2018-09-01 08:54:32,地铁出站,475,500,261020113,地铁三号线,大芬,AGM-113,0,2018-09-01 00:00:00
FIJFJHHED,2018-09-01 08:50:49,地铁入站,0,0,268012171,地铁一号线,,,0,2018-09-01 00:00:00
FIJBICDDE,2018-09-01 08:50:46,地铁出站,190,200,268001131,地铁一号线,罗湖站,IGT-131,0,2018-09-01 00:00:00
FIAGGECJD,2018-09-01 08:54:41,地铁出站,190,200,261022118,地铁三号线,六约,AGM-118,0,2018-09-01 00:00:00
FHHAIJIHC,2018-09-01 08:50:41,地铁入站,0,0,268022121,地铁一号线,白石洲,AGM-121,0,2018-09-01 00:00:00
FHIIDGBEE,2018-09-01 08:51:01,地铁出站,570,600,268023128,地铁一号线,,,0,2018-09-01 00:00:00
BICHJBBBA,2018-09-01 08:50:56,地铁出站,380,400,268004107,地铁一号线,大剧院站,OGT-107,0,2018-09-01 00:00:00
CBJGHGCEH,2018-09-01 08:50:45,地铁出站,190,200,268011103,地铁一号线,香蜜湖站,OGT-103,0,2018-09-01 00:00:00
FFIAACDID,2018-09-01 08:50:39,地铁入站,0,0,268032127,地铁一号线,,,0,2018-09-01 00:00:00
CCAFJAHIJ,2018-09-01 08:51:02,地铁入站,0,0,268034109,地铁一号线,固戍,IGT-109,0,2018-09-01 00:00:00
FHEJJJHBC,2018-09-01 08:50:47,地铁出站,285,300,268032125,地铁一号线,,,0,2018-09-01 00:00:00
CBECGCDFD,2018-09-01 08:51:27,地铁入站,0,0,268029107,地铁一号线,新安,IGT-107,0,2018-09-01 00:00:00
FFCBECIGG,2018-09-01 06:52:44,巴士,240,300,220003510,东部公共交通,818,BW267,0,2018-09-01 00:00:00
CBDIDECDA,2018-09-01 07:50:46,巴士,160,200,220003521,东部公共交通,M229,01805D,0,2018-09-01 00:00:00
FHDIFGHHE,2018-09-01 08:50:05,地铁出站,245,300,261016105,地铁三号线,水贝,AGM-105,1,2018-09-01 00:00:00
CBBHAGCBE,2018-09-01 08:47:29,地铁入站,0,0,268034118,地铁一号线,,,0,2018-09-01 00:00:00
FHEAEJEAC,2018-09-01 08:47:39,地铁出站,340,400,268013112,地铁一号线,竹子林站,"IGT-112 ",1,2018-09-01 00:00:00
CFAFDJBCC,2018-09-01 08:47:47,地铁出站,665,700,268026102,地铁一号线,大新,OGT-102,0,2018-09-01 00:00:00
BIFBIHBDG,2018-09-01 08:47:54,地铁入站,0,0,268008120,地铁一号线,会展中心站,OGT-120,0,2018-09-01 00:00:00
FFHDAHJBH,2018-09-01 08:48:09,地铁入站,0,0,268001108,地铁一号线,罗湖站,IGT-108,0,2018-09-01 00:00:00
FIAHGJBFA,2018-09-01 08:47:52,地铁入站,0,0,268022121,地铁一号线,白石洲,AGM-121,0,2018-09-01 00:00:00
BIJEEIBDH,2018-09-01 08:47:54,地铁入站,0,0,268016116,地铁一号线,世界之窗站,"AGT-116 ",0,2018-09-01 00:00:00
FHHGBEEII,2018-09-01 08:48:17,地铁出站,475,500,268024111,地铁一号线,深圳大学,AGM-111,0,2018-09-01 00:00:00
FHEADEADI,2018-09-01 08:48:26,地铁出站,150,200,268005105,地铁一号线,科学馆站,AGT-105,1,2018-09-01 00:00:00
BIDBIAFIE,2018-09-01 08:48:31,地铁出站,570,600,268023109,地铁一号线,高新园,AGM-109,0,2018-09-01 00:00:00
FFFHBIHDH,2018-09-01 08:49:13,地铁出站,380,400,268014111,地铁一号线,侨城东站,OGT-111,0,2018-09-01 00:00:00
FHIHIFFDH,2018-09-01 08:48:25,地铁出站,475,500,268023137,地铁一号线,,,0,2018-09-01 00:00:00
FFGEAHHIG,2018-09-01 08:48:43,地铁出站,190,200,268024128,地铁一号线,,,0,2018-09-01 00:00:00
FHFGIBJDJ,2018-09-01 08:49:02,地铁出站,285,300,268034103,地铁一号线,固戍,AGT-103,0,2018-09-01 00:00:00
CBIFJHJBC,2018-09-01 08:49:07,地铁入站,0,0,268004104,地铁一号线,大剧院站,IGT-104,0,2018-09-01 00:00:00
FHEFFCFJG,2018-09-01 08:48:40,地铁入站,0,0,268032126,地铁一号线,,,0,2018-09-01 00:00:00
AEAJEBAHI,2018-09-01 08:49:05,地铁出站,250,500,268005121,地铁一号线,科学馆站,IGT-121,0,2018-09-01 00:00:00
FHIGAIJFG,2018-09-01 08:48:56,地铁出站,190,200,268024123,地铁一号线,,,0,2018-09-01 00:00:00
CFCBDEAEH,2018-09-01 08:49:00,地铁出站,190,200,268030127,地铁一号线,宝安中心,OGT-127,0,2018-09-01 00:00:00
FIJBEACGG,2018-09-01 08:49:12,地铁出站,190,200,268024101,地铁一号线,深圳大学,AGM-101,0,2018-09-01 00:00:00
FIJFGHAJA,2018-09-01 08:49:25,地铁出站,570,600,268002117,地铁一号线,国贸站,OGT-117,0,2018-09-01 00:00:00
FHGFJDIEB,2018-09-01 08:49:25,地铁出站,475,500,268024124,地铁一号线,,,0,2018-09-01 00:00:00
BICHJFJCB,2018-09-01 08:53:47,地铁入站,0,0,261003109,地铁三号线,益田,AGM-109,0,2018-09-01 00:00:00
FIABDEDDD,2018-09-01 08:53:24,地铁出站,665,700,261015102,地铁三号线,田贝,AGM-102,0,2018-09-01 00:00:00
HHAAJIACH,2018-09-01 08:54:11,地铁出站,0,300,261021107,地铁三号线,丹竹头,AGM-107,0,2018-09-01 00:00:00
FIFBBFFIF,2018-09-01 08:49:34,地铁出站,855,900,268030135,地铁一号线,宝安中心,AGT-135,0,2018-09-01 00:00:00
FIJFIIFEJ,2018-09-01 08:50:28,地铁出站,190,200,268007107,地铁一号线,岗厦站,AGT-107,0,2018-09-01 00:00:00
FIJDCAAFB,2018-09-01 08:50:08,地铁入站,0,0,268032111,地铁一号线,坪洲,IGT-111,0,2018-09-01 00:00:00
FIABCEFCF,2018-09-01 08:54:18,地铁入站,0,0,261020102,地铁三号线,大芬,AGM-102,0,2018-09-01 00:00:00
FFGJDBIJF,2018-09-01 07:03:37,巴士,200,300,220004246,东部公共交通,369,04033D,1,2018-09-01 00:00:00
FHDHEIJCE,2018-09-01 08:50:04,地铁入站,0,0,268036113,地铁一号线,机场东,AGT-113,0,2018-09-01 00:00:00
FHGIHGEFC,2018-09-01 08:50:44,地铁出站,475,500,268016103,地铁一号线,世界之窗站,OGT-103,0,2018-09-01 00:00:00
FIJBAAFIC,2018-09-01 08:54:35,地铁出站,380,400,261004107,地铁三号线,石厦,AGM-107,0,2018-09-01 00:00:00
FIJABBCJG,2018-09-01 08:51:14,地铁出站,380,400,268008139,地铁一号线,会展中心站,IGT-139,0,2018-09-01 00:00:00
FHEGEDJDG,2018-09-01 08:51:30,地铁入站,0,0,268030114,地铁一号线,宝安中心,IGT-114,0,2018-09-01 00:00:00
FHHGBBGDA,2018-09-01 08:51:48,地铁入站,0,0,268025124,地铁一号线,桃园,IGT-124,0,2018-09-01 00:00:00
CCAEHICIE,2018-09-01 08:52:19,地铁入站,0,0,268028110,地铁一号线,前海湾,AGT-110,0,2018-09-01 00:00:00
FIAFFDHID,2018-09-01 08:52:35,地铁出站,570,600,268015113,地铁一号线,华侨城站,OGT-113,0,2018-09-01 00:00:00
FIABDCBDJ,2018-09-01 07:21:57,巴士,200,250,220004858,东部公共交通,M220,00056D,0,2018-09-01 00:00:00
FHHAEIAID,2018-09-01 07:22:18,巴士,200,250,220004858,东部公共交通,M220,00056D,0,2018-09-01 00:00:00
BICIHBHBJ,2018-09-01 07:49:19,巴士,160,200,220004852,东部公共交通,398,06767D,0,2018-09-01 00:00:00
CFCCCCJBE,2018-09-01 07:44:55,巴士,200,250,220004858,东部公共交通,M220,00056D,0,2018-09-01 00:00:00
FHGBCDJCJ,2018-09-01 06:31:50,巴士,160,200,220004862,东部公共交通,836,45285D,0,2018-09-01 00:00:00
CBEIJIHBF,2018-09-01 06:34:58,巴士,160,200,220004862,东部公共交通,836,45285D,0,2018-09-01 00:00:00
FFGDAAGIJ,2018-09-01 06:45:41,巴士,160,200,220004862,东部公共交通,836,45285D,0,2018-09-01 00:00:00
FHEBEBAHJ,2018-09-01 06:49:27,巴士,160,200,220004862,东部公共交通,836,45285D,0,2018-09-01 00:00:00
FIACGCEEI,2018-09-01 07:00:35,巴士,160,200,220004862,东部公共交通,836,45285D,0,2018-09-01 00:00:00
CCJIFJGII,2018-09-01 07:14:09,巴士,120,200,220004862,东部公共交通,836,45285D,1,2018-09-01 00:00:00
BIBAAAJHE,2018-09-01 07:57:31,巴士,160,200,220004862,东部公共交通,836,45285D,0,2018-09-01 00:00:00
CCAFCJFDE,2018-09-01 08:44:43,地铁出站,475,500,260036106,地铁二号线,大剧院,AGM-106,0,2018-09-01 00:00:00
FHHJDBBJC,2018-09-01 08:47:20,地铁入站,0,0,268032129,地铁一号线,,,0,2018-09-01 00:00:00
FHHIDAFFG,2018-09-01 08:48:07,地铁出站,665,700,268023136,地铁一号线,,,0,2018-09-01 00:00:00
FFCGHJEBJ,2018-09-01 08:48:33,地铁入站,0,0,268026111,地铁一号线,大新,IGT-111,0,2018-09-01 00:00:00
FHDADIGBB,2018-09-01 08:53:10,地铁出站,475,500,261015101,地铁三号线,田贝,AGM-101,0,2018-09-01 00:00:00
CFHJBFGCC,2018-09-01 08:53:40,地铁出站,435,500,261008113,地铁三号线,莲花村,AGM-113,1,2018-09-01 00:00:00
CCADFACAE,2018-09-01 08:50:10,地铁出站,625,700,268024111,地铁一号线,深圳大学,AGM-111,1,2018-09-01 00:00:00
BIBFBECJB,2018-09-01 08:53:57,地铁出站,760,800,261021111,地铁三号线,丹竹头,AGM-111,0,2018-09-01 00:00:00
BIJIJCBHB,2018-09-01 08:54:21,地铁出站,285,300,261016121,地铁三号线,水贝,AGM-121,0,2018-09-01 00:00:00
CBJFDECAE,2018-09-01 08:50:23,地铁出站,475,500,268011118,地铁一号线,,,0,2018-09-01 00:00:00
FHFBBGHAE,2018-09-01 08:54:16,地铁出站,475,500,261015104,地铁三号线,田贝,AGM-104,0,2018-09-01 00:00:00
FHIGEDBIE,2018-09-01 08:50:45,地铁出站,285,300,268007103,地铁一号线,岗厦站,OGT-103,0,2018-09-01 00:00:00
BJDGJGJD,2018-09-01 08:50:42,地铁出站,245,300,268006126,地铁一号线,华强路站,OGT-126,1,2018-09-01 00:00:00
CBAFHAFEF,2018-09-01 08:50:51,地铁入站,0,0,268001138,地铁一号线,罗湖站,OGT-138,0,2018-09-01 00:00:00
CCAJCCIJE,2018-09-01 07:35:04,巴士,160,200,220004298,东部公共交通,369,02172D,0,2018-09-01 00:00:00
CBCBIBFFA,2018-09-01 07:58:38,巴士,160,200,220004299,东部公共交通,369,04350D,0,2018-09-01 00:00:00
CCACBDDGB,2018-09-01 08:51:30,地铁入站,0,0,268001138,地铁一号线,罗湖站,OGT-138,0,2018-09-01 00:00:00
FFHCBDEHE,2018-09-01 08:52:14,地铁出站,245,300,268012163,地铁一号线,,,1,2018-09-01 00:00:00
FHFDJEGCI,2018-09-01 08:51:35,地铁入站,0,0,268035108,地铁一号线,后瑞,IGT-108,0,2018-09-01 00:00:00
CFBICCJDH,2018-09-01 08:51:16,地铁出站,570,600,268031116,地铁一号线,宝体,OGT-116,0,2018-09-01 00:00:00
BIBIGCJBA,2018-09-01 05:57:35,巴士,240,300,220004347,东部公共交通,369,06719D,0,2018-09-01 00:00:00
CBGBJGCDJ,2018-09-01 05:48:18,巴士,160,200,220004347,东部公共交通,369,06719D,0,2018-09-01 00:00:00
BJBEDEBD,2018-09-01 08:51:58,地铁出站,380,400,268023110,地铁一号线,高新园,AGM-110,0,2018-09-01 00:00:00
CCABCFFCE,2018-09-01 06:31:00,巴士,160,200,220004354,东部公共交通,369,04068D,0,2018-09-01 00:00:00
CFHJFBFFA,2018-09-01 06:08:52,巴士,240,300,220004355,东部公共交通,882,CJ466,0,2018-09-01 00:00:00
BEAHGIDID,2018-09-01 07:54:54,巴士,100,200,220004359,东部公共交通,369,07956D,0,2018-09-01 00:00:00
FFJCGACBA,2018-09-01 06:42:20,巴士,160,200,220004704,东部公共交通,M396,CH659,0,2018-09-01 00:00:00
FHHDACCHJ,2018-09-01 06:57:37,巴士,160,200,220004704,东部公共交通,M396,CH659,0,2018-09-01 00:00:00
BHABGIFDI,2018-09-01 07:41:42,巴士,160,200,220004704,东部公共交通,M396,CH659,0,2018-09-01 00:00:00
CCJCFDCEJ,2018-09-01 06:23:56,巴士,160,200,220004705,东部公共交通,M396,00080D,0,2018-09-01 00:00:00
BIGFHGFBH,2018-09-01 06:55:06,巴士,160,200,220004705,东部公共交通,M396,00080D,0,2018-09-01 00:00:00
BICAADGBE,2018-09-01 07:15:09,巴士,160,200,220004705,东部公共交通,M396,00080D,0,2018-09-01 00:00:00
FHECDFIEB,2018-09-01 07:33:42,巴士,120,200,220004705,东部公共交通,M396,00080D,0,2018-09-01 00:00:00
BEAEIACII,2018-09-01 07:46:08,巴士,100,200,220004705,东部公共交通,M396,00080D,0,2018-09-01 00:00:00
CBAFHAFEF,2018-09-01 06:01:46,巴士,160,200,220004712,东部公共交通,M180,45797D,0,2018-09-01 00:00:00
DDABFEDJA,2018-09-01 06:52:12,巴士,315,400,220004712,东部公共交通,M180,45797D,0,2018-09-01 00:00:00
CFJHBEGFE,2018-09-01 07:17:54,巴士,160,200,220004712,东部公共交通,M180,45797D,0,2018-09-01 00:00:00
FFGJCBAHD,2018-09-01 07:57:43,巴士,160,200,220004734,东部公共交通,M396,CN688,0,2018-09-01 00:00:00
CBAGJCJDA,2018-09-01 06:30:14,巴士,160,200,220004737,东部公共交通,M440,09730D,0,2018-09-01 00:00:00
CBAGBJACF,2018-09-01 06:41:21,巴士,465,600,220004739,东部公共交通,E27,07422D,0,2018-09-01 00:00:00
HHAAAICHI,2018-09-01 08:43:53,地铁出站,0,800,265021101,地铁七号线,上沙,双AGM01-02,0,2018-09-01 00:00:00
FHGBAIJCC,2018-09-01 08:44:07,地铁出站,285,300,265021104,地铁七号线,上沙,出AGM04-05,0,2018-09-01 00:00:00
FHGAEDHGH,2018-09-01 08:46:11,地铁入站,0,0,265021124,地铁七号线,上沙,进AGM31-32,0,2018-09-01 00:00:00
CCJFEACHG,2018-09-01 08:46:04,地铁出站,665,700,241018122,地铁十一号线,碧海湾站,OGT-122,0,2018-09-01 00:00:00
FFCFJGJBC,2018-09-01 08:46:56,地铁出站,285,300,241018101,地铁十一号线,碧海湾站,AGT-101,0,2018-09-01 00:00:00
FHFHBAHIC,2018-09-01 07:46:37,巴士,200,300,220005122,东部公共交通,M224,03023D,1,2018-09-01 00:00:00
FFGJGIFCJ,2018-09-01 08:45:16,地铁入站,0,0,265028117,地铁七号线,赤尾,进AGM19-20,0,2018-09-01 00:00:00
CFAHGJHIH,2018-09-01 08:45:24,地铁入站,0,0,265028115,地铁七号线,赤尾,进AGM17-18,0,2018-09-01 00:00:00
FHHCDBGGH,2018-09-01 08:45:27,地铁入站,0,0,265028115,地铁七号线,赤尾,进AGM17-18,0,2018-09-01 00:00:00
FIJEIBIGJ,2018-09-01 08:46:56,地铁入站,0,0,265028117,地铁七号线,赤尾,进AGM19-20,0,2018-09-01 00:00:00
FHCJIFJCD,2018-09-01 07:55:26,巴士,160,200,220005124,东部公共交通,M367,N5341,0,2018-09-01 00:00:00
FFGCGCCFF,2018-09-01 08:46:28,地铁入站,0,0,265021123,地铁七号线,上沙,进AGM30-31,0,2018-09-01 00:00:00
FFGJFJFGA,2018-09-01 08:44:16,地铁出站,380,400,265028109,地铁七号线,赤尾,出AGM10-11,0,2018-09-01 00:00:00
FIJGEFGAD,2018-09-01 08:47:48,地铁入站,0,0,241023119,地铁十一号线,塘尾站,IGT-119,0,2018-09-01 00:00:00
FIJCGDGFB,2018-09-01 08:49:35,地铁出站,475,500,267025127,地铁九号线,红岭北,OGT-127,0,2018-09-01 00:00:00
FHDGGDAHC,2018-09-01 08:46:15,地铁出站,190,200,261015117,地铁三号线,田贝,AGM-117,0,2018-09-01 00:00:00
BIJEADJBE,2018-09-01 07:02:47,巴士,240,300,220005316,东部公共交通,377,00088D,0,2018-09-01 00:00:00
FFHCAGGDC,2018-09-01 07:41:03,巴士,200,300,220005316,东部公共交通,377,00088D,1,2018-09-01 00:00:00
BEBAFHGHI,2018-09-01 07:37:35,巴士,150,300,220005316,东部公共交通,377,00088D,0,2018-09-01 00:00:00
FHFHCFGII,2018-09-01 06:22:51,巴士,240,300,220005318,东部公共交通,398,06710D,0,2018-09-01 00:00:00
FHGJHAHDJ,2018-09-01 08:50:54,地铁入站,0,0,261015122,地铁三号线,田贝,AGM-122,0,2018-09-01 00:00:00
HHAAJHAAA,2018-09-01 08:50:45,地铁出站,0,200,261015132,地铁三号线,,,0,2018-09-01 00:00:00
FIACAGCCI,2018-09-01 06:33:31,巴士,160,200,220005318,东部公共交通,398,06710D,0,2018-09-01 00:00:00
CBFGHBIBC,2018-09-01 08:51:09,地铁出站,190,200,261015120,地铁三号线,田贝,AGM-120,0,2018-09-01 00:00:00
FFJGAEGAG,2018-09-01 08:48:25,地铁入站,0,0,265036106,地铁七号线,洪湖,进AGM09-10,0,2018-09-01 00:00:00
CCAAGCGIA,2018-09-01 08:47:00,地铁出站,475,500,265036102,地铁七号线,洪湖,出AGM02-03,0,2018-09-01 00:00:00
FHGEHEEJJ,2018-09-01 06:33:40,巴士,240,300,220005318,东部公共交通,398,06710D,0,2018-09-01 00:00:00
FFGEGDHHJ,2018-09-01 08:51:03,地铁出站,285,300,261015120,地铁三号线,田贝,AGM-120,0,2018-09-01 00:00:00
CBEFCCHDJ,2018-09-01 08:51:00,地铁出站,285,300,261015117,地铁三号线,田贝,AGM-117,0,2018-09-01 00:00:00
FFEGEEABA,2018-09-01 08:48:50,地铁出站,285,300,265036104,地铁七号线,洪湖,出AGM04-05,0,2018-09-01 00:00:00
FFFDGHGCB,2018-09-01 06:34:03,巴士,160,200,220005318,东部公共交通,398,06710D,0,2018-09-01 00:00:00
FHEDFGHFF,2018-09-01 06:34:21,巴士,240,300,220005318,东部公共交通,398,06710D,0,2018-09-01 00:00:00
FHFFFFJHH,2018-09-01 06:35:35,巴士,315,400,220005318,东部公共交通,398,06710D,0,2018-09-01 00:00:00
CCJDJJIDF,2018-09-01 06:38:07,巴士,160,200,220005318,东部公共交通,398,06710D,0,2018-09-01 00:00:00
CFCJHIDCE,2018-09-01 06:40:56,巴士,315,400,220005318,东部公共交通,398,06710D,0,2018-09-01 00:00:00
FHHHFJDEC,2018-09-01 06:41:11,巴士,315,400,220005318,东部公共交通,398,06710D,0,2018-09-01 00:00:00
FFFBDDCJI,2018-09-01 06:41:54,巴士,160,200,220005318,东部公共交通,398,06710D,0,2018-09-01 00:00:00
CBAHGCAAC,2018-09-01 06:42:05,巴士,160,200,220005318,东部公共交通,398,06710D,0,2018-09-01 00:00:00
FFBBAGFGB,2018-09-01 06:43:48,巴士,315,400,220005318,东部公共交通,398,06710D,0,2018-09-01 00:00:00
CFBABACED,2018-09-01 06:48:31,巴士,240,300,220005318,东部公共交通,398,06710D,0,2018-09-01 00:00:00
CBJIFCEFA,2018-09-01 07:34:41,巴士,160,200,220005319,东部公共交通,923,DL741,0,2018-09-01 00:00:00
FFGHCDDCD,2018-09-01 07:18:11,巴士,160,200,220005318,东部公共交通,398,06710D,0,2018-09-01 00:00:00
CFAAFAIAE,2018-09-01 07:51:28,巴士,120,200,220005319,东部公共交通,923,DL741,1,2018-09-01 00:00:00
FHIGAIFCC,2018-09-01 08:49:20,地铁出站,190,200,265036113,地铁七号线,洪湖,出AGM20-21,0,2018-09-01 00:00:00
CFHAJDGAA,2018-09-01 07:17:23,巴士,160,200,220005318,东部公共交通,398,06710D,0,2018-09-01 00:00:00
HHJJBDJGC,2018-09-01 08:46:40,地铁入站,0,0,265017112,地铁七号线,深云,进AGM17-18,0,2018-09-01 00:00:00
FHHEIGDFI,2018-09-01 08:47:52,地铁出站,285,300,265036102,地铁七号线,洪湖,出AGM02-03,0,2018-09-01 00:00:00
FIJEFJABG,2018-09-01 08:49:58,地铁出站,435,500,265036104,地铁七号线,洪湖,出AGM04-05,1,2018-09-01 00:00:00
FHIDAHAGE,2018-09-01 08:49:24,地铁出站,380,400,265036105,地铁七号线,洪湖,出AGM05-06,0,2018-09-01 00:00:00
BCDBHJFG,2018-09-01 07:58:09,巴士,160,200,220005319,东部公共交通,923,DL741,0,2018-09-01 00:00:00
FFJIBBFIH,2018-09-01 08:49:17,地铁出站,380,400,265036105,地铁七号线,洪湖,出AGM05-06,0,2018-09-01 00:00:00
FFAJCJEDI,2018-09-01 08:48:54,地铁出站,380,400,265036115,地铁七号线,洪湖,出AGM22-23,0,2018-09-01 00:00:00
FHGIACBDF,2018-09-01 08:49:19,地铁出站,285,300,265036105,地铁七号线,洪湖,出AGM05-06,0,2018-09-01 00:00:00
FIJEJGAEI,2018-09-01 07:49:38,巴士,160,200,220005318,东部公共交通,398,06710D,0,2018-09-01 00:00:00
