card_no,deal_date,deal_type,deal_money,deal_value,equ_no,company_name,station,car_no,conn_mark,close_date
CBEHFCFCG,2018-08-31 22:14:50,地铁入站,0,0,263032105,地铁五号线,布吉,IGT-105,0,2018-09-01 00:00:00
CBCEBDIJE,2018-08-31 22:13:39,地铁入站,0,0,263032105,地铁五号线,布吉,IGT-105,0,2018-09-01 00:00:00
FFHEDIBCC,2018-08-31 23:11:06,地铁出站,665,700,263031101,地铁五号线,长龙,OGT-101,0,2018-09-01 00:00:00
FFDGIGIFH,2018-08-31 23:08:15,地铁出站,475,500,263031101,地铁五号线,长龙,OGT-101,0,2018-09-01 00:00:00
FHDICIDBD,2018-08-31 19:41:51,地铁入站,0,0,263032104,地铁五号线,布吉,IGT-104,0,2018-09-01 00:00:00
FHEDCGCCA,2018-08-31 22:30:08,地铁入站,0,0,263032105,地铁五号线,布吉,IGT-105,0,2018-09-01 00:00:00
CCJIAAIFJ,2018-08-31 23:12:04,地铁出站,380,400,263031101,地铁五号线,长龙,OGT-101,0,2018-09-01 00:00:00
CBHHGEJEC,2018-08-31 22:45:05,地铁入站,0,0,263032105,地铁五号线,布吉,IGT-105,0,2018-09-01 00:00:00
HHAAJFHIE,2018-08-31 19:51:21,地铁入站,0,0,263032104,地铁五号线,布吉,IGT-104,0,2018-09-01 00:00:00
HHAAJAEGB,2018-09-01 04:47:20,地铁出站,0,200,261032104,地铁三号线,双龙,AGM-104,0,2018-09-01 00:00:00
FHIFJCJBE,2018-08-31 22:49:31,地铁入站,0,0,263032105,地铁五号线,布吉,IGT-105,0,2018-09-01 00:00:00
FFHCHFCFG,2018-08-31 22:51:22,地铁入站,0,0,263032105,地铁五号线,布吉,IGT-105,0,2018-09-01 00:00:00
CBEBEJJCI,2018-08-31 20:18:50,地铁入站,0,0,263032104,地铁五号线,布吉,IGT-104,0,2018-09-01 00:00:00
FFIADAEJD,2018-08-31 22:49:56,地铁入站,0,0,263032105,地铁五号线,布吉,IGT-105,0,2018-09-01 00:00:00
HHAAJIJJE,2018-09-01 04:41:05,地铁入站,0,0,261026102,地铁三号线,荷坳,AGM-102,0,2018-09-01 00:00:00
CBGJBBJHH,2018-08-31 22:48:00,地铁入站,0,0,263032105,地铁五号线,布吉,IGT-105,0,2018-09-01 00:00:00
BIJCHFBCA,2018-08-31 22:55:34,地铁入站,0,0,263032105,地铁五号线,布吉,IGT-105,0,2018-09-01 00:00:00
HHJJAFJCF,2018-09-01 04:52:00,地铁出站,0,200,267027102,地铁九号线,红岭,OGT-102,0,2018-09-01 00:00:00
HHAAJHEFF,2018-09-01 04:54:21,地铁出站,0,200,267028117,地铁九号线,红岭南,双AGM-117,0,2018-09-01 00:00:00
FFFJEIFFC,2018-08-31 20:36:56,地铁入站,0,0,263032104,地铁五号线,布吉,IGT-104,0,2018-09-01 00:00:00
FIJDJIFCH,2018-08-31 20:43:21,地铁入站,0,0,263032104,地铁五号线,布吉,IGT-104,0,2018-09-01 00:00:00
HHJJAIHJH,2018-09-01 05:10:13,地铁出站,0,200,268016107,地铁一号线,世界之窗站,OGT-107,0,2018-09-01 00:00:00
HHJJAIAHC,2018-09-01 05:10:05,地铁出站,0,200,241026101,地铁十一号线,后亭,AGT-101,0,2018-09-01 00:00:00
HHJJAEIGB,2018-09-01 05:11:47,地铁出站,0,200,241015114,地铁十一号线,南山站,OGT-114,0,2018-09-01 00:00:00
HHJJBJJID,2018-09-01 05:11:29,地铁出站,0,200,241023105,地铁十一号线,塘尾站,OGT-105,0,2018-09-01 00:00:00
HHAAJJIAB,2018-09-01 05:16:33,地铁入站,0,0,268006109,地铁一号线,华强路站,AGT-109,0,2018-09-01 00:00:00
FFIACBHFC,2018-08-31 20:59:11,地铁入站,0,0,263032104,地铁五号线,布吉,IGT-104,0,2018-09-01 00:00:00
HHAAJAGBE,2018-09-01 05:28:02,地铁出站,0,200,263020143,地铁五号线,,,0,2018-09-01 00:00:00
FFCBDHHDI,2018-08-31 21:08:11,地铁入站,0,0,263032104,地铁五号线,布吉,IGT-104,0,2018-09-01 00:00:00
BJGCEABJ,2018-08-31 21:07:42,地铁入站,0,0,263032104,地铁五号线,布吉,IGT-104,0,2018-09-01 00:00:00
HHAAJBCGJ,2018-09-01 05:44:58,地铁入站,0,0,265025111,地铁七号线,福民,进AGM15-16,0,2018-09-01 00:00:00
HHACJJGIH,2018-09-01 05:11:56,地铁出站,0,200,262012119,地铁四号线,龙华,AGM-119,0,2018-09-01 00:00:00
HHAAJJDCE,2018-09-01 06:00:32,地铁出站,0,200,260018101,地铁二号线,登良,OGT-101,0,2018-09-01 00:00:00
HHAAJHCEH,2018-09-01 05:57:58,地铁入站,0,0,241023119,地铁十一号线,塘尾站,IGT-119,0,2018-09-01 00:00:00
HHAAJACBE,2018-09-01 06:00:33,地铁出站,0,200,241017118,地铁十一号线,宝安站,AGT-118,0,2018-09-01 00:00:00
HHJJBIJFD,2018-09-01 06:01:21,地铁入站,0,0,260029114,地铁二号线,景田,OGT-114,0,2018-09-01 00:00:00
HHACJAJDI,2018-09-01 05:31:52,地铁入站,0,0,262015103,地铁四号线,红山,AGM-103,0,2018-09-01 00:00:00
HHACJAJDI,2018-09-01 05:34:44,地铁出站,0,200,262015115,地铁四号线,红山,AGM-115,0,2018-09-01 00:00:00
HHACJACAG,2018-09-01 05:45:16,地铁出站,0,200,262012113,地铁四号线,龙华,AGM-113,0,2018-09-01 00:00:00
HHACJACAG,2018-09-01 05:21:46,地铁入站,0,0,262012109,地铁四号线,龙华,AGM-109,0,2018-09-01 00:00:00
HHACJJEFA,2018-09-01 05:49:08,地铁入站,0,0,262014102,地铁四号线,上塘,AGM-102,0,2018-09-01 00:00:00
HHJAJJCGE,2018-09-01 05:37:02,地铁入站,0,0,262019113,地铁四号线,上梅林,AGM-113,0,2018-09-01 00:00:00
HHACJJEAC,2018-09-01 05:50:10,地铁入站,0,0,262017105,地铁四号线,白石龙,AGM-105,0,2018-09-01 00:00:00
HHJAJJGGH,2018-09-01 05:21:56,地铁出站,0,200,262019125,地铁四号线,,,0,2018-09-01 00:00:00
HHACJJEAC,2018-09-01 05:51:34,地铁出站,0,200,262017110,地铁四号线,白石龙,AGM-110,0,2018-09-01 00:00:00
HHACJJEFA,2018-09-01 05:50:28,地铁出站,0,200,262014108,地铁四号线,上塘,AGM-108,0,2018-09-01 00:00:00
HHJJAIADA,2018-09-01 06:05:12,地铁入站,0,0,268004103,地铁一号线,大剧院站,IGT-103,0,2018-09-01 00:00:00
HHAAACGAI,2018-09-01 06:05:04,地铁入站,0,0,268007120,地铁一号线,岗厦站,AGT-120,0,2018-09-01 00:00:00
HHJJAGDJH,2018-09-01 06:03:08,地铁入站,0,0,268025124,地铁一号线,桃园,IGT-124,0,2018-09-01 00:00:00
HHAAJAHHC,2018-09-01 06:01:16,地铁入站,0,0,267022112,地铁九号线,红岭,IGT-112,0,2018-09-01 00:00:00
HHAAJFEJE,2018-09-01 06:03:10,地铁入站,0,0,267018119,地铁九号线,梅景,双AGM-119,0,2018-09-01 00:00:00
HHAAJHCEH,2018-09-01 06:03:14,地铁出站,0,200,241023101,地铁十一号线,塘尾站,AGT-101,0,2018-09-01 00:00:00
HHAAAAJEH,2018-09-01 06:06:10,地铁入站,0,0,241028114,地铁十一号线,碧头,AGT-114,0,2018-09-01 00:00:00
FHHJFFAGC,2018-08-31 22:11:40,地铁入站,0,0,263032105,地铁五号线,布吉,IGT-105,0,2018-09-01 00:00:00
FHFIGGDBG,2018-08-31 22:33:05,地铁入站,0,0,263032105,地铁五号线,布吉,IGT-105,0,2018-09-01 00:00:00
HHABJFJGJ,2018-09-01 04:34:45,地铁入站,0,0,268024107,地铁一号线,深圳大学,AGM-107,0,2018-09-01 00:00:00
BICJHDBJJ,2018-08-31 22:46:45,地铁入站,0,0,263032105,地铁五号线,布吉,IGT-105,0,2018-09-01 00:00:00
FIJHBJIFF,2018-08-31 22:46:25,地铁入站,0,0,263032105,地铁五号线,布吉,IGT-105,0,2018-09-01 00:00:00
CBHGEJBAE,2018-08-31 23:21:11,地铁出站,665,700,263031101,地铁五号线,长龙,OGT-101,0,2018-09-01 00:00:00
BIDHCBIFD,2018-08-31 19:54:31,地铁入站,0,0,263032104,地铁五号线,布吉,IGT-104,0,2018-09-01 00:00:00
BIDGICAEG,2018-08-31 22:49:35,地铁入站,0,0,263032105,地铁五号线,布吉,IGT-105,0,2018-09-01 00:00:00
FHHFJJJHC,2018-08-31 23:09:59,地铁入站,0,0,263032105,地铁五号线,布吉,IGT-105,0,2018-09-01 00:00:00
FIJGAJACB,2018-08-31 22:48:13,地铁入站,0,0,263032105,地铁五号线,布吉,IGT-105,0,2018-09-01 00:00:00
CCAEEBDCB,2018-08-31 22:47:51,地铁入站,0,0,263032105,地铁五号线,布吉,IGT-105,0,2018-09-01 00:00:00
CBGJHBCJD,2018-08-31 21:23:19,地铁入站,0,0,263032104,地铁五号线,布吉,IGT-104,0,2018-09-01 00:00:00
HHAAJFDDC,2018-09-01 05:36:22,地铁入站,0,0,265028130,地铁七号线,赤尾,进AGM33-34,0,2018-09-01 00:00:00
BIJIEBBJB,2018-08-31 21:33:00,地铁入站,0,0,263032104,地铁五号线,布吉,IGT-104,0,2018-09-01 00:00:00
FHCJABIJE,2018-08-31 21:53:39,地铁入站,0,0,263032104,地铁五号线,布吉,IGT-104,0,2018-09-01 00:00:00
CBDIAEJGF,2018-08-31 21:50:46,地铁入站,0,0,263032104,地铁五号线,布吉,IGT-104,0,2018-09-01 00:00:00
CFBAJECDH,2018-09-01 05:39:10,巴士,595,800,227000010,金华南巴士,332(观澜),粤BU2313,0,2018-09-01 00:00:00
FFJIJIEJA,2018-09-01 05:44:20,巴士,315,400,227000161,金华南巴士,M433(福永）,粤BW2731,0,2018-09-01 00:00:00
CFAGIHDFG,2018-09-01 05:19:47,巴士,160,200,227000169,金华南巴士,M433(皇岗）,粤BW0461,0,2018-09-01 00:00:00
FHFJHIGGI,2018-09-01 05:45:52,巴士,160,200,227000169,金华南巴士,M433(皇岗）,粤BW0461,0,2018-09-01 00:00:00
CFAGJAJID,2018-09-01 05:59:08,巴士,160,200,227000215,金华南巴士,332(观澜),粤BU2663,0,2018-09-01 00:00:00
FFGIDBAAF,2018-09-01 05:51:25,巴士,390,500,227000265,金华南巴士,E24,粤BW3116,0,2018-09-01 00:00:00
CBEJHHBBD,2018-09-01 05:47:33,巴士,240,300,227000283,金华南巴士,M433(福永）,粤BW7517,0,2018-09-01 00:00:00
FHIAAHGHB,2018-09-01 05:48:10,巴士,200,200,235000341,华程交通,深惠3B线,粤BBA343,0,2018-09-01 00:00:00
CFADHAEEC,2018-09-01 05:34:09,巴士,400,400,235000362,华程交通,深惠3A线,粤BK6982,0,2018-09-01 00:00:00
CBEBIHGID,2018-09-01 05:41:57,巴士,400,400,235000444,华程交通,深惠3B线,粤BJ9811,0,2018-09-01 00:00:00
HHAAJBEDD,2018-09-01 05:57:19,地铁入站,0,0,267020119,地铁九号线,梅村,双AGM-119,0,2018-09-01 00:00:00
HHAAJBCGF,2018-09-01 06:03:52,地铁入站,0,0,267023109,地铁九号线,银湖,IGT-109,0,2018-09-01 00:00:00
HHJJAEIGB,2018-09-01 06:05:03,地铁出站,0,200,241015126,地铁十一号线,南山站,OGT-126,0,2018-09-01 00:00:00
HHJJAEIGB,2018-09-01 06:02:48,地铁入站,0,0,241015111,地铁十一号线,南山站,IGT-111,0,2018-09-01 00:00:00
HHABAEGJG,2018-09-01 06:05:26,地铁入站,0,0,263019105,地铁五号线,留仙洞,IGT-105,0,2018-09-01 00:00:00
HHJJBADCF,2018-09-01 04:29:14,地铁入站,0,0,261025102,地铁三号线,永湖,AGM-102,0,2018-09-01 00:00:00
HHAAJIAAJ,2018-09-01 04:38:02,地铁入站,0,0,261020102,地铁三号线,大芬,AGM-102,0,2018-09-01 00:00:00
FHGEBJJHH,2018-08-31 22:42:26,地铁入站,0,0,263032105,地铁五号线,布吉,IGT-105,0,2018-09-01 00:00:00
BEBACHGFH,2018-08-31 22:42:37,地铁入站,0,0,263032105,地铁五号线,布吉,IGT-105,0,2018-09-01 00:00:00
HHJJJEBDC,2018-09-01 04:31:53,地铁入站,0,0,263036119,地铁五号线,怡景,IGT-119,0,2018-09-01 00:00:00
CCADGJGDJ,2018-08-31 22:46:22,地铁入站,0,0,263032105,地铁五号线,布吉,IGT-105,0,2018-09-01 00:00:00
BIDHDIBIE,2018-08-31 22:45:39,地铁入站,0,0,263032105,地铁五号线,布吉,IGT-105,0,2018-09-01 00:00:00
BIDCBBEGB,2018-08-31 19:55:06,地铁入站,0,0,263032104,地铁五号线,布吉,IGT-104,0,2018-09-01 00:00:00
CBHFGJBJF,2018-08-31 22:45:48,地铁入站,0,0,263032105,地铁五号线,布吉,IGT-105,0,2018-09-01 00:00:00
HHJJJADBB,2018-09-01 04:52:47,地铁出站,0,200,260017102,地铁二号线,海月,OGT-102,0,2018-09-01 00:00:00
CBFHJHAFB,2018-08-31 22:45:32,地铁入站,0,0,263032105,地铁五号线,布吉,IGT-105,0,2018-09-01 00:00:00
CFBABHHCC,2018-08-31 23:01:16,地铁入站,0,0,263032105,地铁五号线,布吉,IGT-105,0,2018-09-01 00:00:00
BIHIABBCH,2018-08-31 20:26:56,地铁入站,0,0,263032104,地铁五号线,布吉,IGT-104,0,2018-09-01 00:00:00
HHAAJHIFF,2018-09-01 04:44:50,地铁出站,0,200,267029104,地铁九号线,鹿丹村,双AGM-104,0,2018-09-01 00:00:00
HHJJAIGCH,2018-09-01 04:53:07,地铁出站,0,200,263013103,地铁五号线,宝华,OGT-103,0,2018-09-01 00:00:00
FFIJJJJJB,2018-09-01 04:14:12,地铁出站,190,200,262012116,地铁四号线,龙华,AGM-116,0,2018-09-01 00:00:00
HHAAJAIEF,2018-09-01 04:55:34,地铁入站,0,0,241028107,地铁十一号线,碧头,IGT-107,0,2018-09-01 00:00:00
FHHBDBGBC,2018-08-31 20:41:02,地铁入站,0,0,263032104,地铁五号线,布吉,IGT-104,0,2018-09-01 00:00:00
HHJJBGBBG,2018-09-01 05:10:45,地铁出站,0,200,260011104,地铁二号线,赤湾,OGT-104,0,2018-09-01 00:00:00
HHAAJAGAB,2018-09-01 05:09:24,地铁出站,0,200,263020107,地铁五号线,西丽,OGT-107,0,2018-09-01 00:00:00
FFGIIGCIA,2018-08-31 20:46:56,地铁入站,0,0,263032104,地铁五号线,布吉,IGT-104,0,2018-09-01 00:00:00
HHAAJCBID,2018-09-01 05:17:47,地铁出站,0,200,263020107,地铁五号线,西丽,OGT-107,0,2018-09-01 00:00:00
HHAAAJGFD,2018-08-31 20:52:20,地铁入站,0,0,263032104,地铁五号线,布吉,IGT-104,0,2018-09-01 00:00:00
HHJAJJDBF,2018-09-01 04:52:21,地铁出站,0,200,268019101,地铁四号线,市民中心,"AGT-101 ",0,2018-09-01 00:00:00
FIACHBBFF,2018-08-31 21:06:01,地铁入站,0,0,263032104,地铁五号线,布吉,IGT-104,0,2018-09-01 00:00:00
HHAAJFJFF,2018-09-01 05:30:52,地铁出站,0,200,267032118,地铁九号线,文锦,OGT-118,0,2018-09-01 00:00:00
CBHGDEEJB,2018-08-31 21:15:55,地铁入站,0,0,263032104,地铁五号线,布吉,IGT-104,0,2018-09-01 00:00:00
HHABJGHJE,2018-09-01 05:36:08,地铁入站,0,0,267019114,地铁九号线,下梅林,IGT-114,0,2018-09-01 00:00:00
AHJAJHECJ,2018-08-31 21:24:11,地铁入站,0,0,263032104,地铁五号线,布吉,IGT-104,0,2018-09-01 00:00:00
HHACJACAG,2018-09-01 05:02:31,地铁出站,0,200,262012120,地铁四号线,,,0,2018-09-01 00:00:00
CFBBABGJH,2018-08-31 21:32:05,地铁入站,0,0,263032104,地铁五号线,布吉,IGT-104,0,2018-09-01 00:00:00
HHAAAAJJH,2018-09-01 05:49:45,地铁入站,0,0,261021101,地铁三号线,丹竹头,AGM-101,0,2018-09-01 00:00:00
FFGBBAFHD,2018-08-31 21:46:39,地铁入站,0,0,263032104,地铁五号线,布吉,IGT-104,0,2018-09-01 00:00:00
HHJAJAJHI,2018-09-01 05:15:06,地铁入站,0,0,268017111,地铁四号线,福田口岸,OGT-111,0,2018-09-01 00:00:00
FHEAADCDE,2018-09-01 04:10:30,地铁出站,190,200,262012119,地铁四号线,龙华,AGM-119,0,2018-09-01 00:00:00
HHAAJICDA,2018-09-01 05:54:50,地铁出站,0,200,261030113,地铁三号线,龙城广场,AGM-113,0,2018-09-01 00:00:00
HHAAACDJH,2018-09-01 05:54:35,地铁出站,0,200,268034101,地铁一号线,固戍,AGT-101,0,2018-09-01 00:00:00
BIBEHFGGI,2018-09-01 05:36:56,巴士,240,300,227000010,金华南巴士,332(观澜),粤BU2313,0,2018-09-01 00:00:00
CCAEGEFBF,2018-09-01 05:51:27,巴士,390,500,227000021,金华南巴士,331(蛇口),粤BU0781,0,2018-09-01 00:00:00
FFFCHICED,2018-09-01 05:44:53,巴士,315,400,227000021,金华南巴士,331(蛇口),粤BU0781,0,2018-09-01 00:00:00
FHFJJJIIJ,2018-09-01 05:30:03,巴士,160,200,227000035,金华南巴士,331(松岗）,粤BV8749,0,2018-09-01 00:00:00
BIBFFJIHE,2018-09-01 05:49:03,巴士,465,600,227000042,金华南巴士,331(松岗）,粤BW2782,0,2018-09-01 00:00:00
FHFCADGEJ,2018-09-01 05:47:57,巴士,160,200,227000044,金华南巴士,331(蛇口),粤BW3106,0,2018-09-01 00:00:00
FHEGBCCBH,2018-09-01 05:49:31,巴士,240,300,227000122,金华南巴士,331(松岗）,粤BU2350,0,2018-09-01 00:00:00
CBFDGIGDH,2018-09-01 05:49:41,巴士,240,300,227000122,金华南巴士,331(松岗）,粤BU2350,0,2018-09-01 00:00:00
FHFBADICI,2018-09-01 05:35:31,巴士,160,200,227000144,金华南巴士,M433(皇岗）,粤BV2247,0,2018-09-01 00:00:00
HHJJBADAI,2018-09-01 04:32:42,地铁入站,0,0,261028101,地铁三号线,爱联,AGM-101,0,2018-09-01 00:00:00
FHFGBACFB,2018-08-31 22:18:40,地铁入站,0,0,263032105,地铁五号线,布吉,IGT-105,0,2018-09-01 00:00:00
CBBCBGGIG,2018-08-31 22:38:59,地铁入站,0,0,263032105,地铁五号线,布吉,IGT-105,0,2018-09-01 00:00:00
CFHCBJIEC,2018-08-31 22:29:40,地铁入站,0,0,263032105,地铁五号线,布吉,IGT-105,0,2018-09-01 00:00:00
FIAJGJJCG,2018-08-31 22:32:59,地铁入站,0,0,263032105,地铁五号线,布吉,IGT-105,0,2018-09-01 00:00:00
FHHJGAHAG,2018-08-31 19:47:51,地铁入站,0,0,263032104,地铁五号线,布吉,IGT-104,0,2018-09-01 00:00:00
FHHADJAIB,2018-08-31 22:44:54,地铁入站,0,0,263032105,地铁五号线,布吉,IGT-105,0,2018-09-01 00:00:00
HHJJAGHGJ,2018-09-01 04:39:54,地铁入站,0,0,268033107,地铁一号线,西乡,IGT-107,0,2018-09-01 00:00:00
HHJJBHAHI,2018-09-01 04:37:43,地铁入站,0,0,268016101,地铁一号线,世界之窗站,AGT-101,0,2018-09-01 00:00:00
CFBDGHDCF,2018-08-31 19:59:33,地铁入站,0,0,263032104,地铁五号线,布吉,IGT-104,0,2018-09-01 00:00:00
FHFFFFBFE,2018-08-31 23:28:51,地铁出站,760,800,263031101,地铁五号线,长龙,OGT-101,0,2018-09-01 00:00:00
HHJJBGBBG,2018-09-01 04:57:35,地铁入站,0,0,260011105,地铁二号线,赤湾,IGT-105,0,2018-09-01 00:00:00
CBAIFJDJA,2018-08-31 20:26:36,地铁入站,0,0,263032104,地铁五号线,布吉,IGT-104,0,2018-09-01 00:00:00
BJDIFBFE,2018-08-31 20:28:01,地铁入站,0,0,263032104,地铁五号线,布吉,IGT-104,0,2018-09-01 00:00:00
DDAAGECJC,2018-08-31 23:02:34,地铁入站,0,0,263032105,地铁五号线,布吉,IGT-105,0,2018-09-01 00:00:00
FFGFEADJE,2018-08-31 22:52:01,地铁入站,0,0,263032105,地铁五号线,布吉,IGT-105,0,2018-09-01 00:00:00
HHAAJAJIG,2018-09-01 04:53:15,地铁出站,0,200,261015102,地铁三号线,田贝,AGM-102,0,2018-09-01 00:00:00
HHAAJBCIE,2018-09-01 04:40:51,地铁入站,0,0,261009156,地铁三号线,,,0,2018-09-01 00:00:00
HHAAJIAAJ,2018-09-01 04:50:45,地铁出站,0,200,261020106,地铁三号线,大芬,AGM-106,0,2018-09-01 00:00:00
HHJJBADCF,2018-09-01 04:43:37,地铁出站,0,200,261025105,地铁三号线,永湖,AGM-105,0,2018-09-01 00:00:00
HHAAJIADF,2018-09-01 04:43:27,地铁入站,0,0,261022109,地铁三号线,六约,AGM-109,0,2018-09-01 00:00:00
BIABJFEGC,2018-08-31 20:25:37,地铁入站,0,0,263032104,地铁五号线,布吉,IGT-104,0,2018-09-01 00:00:00
FHDCAJAFE,2018-08-31 23:48:46,地铁出站,475,500,263031101,地铁五号线,长龙,OGT-101,0,2018-09-01 00:00:00
HHJJJGHHH,2018-09-01 04:50:29,地铁入站,0,0,241016101,地铁十一号线,前海湾站,AGT-101,0,2018-09-01 00:00:00
HHAAAIJJI,2018-09-01 04:53:59,地铁出站,0,200,267025104,地铁九号线,红岭北,OGT-104,0,2018-09-01 00:00:00
FIFBCHICC,2018-08-31 23:26:16,地铁入站,0,0,263032105,地铁五号线,布吉,IGT-105,0,2018-09-01 00:00:00
HHJJJFDIF,2018-09-01 05:09:39,地铁出站,0,200,241014104,地铁十一号线,后海站,AGT-104,0,2018-09-01 00:00:00
FFBGJFGAJ,2018-08-31 20:47:04,地铁入站,0,0,263032104,地铁五号线,布吉,IGT-104,0,2018-09-01 00:00:00
CFJGFJGGG,2018-08-31 20:44:59,地铁入站,0,0,263032104,地铁五号线,布吉,IGT-104,0,2018-09-01 00:00:00
HHAAJJIAB,2018-09-01 05:20:07,地铁出站,0,200,268006126,地铁一号线,华强路站,OGT-126,0,2018-09-01 00:00:00
FHHBIIDEG,2018-08-31 20:54:46,地铁入站,0,0,263032104,地铁五号线,布吉,IGT-104,0,2018-09-01 00:00:00
FHIBJGGJA,2018-08-31 20:54:50,地铁入站,0,0,263032104,地铁五号线,布吉,IGT-104,0,2018-09-01 00:00:00
FHEICFGGH,2018-08-31 20:51:06,地铁入站,0,0,263032104,地铁五号线,布吉,IGT-104,0,2018-09-01 00:00:00
HHAAJAGBE,2018-09-01 05:27:32,地铁入站,0,0,263020107,地铁五号线,西丽,OGT-107,0,2018-09-01 00:00:00
FIJBAAGAF,2018-08-31 21:11:22,地铁入站,0,0,263032104,地铁五号线,布吉,IGT-104,0,2018-09-01 00:00:00
HHABADJHH,2018-09-01 05:31:46,地铁出站,0,200,268024102,地铁一号线,深圳大学,AGM-102,0,2018-09-01 00:00:00
FFCGFBJDB,2018-08-31 21:29:13,地铁入站,0,0,263032104,地铁五号线,布吉,IGT-104,0,2018-09-01 00:00:00
HHAAJHIFD,2018-09-01 05:49:05,地铁出站,0,200,261024114,地铁三号线,横岗,AGM-114,0,2018-09-01 00:00:00
HHAAAAJJH,2018-09-01 05:50:19,地铁出站,0,200,261021114,地铁三号线,丹竹头,AGM-114,0,2018-09-01 00:00:00
HHAAJJIHF,2018-09-01 05:50:56,地铁入站,0,0,268026111,地铁一号线,大新,IGT-111,0,2018-09-01 00:00:00
HHJJAGDJH,2018-09-01 05:47:23,地铁入站,0,0,268025124,地铁一号线,桃园,IGT-124,0,2018-09-01 00:00:00
HHAAJFBFF,2018-09-01 05:49:53,地铁出站,0,200,263028101,地铁五号线,杨美,OGT-101,0,2018-09-01 00:00:00
BEBAJACEF,2018-08-31 21:49:35,地铁入站,0,0,263032104,地铁五号线,布吉,IGT-104,0,2018-09-01 00:00:00
HHJAJAJHI,2018-09-01 05:16:38,地铁入站,0,0,268017107,地铁四号线,福田口岸,"AGT-107 ",0,2018-09-01 00:00:00
HHJJAFGAH,2018-09-01 05:53:54,地铁入站,0,0,260036109,地铁二号线,大剧院,AGM-109,0,2018-09-01 00:00:00
HHAAJFBIB,2018-09-01 05:53:16,地铁出站,0,200,268028140,地铁一号线,前海湾,AGT-140,0,2018-09-01 00:00:00
HHAAACDJH,2018-09-01 05:54:18,地铁入站,0,0,268034104,地铁一号线,固戍,AGT-104,0,2018-09-01 00:00:00
HHAAJHCEH,2018-09-01 05:52:26,地铁出站,0,200,241023120,地铁十一号线,塘尾站,OGT-120,0,2018-09-01 00:00:00
FFEDDFGBG,2018-09-01 05:51:05,巴士,160,200,227000008,金华南巴士,M433(福永）,粤BW2859,0,2018-09-01 00:00:00
BICEAAGAB,2018-09-01 05:39:58,巴士,160,200,227000010,金华南巴士,332(观澜),粤BU2313,0,2018-09-01 00:00:00
CBEAFJEJA,2018-09-01 05:55:01,巴士,160,200,227000021,金华南巴士,331(蛇口),粤BU0781,0,2018-09-01 00:00:00
FHHCHIBFE,2018-08-31 19:31:53,地铁入站,0,0,263032104,地铁五号线,布吉,IGT-104,0,2018-09-01 00:00:00
FFFHJFIFH,2018-08-31 22:19:04,地铁入站,0,0,263032105,地铁五号线,布吉,IGT-105,0,2018-09-01 00:00:00
CBFAJJGCC,2018-08-31 22:18:27,地铁入站,0,0,263032105,地铁五号线,布吉,IGT-105,0,2018-09-01 00:00:00
FFAJBDDFG,2018-08-31 22:33:37,地铁入站,0,0,263032105,地铁五号线,布吉,IGT-105,0,2018-09-01 00:00:00
CBBEJHIHI,2018-08-31 22:27:49,地铁入站,0,0,263032105,地铁五号线,布吉,IGT-105,0,2018-09-01 00:00:00
FFFAAGIGI,2018-08-31 22:34:01,地铁入站,0,0,263032105,地铁五号线,布吉,IGT-105,0,2018-09-01 00:00:00
HHJJAIHJH,2018-09-01 04:37:37,地铁入站,0,0,268016101,地铁一号线,世界之窗站,AGT-101,0,2018-09-01 00:00:00
HHJJAFJJI,2018-09-01 04:35:38,地铁入站,0,0,263025106,地铁五号线,民治,IGT-106,0,2018-09-01 00:00:00
FHFCDFEIF,2018-08-31 22:45:35,地铁入站,0,0,263032105,地铁五号线,布吉,IGT-105,0,2018-09-01 00:00:00
FHGGFIFIF,2018-08-31 22:50:44,地铁入站,0,0,263032105,地铁五号线,布吉,IGT-105,0,2018-09-01 00:00:00
HHAAJICJE,2018-09-01 04:42:06,地铁入站,0,0,261008104,地铁三号线,莲花村,AGM-104,0,2018-09-01 00:00:00
HHABAFFHI,2018-09-01 04:52:46,地铁出站,0,200,261019105,地铁三号线,木棉湾,AGM-105,0,2018-09-01 00:00:00
FFFGCBDCF,2018-08-31 22:47:39,地铁入站,0,0,263032105,地铁五号线,布吉,IGT-105,0,2018-09-01 00:00:00
HHAAAHIEG,2018-09-01 04:52:39,地铁出站,0,200,265022106,地铁七号线,沙尾,出AGM39-40,0,2018-09-01 00:00:00
FIAIABJFJ,2018-08-31 20:45:26,地铁入站,0,0,263032104,地铁五号线,布吉,IGT-104,0,2018-09-01 00:00:00
AEAJIBBGA,2018-08-31 20:46:53,地铁入站,0,0,263032104,地铁五号线,布吉,IGT-104,0,2018-09-01 00:00:00
FFFEEIEEG,2018-08-31 21:47:31,地铁入站,0,0,263032104,地铁五号线,布吉,IGT-104,0,2018-09-01 00:00:00
BIBBICIBA,2018-08-31 21:43:04,地铁入站,0,0,263032104,地铁五号线,布吉,IGT-104,0,2018-09-01 00:00:00
FHDCFFEIA,2018-09-01 05:56:41,巴士,240,300,227000008,金华南巴士,M433(福永）,粤BW2859,0,2018-09-01 00:00:00
FHHJAEBDA,2018-09-01 05:57:58,巴士,465,600,227000010,金华南巴士,332(观澜),粤BU2313,0,2018-09-01 00:00:00
