card_no,deal_date,deal_type,deal_money,deal_value,equ_no,company_name,station,car_no,conn_mark,close_date
FHECIHJIA,2018-09-01 09:40:15,地铁出站,150,200,268017103,地铁四号线,福田口岸,"OGT-103 ",1,2018-09-01 00:00:00
FHEEFFAAD,2018-09-01 09:09:25,巴士,200,250,224005102,西部公共汽车,M223线（融资电动）,粤B32500D,0,2018-09-01 00:00:00
BIFABEAGA,2018-09-01 08:31:04,巴士,200,300,220001454,东部公共交通,818,T4441,0,2018-09-01 00:00:00
BCEIBGBC,2018-09-01 08:57:00,巴士,390,500,224006129,西部公共汽车,高快巴士17线（混租电动）,粤B06895D,0,2018-09-01 00:00:00
CCADJFIAH,2018-09-01 08:22:29,巴士,200,250,224006130,西部公共汽车,M342线（混租电动）,粤B31888D,0,2018-09-01 00:00:00
CFJFEGAHG,2018-09-01 09:17:57,巴士,200,250,224006130,西部公共汽车,M342线（混租电动）,粤B31888D,0,2018-09-01 00:00:00
CBAHABCEC,2018-09-01 09:20:30,巴士,160,250,224006130,西部公共汽车,M342线（混租电动）,粤B31888D,1,2018-09-01 00:00:00
FIAGHCHJD,2018-09-01 08:03:54,巴士,160,250,224006134,西部公共汽车,M342线（混租电动）,粤B33998D,1,2018-09-01 00:00:00
FIAIAGIBA,2018-09-01 08:04:02,巴士,200,250,224006134,西部公共汽车,M342线（混租电动）,粤B33998D,0,2018-09-01 00:00:00
FIJAGEIGE,2018-09-01 08:04:09,巴士,160,250,224006134,西部公共汽车,M342线（混租电动）,粤B33998D,1,2018-09-01 00:00:00
FHEHAHEII,2018-09-01 08:04:18,巴士,160,250,224006134,西部公共汽车,M342线（混租电动）,粤B33998D,1,2018-09-01 00:00:00
FHJAGEGJD,2018-09-01 09:18:23,巴士,200,250,224006134,西部公共汽车,M342线（混租电动）,粤B33998D,0,2018-09-01 00:00:00
CFAIFHCEB,2018-09-01 08:10:04,巴士,200,250,224006134,西部公共汽车,M342线（混租电动）,粤B33998D,0,2018-09-01 00:00:00
CBBFICFEJ,2018-09-01 09:32:17,巴士,160,250,224006141,西部公共汽车,M342线（混租电动）,粤B32308D,1,2018-09-01 00:00:00
BJFGEDBC,2018-09-01 08:44:27,巴士,160,200,220001458,东部公共交通,818,BW640,0,2018-09-01 00:00:00
CCJICFEDC,2018-09-01 09:47:20,巴士,160,200,220001459,东部公共交通,818,BW430,0,2018-09-01 00:00:00
CFCJBFJAB,2018-09-01 08:45:36,巴士,80,100,224006173,西部公共汽车,B921线（混租电动）,粤B09577D,0,2018-09-01 00:00:00
FFFFBBFJI,2018-09-01 09:31:35,巴士,40,100,224006173,西部公共汽车,B921线（混租电动）,粤B09577D,1,2018-09-01 00:00:00
FHGBCIFIF,2018-09-01 08:50:55,巴士,160,200,220002674,东部公共交通,M239,BV453,0,2018-09-01 00:00:00
FHFGDHHFF,2018-09-01 09:09:20,巴士,160,200,220002674,东部公共交通,M239,BV453,0,2018-09-01 00:00:00
FFEDCGAGG,2018-09-01 08:18:19,巴士,200,250,224006175,西部公共汽车,M354线（混租电动）,粤B36560D,0,2018-09-01 00:00:00
FFAEJFIIB,2018-09-01 08:57:07,巴士,200,250,224006175,西部公共汽车,M354线（混租电动）,粤B36560D,0,2018-09-01 00:00:00
FHEIDFJHH,2018-09-01 09:50:39,巴士,200,250,224006175,西部公共汽车,M354线（混租电动）,粤B36560D,0,2018-09-01 00:00:00
BEBJIHIJE,2018-09-01 09:46:32,巴士,100,200,220002677,东部公共交通,M329,07989D,0,2018-09-01 00:00:00
FFGBJFCIA,2018-09-01 09:17:02,巴士,200,250,224006176,西部公共汽车,M354线（混租电动）,粤B36587D,0,2018-09-01 00:00:00
CBIBEGIDB,2018-09-01 09:24:27,巴士,200,250,224006176,西部公共汽车,M354线（混租电动）,粤B36587D,0,2018-09-01 00:00:00
FHAEJDAAC,2018-09-01 09:10:54,巴士,160,200,224006179,西部公共汽车,M420线（混租电动）,粤B02102D,0,2018-09-01 00:00:00
BJHJEFIG,2018-09-01 09:38:07,巴士,80,100,224006180,西部公共汽车,B919线（混租电动）,粤B09292D,0,2018-09-01 00:00:00
CBADDHHDD,2018-09-01 08:30:42,巴士,160,200,220002693,东部公共交通,M230,09971D,0,2018-09-01 00:00:00
FFHDJHIBH,2018-09-01 08:11:32,巴士,40,100,224006181,西部公共汽车,B919线（混租电动）,粤B09418D,1,2018-09-01 00:00:00
FFEAFBFAB,2018-09-01 08:06:50,巴士,160,200,220002713,东部公共交通,M572,08711D,0,2018-09-01 00:00:00
CBIDJJBDA,2018-09-01 09:53:01,巴士,120,200,220002713,东部公共交通,M572,08711D,1,2018-09-01 00:00:00
BIJGCIGIE,2018-09-01 08:06:04,巴士,160,250,224006213,西部公共汽车,M263线（混租电动）,粤B04417D,1,2018-09-01 00:00:00
CFCBHGIJC,2018-09-01 08:41:09,巴士,160,200,220002714,东部公共交通,M427,02307D,0,2018-09-01 00:00:00
BIDCAGGJG,2018-09-01 08:34:27,巴士,200,250,224006213,西部公共汽车,M263线（混租电动）,粤B04417D,0,2018-09-01 00:00:00
CBIGDHDGI,2018-09-01 09:33:30,巴士,160,250,224006213,西部公共汽车,M263线（混租电动）,粤B04417D,1,2018-09-01 00:00:00
FHFIJEFHA,2018-09-01 08:58:56,巴士,160,200,220002716,东部公共交通,M570,04875D,0,2018-09-01 00:00:00
HHJJBCEJB,2018-09-01 09:11:16,巴士,160,200,220002716,东部公共交通,M570,04875D,0,2018-09-01 00:00:00
FHIGBADJJ,2018-09-01 09:33:06,巴士,160,200,220002716,东部公共交通,M570,04875D,0,2018-09-01 00:00:00
BEBJEJCGB,2018-09-01 09:46:06,巴士,100,200,220002716,东部公共交通,M570,04875D,0,2018-09-01 00:00:00
FIJCHGAFI,2018-09-01 08:55:09,巴士,160,200,224006219,西部公共汽车,M420线（混租电动）,粤B03773D,0,2018-09-01 00:00:00
CFHAGGGBI,2018-09-01 09:18:29,巴士,160,200,224006219,西部公共汽车,M420线（混租电动）,粤B03773D,0,2018-09-01 00:00:00
FFFCCJHCD,2018-09-01 08:38:12,巴士,160,200,220002718,东部公共交通,M569,02227D,0,2018-09-01 00:00:00
CCJJIDCIA,2018-09-01 09:40:15,巴士,160,200,220002718,东部公共交通,M569,02227D,0,2018-09-01 00:00:00
FHHFEEAIG,2018-09-01 10:18:39,地铁出站,190,200,261009113,地铁三号线,华新,AGM-113,0,2018-09-01 00:00:00
FIADDHHAD,2018-09-01 09:39:44,地铁出站,570,600,268017102,地铁四号线,福田口岸,"OGT-102 ",0,2018-09-01 00:00:00
BAAAJBFBJ,2018-09-01 10:20:42,地铁入站,0,0,263029113,地铁五号线,上水径,AGT-113,0,2018-09-01 00:00:00
FHHCDADIF,2018-09-01 10:21:06,地铁出站,665,700,263032121,地铁五号线,布吉,OGT-121,0,2018-09-01 00:00:00
FHGBEDBDF,2018-09-01 06:38:42,地铁出站,150,200,263024120,地铁五号线,深圳北,OGT-120,1,2018-09-01 00:00:00
FHIFFDDHA,2018-09-01 10:24:24,地铁入站,0,0,260034134,地铁二号线,,,0,2018-09-01 00:00:00
CCJBGDJIJ,2018-09-01 10:24:47,地铁出站,435,500,260019123,地铁二号线,,,1,2018-09-01 00:00:00
CFCBIGDEC,2018-09-01 10:25:43,地铁入站,0,0,260015109,地铁二号线,东角头,IGT-109,0,2018-09-01 00:00:00
FHICFECCH,2018-09-01 06:55:08,地铁出站,190,200,263024121,地铁五号线,深圳北,OGT-121,0,2018-09-01 00:00:00
BIAGJEGAC,2018-09-01 06:55:00,地铁出站,340,400,263024110,地铁五号线,深圳北,OGT-110,1,2018-09-01 00:00:00
FHHEFBIEB,2018-09-01 10:23:42,地铁入站,0,0,263026118,地铁五号线,五和,IGT-118,0,2018-09-01 00:00:00
FIACBCGIF,2018-09-01 07:27:42,地铁入站,0,0,263024134,地铁五号线,深圳北,IGT-134,0,2018-09-01 00:00:00
CFJFFDIHG,2018-09-01 07:25:26,地铁出站,380,400,263024111,地铁五号线,深圳北,OGT-111,0,2018-09-01 00:00:00
FHIJEADCB,2018-09-01 09:18:28,地铁入站,0,0,263031116,地铁五号线,长龙,IGT-116,0,2018-09-01 00:00:00
CFAIGFJAD,2018-09-01 10:24:16,地铁入站,0,0,263026121,地铁五号线,五和,AGT-121,0,2018-09-01 00:00:00
FHGGIGHGE,2018-09-01 07:33:28,地铁入站,0,0,263024132,地铁五号线,深圳北,IGT-132,0,2018-09-01 00:00:00
CFABBDICA,2018-09-01 10:23:31,地铁出站,190,200,263032124,地铁五号线,布吉,AGT-124,0,2018-09-01 00:00:00
CBBCHDCJG,2018-09-01 10:23:04,地铁出站,475,500,263031107,地铁五号线,长龙,OGT-107,0,2018-09-01 00:00:00
BEAGICEIE,2018-09-01 10:24:16,地铁出站,150,300,263030102,地铁五号线,下水径,OGT-102,0,2018-09-01 00:00:00
FHEFHEACH,2018-09-01 10:24:31,地铁出站,190,200,263026105,地铁五号线,五和,OGT-105,0,2018-09-01 00:00:00
BAABJBDCH,2018-09-01 10:24:34,地铁入站,0,0,263017113,地铁五号线,洪浪北,AGT-113,0,2018-09-01 00:00:00
CCAFEDJJG,2018-09-01 07:26:31,地铁出站,760,800,263024125,地铁五号线,深圳北,OGT-125,0,2018-09-01 00:00:00
CBFDEDDEE,2018-09-01 10:24:44,地铁入站,0,0,263016119,地铁五号线,灵芝,IGT-119,0,2018-09-01 00:00:00
FFJCCIBDC,2018-09-01 10:24:34,地铁出站,475,500,263019114,地铁五号线,留仙洞,OGT-114,0,2018-09-01 00:00:00
FHFIJIGHI,2018-09-01 10:25:39,地铁入站,0,0,263023111,地铁五号线,长岭陂,IGT-111,0,2018-09-01 00:00:00
FHIFGCFBC,2018-09-01 10:25:53,地铁出站,380,400,263023114,地铁五号线,长岭陂,OGT-114,0,2018-09-01 00:00:00
CFCACBCDE,2018-09-01 10:25:53,地铁入站,0,0,263021101,地铁五号线,大学城,AGT-101,0,2018-09-01 00:00:00
CFJGBDIFC,2018-09-01 10:25:20,地铁出站,570,600,263016102,地铁五号线,灵芝,OGT-102,0,2018-09-01 00:00:00
FFEIGIHFB,2018-09-01 10:25:40,地铁入站,0,0,263016118,地铁五号线,灵芝,IGT-118,0,2018-09-01 00:00:00
FHEHBDBEA,2018-09-01 10:26:44,地铁入站,0,0,263025112,地铁五号线,民治,IGT-112,0,2018-09-01 00:00:00
CBCHHIGIB,2018-09-01 07:03:12,地铁出站,475,500,263024112,地铁五号线,深圳北,OGT-112,0,2018-09-01 00:00:00
CFHJFFCBH,2018-09-01 08:19:26,巴士,160,200,220003219,东部公共交通,M271,07937D,0,2018-09-01 00:00:00
FHGIFHGJG,2018-09-01 10:26:27,地铁入站,0,0,261018116,地铁三号线,布吉,AGM-116,0,2018-09-01 00:00:00
FHECJBABI,2018-09-01 10:26:18,地铁出站,190,200,261012115,地铁三号线,老街,AGM-115,0,2018-09-01 00:00:00
BIDJHGCDA,2018-09-01 10:26:22,地铁出站,190,200,261027108,地铁三号线,大运,AGM-108,0,2018-09-01 00:00:00
FHHHGIDGJ,2018-09-01 10:26:43,地铁出站,570,600,261014103,地铁三号线,翠竹,AGM-103,0,2018-09-01 00:00:00
BCDCFAEH,2018-09-01 08:20:02,巴士,120,200,220003641,东部公共交通,M305,05886D,1,2018-09-01 00:00:00
CFBIBAAFH,2018-09-01 10:23:31,地铁出站,475,500,268023102,地铁一号线,高新园,AGM-102,0,2018-09-01 00:00:00
BICJDGEDC,2018-09-01 10:27:42,地铁出站,285,300,261018111,地铁三号线,布吉,AGM-111,0,2018-09-01 00:00:00
FFGEHGGII,2018-09-01 08:27:29,巴士,160,200,220003655,东部公共交通,810,00545D,0,2018-09-01 00:00:00
FHDIDJIFJ,2018-09-01 10:24:05,地铁出站,190,200,268007104,地铁一号线,岗厦站,OGT-104,0,2018-09-01 00:00:00
FFEDJHJDH,2018-09-01 10:28:20,地铁入站,0,0,261014112,地铁三号线,翠竹,AGM-112,0,2018-09-01 00:00:00
BEADHJGIG,2018-09-01 10:28:20,地铁入站,0,0,261018116,地铁三号线,布吉,AGM-116,0,2018-09-01 00:00:00
FFIJHEJBI,2018-09-01 10:24:31,地铁入站,0,0,268025123,地铁一号线,桃园,IGT-123,0,2018-09-01 00:00:00
BHGJCJHJH,2018-09-01 10:24:35,地铁出站,380,400,268024102,地铁一号线,深圳大学,AGM-102,0,2018-09-01 00:00:00
CBCFGHHFE,2018-09-01 10:28:38,地铁入站,0,0,261008122,地铁三号线,莲花村,AGM-122,0,2018-09-01 00:00:00
CFAHIFHHJ,2018-09-01 10:28:42,地铁入站,0,0,261019101,地铁三号线,木棉湾,AGM-101,0,2018-09-01 00:00:00
BICBCFCBG,2018-09-01 10:28:32,地铁入站,0,0,261021116,地铁三号线,丹竹头,AGM-116,0,2018-09-01 00:00:00
CFHBIJGBA,2018-09-01 10:28:34,地铁出站,530,600,261012122,地铁三号线,老街,AGM-122,1,2018-09-01 00:00:00
HJDAFFEH,2018-09-01 10:19:33,地铁入站,0,0,260029122,地铁二号线,,,0,2018-09-01 00:00:00
CBGAHEEJA,2018-09-01 10:18:41,地铁入站,0,0,260029114,地铁二号线,景田,OGT-114,0,2018-09-01 00:00:00
FHFDEDBIA,2018-09-01 10:19:33,地铁出站,190,200,261006127,地铁三号线,福田,AGM-127,0,2018-09-01 00:00:00
FFEEJBHEG,2018-09-01 10:19:52,地铁出站,285,300,261006109,地铁三号线,福田,AGM-109,0,2018-09-01 00:00:00
FHDIICEBC,2018-09-01 08:28:09,巴士,160,200,224005059,西部公共汽车,M383线（混租电动）,粤B00249D,0,2018-09-01 00:00:00
FHEJBABAH,2018-09-01 09:23:19,地铁出站,475,500,268017117,地铁四号线,福田口岸,"AGT-117 ",0,2018-09-01 00:00:00
FIACBGDHJ,2018-09-01 09:40:29,地铁出站,475,500,268018101,地铁四号线,福民,OGT-101,0,2018-09-01 00:00:00
FHFIGFBJE,2018-09-01 10:21:22,地铁入站,0,0,263026114,地铁五号线,五和,AGT-114,0,2018-09-01 00:00:00
HHJJBJGIE,2018-09-01 09:58:21,地铁入站,0,0,263015107,地铁五号线,翻身,IGT-107,0,2018-09-01 00:00:00
CFAGAHHCH,2018-09-01 10:22:32,地铁入站,0,0,263026121,地铁五号线,五和,AGT-121,0,2018-09-01 00:00:00
FHGIDIDCH,2018-09-01 10:22:04,地铁入站,0,0,263017105,地铁五号线,洪浪北,IGT-105,0,2018-09-01 00:00:00
FHFFAIEBE,2018-09-01 10:24:45,地铁入站,0,0,260020124,地铁二号线,,,0,2018-09-01 00:00:00
FHFCJCHDI,2018-09-01 10:23:00,地铁入站,0,0,263026119,地铁五号线,五和,IGT-119,0,2018-09-01 00:00:00
CBGEJEABJ,2018-09-01 10:23:27,地铁入站,0,0,263026121,地铁五号线,五和,AGT-121,0,2018-09-01 00:00:00
FFEAGGBDE,2018-09-01 07:27:31,地铁出站,855,900,263024111,地铁五号线,深圳北,OGT-111,0,2018-09-01 00:00:00
FHHFFGJGE,2018-09-01 10:22:50,地铁出站,190,200,263019116,地铁五号线,留仙洞,OGT-116,0,2018-09-01 00:00:00
BEADCHHHC,2018-09-01 10:23:20,地铁出站,200,400,263030102,地铁五号线,下水径,OGT-102,0,2018-09-01 00:00:00
FIJEIFGJJ,2018-09-01 10:23:26,地铁入站,0,0,263025113,地铁五号线,民治,IGT-113,0,2018-09-01 00:00:00
CCAEECGAI,2018-09-01 10:24:17,地铁出站,190,200,263037105,地铁五号线,黄贝岭,OGT-105,0,2018-09-01 00:00:00
CCAFFHBAA,2018-09-01 10:18:23,地铁入站,0,0,263024134,地铁五号线,深圳北,IGT-134,0,2018-09-01 00:00:00
FIAIBGAGG,2018-09-01 10:25:06,地铁出站,340,400,263026104,地铁五号线,五和,OGT-104,1,2018-09-01 00:00:00
FHIHBFCAC,2018-08-31 18:55:25,巴士,685,1000,220002772,东部公共交通,E25,34990D,1,2018-09-01 00:00:00
CFCJEFBFI,2018-09-01 08:27:01,巴士,160,200,220002773,东部公共交通,317,CC401,0,2018-09-01 00:00:00
FIACGFBHJ,2018-09-01 08:50:16,巴士,120,200,220002773,东部公共交通,317,CC401,1,2018-09-01 00:00:00
CCJIBEFHC,2018-09-01 09:02:33,巴士,160,200,220002773,东部公共交通,317,CC401,0,2018-09-01 00:00:00
FHEHEFIII,2018-09-01 09:06:07,巴士,160,200,220002773,东部公共交通,317,CC401,0,2018-09-01 00:00:00
FFFBGEHCF,2018-09-01 09:30:51,巴士,120,200,220002773,东部公共交通,317,CC401,1,2018-09-01 00:00:00
FIHDBFDIF,2018-09-01 10:24:42,地铁出站,285,300,263024111,地铁五号线,深圳北,OGT-111,0,2018-09-01 00:00:00
FFJCBDGGI,2018-09-01 08:16:21,巴士,160,200,220002779,东部公共交通,317,CC425,0,2018-09-01 00:00:00
FFGEIJJGA,2018-09-01 08:59:38,巴士,160,200,220002779,东部公共交通,317,CC425,0,2018-09-01 00:00:00
FHECGHHJF,2018-09-01 08:28:00,巴士,160,200,220002780,东部公共交通,317,CC427,0,2018-09-01 00:00:00
CFJADDCFD,2018-09-01 08:46:10,巴士,160,200,220002780,东部公共交通,317,CC427,0,2018-09-01 00:00:00
FHEEFHEIE,2018-09-01 08:33:29,巴士,160,200,220002783,东部公共交通,M485,45639D,0,2018-09-01 00:00:00
CBBAGBCIJ,2018-09-01 10:24:55,地铁入站,0,0,263022116,地铁五号线,塘朗,IGT-116,0,2018-09-01 00:00:00
FHEIBGECC,2018-09-01 10:25:48,地铁出站,190,200,263026107,地铁五号线,五和,OGT-107,0,2018-09-01 00:00:00
CCJIDJHEA,2018-09-01 10:25:21,地铁入站,0,0,263028116,地铁五号线,杨美,IGT-116,0,2018-09-01 00:00:00
CBCCJJEJI,2018-09-01 07:27:18,地铁出站,570,600,263024109,地铁五号线,深圳北,OGT-109,0,2018-09-01 00:00:00
FIABCHIEH,2018-09-01 10:25:58,地铁出站,380,400,263013101,地铁五号线,宝华,OGT-101,0,2018-09-01 00:00:00
CCJHGGECB,2018-09-01 07:27:24,地铁入站,0,0,263024134,地铁五号线,深圳北,IGT-134,0,2018-09-01 00:00:00
FHEIAGHEG,2018-09-01 07:27:16,地铁出站,380,400,263024114,地铁五号线,深圳北,OGT-114,0,2018-09-01 00:00:00
FHHGHJGCB,2018-09-01 07:16:19,地铁入站,0,0,263024133,地铁五号线,深圳北,IGT-133,0,2018-09-01 00:00:00
FFFEDFGIG,2018-09-01 10:25:28,地铁出站,285,300,263027105,地铁五号线,坂田,OGT-105,0,2018-09-01 00:00:00
CBFHAJHGA,2018-09-01 08:38:55,巴士,160,200,220003112,东部公共交通,839,04395D,0,2018-09-01 00:00:00
CFBJBCGAJ,2018-09-01 07:17:27,地铁入站,0,0,263024133,地铁五号线,深圳北,IGT-133,0,2018-09-01 00:00:00
CCABGBBFH,2018-09-01 10:25:06,地铁出站,570,600,263019101,地铁五号线,留仙洞,AGT-101,0,2018-09-01 00:00:00
CFAJADBCF,2018-09-01 08:51:51,巴士,160,200,224006325,西部公共汽车,M288线（混租电动),粤B35818D,0,2018-09-01 00:00:00
BEAHAGBEF,2018-08-31 11:39:31,巴士,150,300,220003117,东部公共交通,839,46950D,0,2018-09-01 00:00:00
CFADHHFDI,2018-08-31 13:50:57,巴士,160,200,220003117,东部公共交通,839,46950D,0,2018-09-01 00:00:00
FHHHGEBJF,2018-08-31 15:11:01,巴士,160,200,220003117,东部公共交通,839,46950D,0,2018-09-01 00:00:00
CBEIFCFHE,2018-09-01 08:32:45,巴士,160,200,224006329,西部公共汽车,M288线（混租电动),粤B38859D,0,2018-09-01 00:00:00
BJCHABGD,2018-08-31 17:56:50,巴士,315,400,220003117,东部公共交通,839,46950D,0,2018-09-01 00:00:00
BIFAHAGAA,2018-08-31 18:51:51,巴士,160,200,220003117,东部公共交通,839,46950D,0,2018-09-01 00:00:00
FFJDEIAEF,2018-09-01 06:56:09,地铁出站,380,400,263024113,地铁五号线,深圳北,OGT-113,0,2018-09-01 00:00:00
CCJHJDBIE,2018-09-01 08:42:55,巴士,160,200,220002746,东部公共交通,M267,CA705,0,2018-09-01 00:00:00
BAJJAJDBJ,2018-09-01 10:22:00,地铁入站,0,0,260036109,地铁二号线,大剧院,AGM-109,0,2018-09-01 00:00:00
BCECDEEA,2018-09-01 08:58:14,巴士,315,400,220002748,东部公共交通,839,46975D,0,2018-09-01 00:00:00
CBGAADCBI,2018-09-01 08:30:19,巴士,160,200,220002752,东部公共交通,M485,45022D,0,2018-09-01 00:00:00
FFJEHJDDJ,2018-09-01 08:56:28,巴士,160,200,220002752,东部公共交通,M485,45022D,0,2018-09-01 00:00:00
BEAHGIHIJ,2018-09-01 10:22:04,地铁入站,0,0,263037103,地铁五号线,黄贝岭,IGT-103,0,2018-09-01 00:00:00
BEAGHJEJG,2018-09-01 10:22:13,地铁出站,100,200,263025105,地铁五号线,民治,OGT-105,0,2018-09-01 00:00:00
FIJHDDCCH,2018-09-01 10:21:45,地铁出站,190,200,263031108,地铁五号线,长龙,OGT-108,0,2018-09-01 00:00:00
FIADGBABB,2018-09-01 10:25:09,地铁入站,0,0,260016109,地铁二号线,湾厦,IGT-109,0,2018-09-01 00:00:00
BIAEDJAHI,2018-09-01 06:44:02,地铁入站,0,0,263024129,地铁五号线,深圳北,AGT-129,0,2018-09-01 00:00:00
CBHHJIDIF,2018-09-01 10:22:57,地铁入站,0,0,263034114,地铁五号线,布心,IGT-114,0,2018-09-01 00:00:00
FIAHDFIGE,2018-09-01 10:23:12,地铁入站,0,0,263012117,地铁五号线,临海,IGT-117,0,2018-09-01 00:00:00
FHGCHJBDD,2018-09-01 09:34:29,地铁入站,0,0,263016108,地铁五号线,灵芝,IGT-108,0,2018-09-01 00:00:00
FHGFEGAHJ,2018-09-01 10:23:42,地铁出站,285,300,263028102,地铁五号线,杨美,OGT-102,0,2018-09-01 00:00:00
BIDHGIDJE,2018-09-01 10:23:39,地铁入站,0,0,263032107,地铁五号线,布吉,IGT-107,0,2018-09-01 00:00:00
FHIDCCBHH,2018-09-01 10:23:37,地铁入站,0,0,263024133,地铁五号线,深圳北,IGT-133,0,2018-09-01 00:00:00
FFJHDFGBE,2018-09-01 07:26:16,地铁出站,340,400,263024121,地铁五号线,深圳北,OGT-121,1,2018-09-01 00:00:00
FHHABHCFI,2018-09-01 10:24:19,地铁出站,475,500,263024124,地铁五号线,深圳北,OGT-124,0,2018-09-01 00:00:00
FHIEJADCB,2018-09-01 10:06:39,地铁入站,0,0,263015107,地铁五号线,翻身,IGT-107,0,2018-09-01 00:00:00
FIJHICIJG,2018-09-01 10:25:57,地铁出站,245,300,263037108,地铁五号线,黄贝岭,OGT-108,1,2018-09-01 00:00:00
CBIHFJCEB,2018-09-01 07:11:54,地铁出站,340,400,263024110,地铁五号线,深圳北,OGT-110,1,2018-09-01 00:00:00
FHDDECGJE,2018-09-01 10:24:53,地铁入站,0,0,261019118,地铁三号线,木棉湾,AGM-118,0,2018-09-01 00:00:00
FFGHJCGHE,2018-09-01 10:25:59,地铁入站,0,0,261019101,地铁三号线,木棉湾,AGM-101,0,2018-09-01 00:00:00
CFAHDDAGD,2018-09-01 10:25:57,地铁出站,285,300,261019119,地铁三号线,木棉湾,AGM-119,0,2018-09-01 00:00:00
BICHDIBAF,2018-09-01 10:25:59,地铁出站,190,200,261018113,地铁三号线,布吉,AGM-113,0,2018-09-01 00:00:00
CBDFFEIJJ,2018-09-01 08:51:40,巴士,160,200,220003220,东部公共交通,M280,02810D,0,2018-09-01 00:00:00
FFGJBDEIJ,2018-09-01 10:27:48,地铁入站,0,0,261024118,地铁三号线,横岗,AGM-118,0,2018-09-01 00:00:00
CFBFEJBFA,2018-09-01 10:28:03,地铁出站,380,400,261023106,地铁三号线,塘坑,AGM-106,0,2018-09-01 00:00:00
FFEJEEJEA,2018-09-01 10:28:08,地铁出站,530,600,261012125,地铁三号线,老街,AGM-125,1,2018-09-01 00:00:00
FIJIJEJAA,2018-09-01 10:24:41,地铁入站,0,0,268005140,地铁一号线,,,0,2018-09-01 00:00:00
FFEJFGHEF,2018-09-01 10:24:13,地铁出站,190,200,268006101,地铁一号线,华强路站,OGT-101,0,2018-09-01 00:00:00
BEAFHEEEC,2018-09-01 10:29:05,地铁入站,0,0,261020102,地铁三号线,大芬,AGM-102,0,2018-09-01 00:00:00
CBDFAJCAD,2018-09-01 10:29:03,地铁入站,0,0,261032109,地铁三号线,双龙,AGM-109,0,2018-09-01 00:00:00
CFDJBJCGF,2018-09-01 10:30:09,地铁出站,530,600,261018112,地铁三号线,布吉,AGM-112,1,2018-09-01 00:00:00
FHHCFBEDH,2018-09-01 10:25:52,地铁出站,245,300,268006103,地铁一号线,华强路站,OGT-103,1,2018-09-01 00:00:00
CBIGGEHCD,2018-09-01 10:26:11,地铁入站,0,0,268030114,地铁一号线,宝安中心,IGT-114,0,2018-09-01 00:00:00
